step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set,causal_fraction,t_max_current
14,116.85418466124118,0.7220037289252789,8.815192612877276,8795.116963212924,8.752915384105956,0.7580915031965374,0.7966487173576743,1.1615008981261303,0.0,3.3900048450996283,0.187059572329123,0.18991827311216825,912593.9405547773,1307964.739953905,3.409380600000077,1.0,1.5407568364645319,0.011659891855697534,0.7220037289252789,13.582068283042302,102.5501126492736,,,,,,116.85418466124118,8804.654159554726,log,1e-30,1.0,0.0,0.0,53585250313.20105,93.78244291424589,93.78244344602905,0.0,0.023185,0.9274
15,116.7256797421043,0.7402431791458685,8.763341338515113,8789.38327676609,8.86572625590633,0.806025729581243,0.806025729581243,1.1636259656433905,0.0004944475845728852,2.6019554689592104,0.187059572329123,0.18848536234915064,856892.1383190049,1279687.5886118673,3.469916899999589,1.0,1.5407568364645319,0.011659891855697534,0.7402431791458685,13.502178077589402,102.48325848536903,,,,,,116.7256797421043,8798.88686128375,log,1e-30,1.0,0.0,0.0,51973737094.00709,93.75183862030491,93.75185228969124,0.0,0.02343,0.9372
16,116.47763319748567,0.6428838234252682,8.71093572904478,8783.384688725726,8.935041745022644,0.6956840377693517,0.7087073310208837,1.1220270473812124,0.0,3.611469481281511,0.187059572329123,0.1897815260948142,827003.0538269493,1301221.2884139558,3.532123999999385,1.0,1.5407568364645319,0.011659891855697534,0.6428838234252682,13.421433776528895,102.41331559753151,,,,,,116.47763319748567,8792.738508278197,log,1e-30,1.0,0.0,0.0,50337172414.88602,93.71984844874609,93.7198609438933,0.0,0.023675,0.9470000000000001
17,116.34632072365622,0.6657001952370896,8.658017756028148,8777.158634672867,9.058442409914498,0.7287526814965197,0.753356926668736,1.157863759950772,0.00022724216243789203,2.797041657939309,0.187059572329123,0.18891900221659688,801850.1639739142,1279993.1494522283,3.5924123999993753,1.0,1.5407568364645319,0.011659891855697534,0.6657001952370896,13.339900047831675,102.34072048058745,,,,,,116.34632072365622,8786.482352624133,log,1e-30,1.0,0.0,0.0,48691158649.56013,93.68663905746718,93.68665410371604,0.0,0.02392,0.9568
18,116.14614482867665,0.6231754085953746,8.604596595433962,8770.696988984131,9.163346454613032,0.7146259040294829,0.7256463666825166,1.153333455492662,0.000312856081572839,3.520956639157877,0.187059572329123,0.18866363807603365,765769.4191811109,1269249.2130731693,3.651663599999665,1.0,1.5407568364645319,0.011659891855697534,0.6231754085953746,13.257591029434314,102.26537839064696,,,,,,116.14614482867665,8779.92476098816,log,1e-30,1.0,0.0,0.0,47040944861.403595,93.65219494060456,93.65219741280674,0.0,0.024165,0.9665999999999999
19,116.06365946200934,0.701411748344318,8.550688055411158,8764.03639934973,9.2825369035158,0.7332256074293764,0.7783908559082184,1.1525321917583424,2.2957959426823243e-05,3.675856616064335,0.187059572329123,0.18933144837667276,748100.0810571304,1282561.171521828,3.713525999999547,1.0,1.5407568364645319,0.011659891855697534,0.701411748344318,13.174531077850355,102.18771663581467,,,,,,116.06365946200934,8773.288499153487,log,1e-30,1.0,0.0,0.0,45396897208.15258,93.6165937214809,93.61659434641993,0.0,0.02441,0.9764
20,116.06311026811714,0.7081602016388867,8.496293154941037,8757.174201112086,9.431945484441577,0.7846966529122701,0.7846966529122701,1.1500045336284916,0.0005761342579355469,3.72215044729488,0.187059572329123,0.18813386559103035,724053.0275549283,1242386.459490339,3.7914700000001176,1.0,1.5429462503948208,0.011675641485791442,0.7081602016388867,13.109323665671456,102.2456264008068,0.04668053030388864,0.02359223467100177,3.1519989441821314,1.9786396225223075,0.014809817874479372,116.06311026811714,8766.378654468666,log,1e-30,1.0,0.0,0.0,43765950962.7759,93.57992393517264,93.5799315636368,0.0,0.024655,0.9862
21,116.09593007938085,0.9077825139336795,8.441388558526134,8750.14352447105,9.633228491071678,0.9098281447763531,0.9340832604178354,1.1321247352606874,0.00019455229167712057,2.6582263666653567,0.187059572329123,0.1887223551197759,712134.9476865012,1258322.35448308,3.8509391999996296,1.0,1.5429462503948208,0.011675641485791442,0.9077825139336795,13.02460882450364,102.16353874094354,,,,,,116.09593007938085,8759.49269554351,log,1e-30,1.0,0.0,0.0,42148706161.04689,93.54235615917857,93.54235831717838,0.0,0.0249,0.996
22,115.7046468103344,0.686389275411754,8.385914668891289,8742.923638469907,9.670603239295833,0.7265722989325624,0.7424075364205481,1.143914776381116,1.7568664623934804e-06,3.7278521721356586,0.187059572329123,0.18913416472939643,653054.7525359899,1270043.4639806766,3.9111197000001994,1.0,1.5429462503948208,0.011675641485791442,0.686389275411754,12.93901559449674,102.0792419404259,,,,,,115.7046468103344,8751.99594241421,log,1e-30,1.0,0.0,0.0,40551217003.94742,93.50378597253707,93.5037960163204,0.0,0.025145,1.0058
23,115.4758559920418,0.6300585656366257,8.329883873684432,8735.557224962686,9.790032874834171,0.6652595111032029,0.6910015448463355,1.139282605045446,0.0006446134823653651,3.728330333819072,0.187059572329123,0.1879358678410272,628334.252196575,1218472.5052927313,3.974760099999912,1.0,1.5429462503948208,0.011675641485791442,0.6300585656366257,12.85256308912568,101.9932343372795,,,,,,115.4758559920418,8744.517167402008,log,1e-30,1.0,0.0,0.0,38985204307.64444,93.46436053696496,93.46437610177914,0.0,0.02539,1.0156
24,115.37151531505495,0.701098460231543,8.273255741584226,8728.019617063539,9.97393175838538,0.7709270332823014,0.7951968982015333,1.1343266818586326,0.0002920090916928436,2.9996762815775146,0.187059572329123,0.1883507090786833,615758.6868027862,1235582.0240988426,4.037384999999631,1.0,1.5429462503948208,0.011675641485791442,0.701098460231543,12.765188925034805,101.9052279297886,,,,,,115.37151531505495,8736.993971265354,log,1e-30,1.0,0.0,0.0,37443973687.29962,93.42404993654333,93.4240594080923,0.0,0.025634999999999998,1.0253999999999999
25,115.27617852152837,0.7836943991771511,8.21596302760622,8720.351245747597,10.122130690112064,0.8367341317350326,0.8367341317350326,1.1306637497793905,3.620930258559779e-05,3.732480116012079,0.187059572329123,0.18879954526966922,583542.1359918332,1255889.5702465645,4.110719700000118,1.0,1.5429462503948208,0.011675641485791442,0.7836943991771511,12.676789346827496,101.81569477552372,,,,,,115.27617852152837,8729.35090317438,log,1e-30,1.0,0.0,0.0,35938861479.1446,93.3830519954392,93.38311406708976,0.0,0.02588,1.0352000000000001
26,115.02610059082683,0.7141258145846907,8.157965591194321,8712.555321285921,10.252206850111673,0.7145487689870255,0.7613578756419866,1.130677089499494,0.00038789079086953837,2.8839797045944717,0.187059572329123,0.1881070874940821,560216.7071714844,1220056.252087447,4.170847299999878,1.0,1.5429462503948208,0.011675641485791442,0.7141258145846907,12.587302419783246,101.7246723564589,,,,,,115.02610059082683,8721.4274126917,log,1e-30,1.0,0.0,0.0,34468567735.75651,93.3413218722638,93.34133825125605,0.0,0.026125000000000002,1.0450000000000002
27,114.78886019568677,0.6598584186423743,8.09921938243685,8704.647339803032,10.408257778858939,0.7398633988651095,0.7515894685019628,1.1272195764437745,0.0009066332978714675,3.5184299190225268,0.187059572329123,0.1876074551153189,523064.27031899925,1182525.5653377364,4.234290500000498,1.0,1.5429462503948208,0.011675641485791442,0.6598584186423743,12.496660177255993,101.6323415997884,,,,,,114.78886019568677,8713.406417604112,log,1e-30,1.0,0.0,0.0,33036369744.70605,93.29890253591222,93.29892031676312,0.0,0.02637,1.0548
28,114.6868704410422,0.7435617529121853,8.039660285457158,8696.613810881576,10.557541215671542,0.795460400410942,0.8229336435888126,1.123655870941473,2.7021686209997148e-05,3.2955483734732756,0.187059572329123,0.18860069196037973,527481.719671457,1253425.8794912833,4.296577900000557,1.0,1.5429462503948208,0.011675641485791442,0.7435617529121853,12.404763691894276,101.53854499623574,,,,,,114.6868704410422,8705.397032919946,log,1e-30,1.0,0.0,0.0,31644815516.532246,93.25577577176963,93.25582377305469,0.0,0.026615,1.0646
29,114.37651124600951,0.6215352934133516,7.979234346118116,8688.468754430516,10.683100803441485,0.6647244710324658,0.6858239546059534,1.1198934225281505,0.0009776605090627694,3.6699097233888605,0.187059572329123,0.18752273294621238,477573.76214277785,1171302.6010028,4.362710999999763,1.0,1.5429462503948208,0.011675641485791442,0.6215352934133516,12.311529715364518,101.44344623723164,,,,,,114.37651124600951,8697.069524070048,log,1e-30,1.0,0.0,0.0,30290977020.77934,93.21221686767237,93.2122177110884,0.0,0.026860000000000002,1.0744
30,114.24913091419543,0.570014525822776,7.917885098190603,8680.243039660918,10.847446265755863,0.6763526450753623,0.677698864902125,1.1114061533510295,0.00019964248930728207,3.423368357948236,0.187059572329123,0.18817140553537548,456074.3334484923,1233230.1389616206,4.440846400000737,1.0,1.5441058049950713,0.01168781376067734,0.570014525822776,12.226052343400081,101.45306404497258,0.05318577592193391,0.029966228723971644,3.769341766125318,1.7748571704449303,0.014110096462971051,114.24913091419543,8688.730939284931,log,1e-30,1.0,0.0,0.0,28984856740.991283,93.16799340507968,93.16803282499936,0.0,0.027105,1.0842
31,114.1945916265711,0.7091283176259403,7.855512405231182,8671.914446807805,11.079932637104339,0.8003451494247247,0.8003451494247247,1.1116915682007042,0.0015847577497255239,2.3920875012845975,0.187059572329123,0.1872896127387619,455976.08842893306,1134747.6702690336,4.501235899999301,1.0,1.5441058049950713,0.01168781376067734,0.7091283176259403,12.129742306128263,101.35572100281689,,,,,,114.1945916265711,8680.479087530663,log,1e-30,1.0,0.0,0.0,27715980358.84453,93.12330175888296,93.12334434241592,0.0,0.02735,1.0939999999999999
32,113.89385099705402,0.6046731489999094,7.791990361183664,8663.512473098872,11.184930657612513,0.674490900834582,0.7153003293914305,1.1057325779470952,0.0004576459513572981,3.1958701329316392,0.187059572329123,0.18778824272778177,423482.5772441894,1209665.756782394,4.5626167000009445,1.0,1.5441058049950713,0.01168781376067734,0.6046731489999094,12.031657549169337,101.25752029888477,,,,,,113.89385099705402,8671.909136609056,log,1e-30,1.0,0.0,0.0,26493243631.93424,93.07826890116635,93.07827026967713,0.0,0.027595,1.1038000000000001
33,113.87874033502145,0.7885329182160141,7.727216162071129,8655.046200756475,11.430720060545244,0.83469567498829,0.8529717622805675,1.1000454731999008,0.00041584799108547454,3.578791600876768,0.187059572329123,0.18779116566130744,431926.7249619553,1217408.8409751465,4.6253634999993665,1.0,1.5441058049950713,0.01168781376067734,0.7885329182160141,11.931639332305767,101.15856808449966,,,,,,113.87874033502145,8663.561949836761,log,1e-30,1.0,0.0,0.0,25316769170.34562,93.03280995861397,93.03281299309013,0.0,0.02784,1.1136
34,113.53180175275959,0.6432808470310561,7.661024824385047,8646.534764456033,11.538158758029194,0.7159648275768861,0.7413772006271839,1.0981077324821553,0.00035128161166011335,2.787495016901451,0.187059572329123,0.18781585826992783,382393.61929504195,1230176.4194738017,4.687002000000575,1.0,1.5441058049950713,0.01168781376067734,0.6432808470310561,11.829432903544298,101.05908800218424,,,,,,113.53180175275959,8654.83907012745,log,1e-30,1.0,0.0,0.0,24184459056.912647,92.98707715143962,92.9871194995353,0.0,0.028085,1.1234
35,113.22143338818863,0.5372958749943206,7.593263991507297,8637.999935002128,11.71331655287008,0.6739791470668813,0.6739791470668813,1.0953959132743172,0.002303084208408246,3.6703223980568107,0.187059572329123,0.18716063891501736,374970.20289206505,1100233.3825668418,4.747785400000794,1.0,1.5441058049950713,0.01168781376067734,0.5372958749943206,11.724803008146463,100.95933450504785,,,,,,113.22143338818863,8646.13049486863,log,1e-30,1.0,0.0,0.0,23099572228.907814,92.94117499885309,92.94120791895483,0.0,0.02833,1.1332
36,113.07752629087219,0.6005676548661465,7.523725351934071,8629.460796528894,11.8691927642163,0.6752288075583895,0.6802745580976854,1.0906907449481364,0.0,3.656157826380067,0.187059572329123,0.18819799194352768,340621.0027041041,1311778.300019145,4.8082579000001715,1.0,1.5441058049950713,0.01168781376067734,0.6005676548661465,11.617427991109984,100.85953064489605,,,,,,113.07752629087219,8637.585089535694,log,1e-30,1.0,0.0,0.0,22061337238.41091,92.89519701072524,92.89520440823958,0.0,0.028575000000000003,1.1430000000000002
37,112.9715147118495,0.7048888144832588,7.452216383153633,8620.912121226344,12.126397979034568,0.7930891276005977,0.7930891276005977,1.086436057741876,0.0,2.44664720692851,0.187059572329123,0.18813330458545155,344514.13713614177,1324749.3309335615,4.867468500000541,1.0,1.5441058049950713,0.01168781376067734,0.7048888144832588,11.5070105773069,100.75961532005934,,,,,,112.9715147118495,8629.06922642398,log,1e-30,1.0,0.0,0.0,21069564571.260868,92.84910869525211,92.84920539644577,0.0,0.02882,1.1528
38,112.62372916740243,0.5704355602059679,7.378492170429188,8612.399468015868,12.263059654246584,0.6813255763589992,0.6813255763589992,1.0778722018719509,0.0,3.7260668848462855,0.187059572329123,0.18810332254599194,319953.562182055,1345433.0235994838,4.9248246000006475,1.0,1.5441058049950713,0.01168781376067734,0.5704355602059679,11.393172592470393,100.66012101472607,,,,,,112.62372916740243,8620.348395746503,log,1e-30,1.0,0.0,0.0,20124068530.567856,92.80318771757375,92.80322143415184,0.0,0.029065,1.1626
39,112.32992280702614,0.4935897594078092,7.302324861014255,8603.899146484913,12.436469935011363,0.6248839260316648,0.6346650609567123,1.0512012897743193,0.0001015777791162839,2.5488356712591966,0.187059572329123,0.18788697730202034,297126.07171315263,1333307.237756232,4.977637899999536,1.0,1.5441058049950713,0.01168781376067734,0.4935897594078092,11.275562207851939,100.56077083976639,,,,,,112.32992280702614,8611.695061105334,log,1e-30,1.0,0.0,0.0,19223927309.08042,92.75739389440521,92.75739873534158,0.0,0.02931,1.1723999999999999
40,112.70009530186174,0.756051330657615,7.223469198768526,8595.457391818249,12.823982778933063,0.8412365066601661,0.8412365066601661,1.0725981800307387,0.00018466724556931435,3.6759419613029563,0.187059572329123,0.18776522547601038,325898.6018242577,1336473.9423286358,5.047400900000866,1.0,1.546719608751504,0.011723792920453249,0.756051330657615,11.172681452947794,100.77136251825632,0.08395516792093609,0.0406195395952297,4.445919457725717,2.0668665562815898,0.01888364571585893,112.70009530186174,8603.436912347675,log,1e-30,1.0,0.0,0.0,18369904505.8244,92.7119129390662,92.71198587861242,0.0,0.029554999999999998,1.1822
41,112.2797125727857,0.5603211626560708,7.141670927867307,8587.086929104053,12.973242057495478,0.64899101228879,0.6796515374801104,1.063902172979686,0.0,2.806240286127853,0.187059572329123,0.18792878746239422,267219.2168787412,1407006.4348187463,5.099734499999613,1.0,1.546719608751504,0.011723792920453249,0.5603211626560708,11.046162463382911,100.67322894674672,,,,,,112.2797125727857,8594.788921194577,log,1e-30,1.0,0.0,0.0,17558144146.943726,92.66678479585147,92.66681993649276,0.0,0.0298,1.192
42,112.02550299092948,0.5348759283229043,7.056699123694911,8578.78442901052,13.194502378832778,0.6697411461702156,0.6967173481180046,1.0580193554052049,0.0008121283756767975,3.6484309526628134,0.187059572329123,0.18735911504866767,284840.67365584476,1280746.1265550405,5.1509231,1.0,1.546719608751504,0.011723792920453249,0.5348759283229043,10.914734907678474,100.5758921549281,,,,,,112.02550299092948,8586.376004062538,log,1e-30,1.0,0.0,0.0,16790441674.334711,92.62188832398114,92.6218976795212,0.0,0.030045000000000002,1.2018
43,111.80706899494183,0.549273693887814,6.968312092180015,8570.585563046125,13.389439026249516,0.6567577989157473,0.6887853585619325,1.056708726359964,0.0001234312009657096,3.7074564840806037,0.187059572329123,0.18772665401181501,246498.0874376687,1433605.3852929464,5.206401999999798,1.0,1.546719608751504,0.011723792920453249,0.549273693887814,10.778024952875047,100.47977034817897,,,,,,111.80706899494183,8578.103148832193,log,1e-30,1.0,0.0,0.0,16062093203.523636,92.57765214168043,92.57769014542343,0.0,0.03029,1.2116
44,111.71723407392652,0.6966522128059612,6.87632641805879,8562.487723491118,13.74775729430551,0.7847160854054401,0.7847160854054401,1.0532167028624417,0.0,2.748142219353857,0.187059572329123,0.18785931625274685,243374.69241067284,1523012.0667115604,5.257771799999318,1.0,1.546719608751504,0.011723792920453249,0.6966522128059612,10.635748906987523,100.38483295413303,,,,,,111.71723407392652,8570.060702121982,log,1e-30,1.0,0.0,0.0,15374464573.55528,92.53389097213508,92.5338995072182,0.0,0.030535,1.2214
45,111.37994678007394,0.6013327622327478,6.780552102417646,8554.48418471326,13.879288062527156,0.6792058925559253,0.7190282497236364,1.0479560474580474,0.00018259745760977608,3.5224001966375185,0.187059572329123,0.18762262435925176,227821.55921106183,1492280.6926066985,5.308959199999663,1.0,1.546719608751504,0.011723792920453249,0.6013327622327478,10.48761289497061,100.29100112287058,,,,,,111.37994678007394,8561.866069577909,log,1e-30,1.0,0.0,0.0,14724359339.95245,92.49061545094628,92.49062400038103,0.0,0.030780000000000002,1.2312
46,111.05797007619205,0.5260193994991149,6.680852837307764,8546.597954254225,14.10589884995877,0.6662977674589871,0.6679553777950521,1.0441103781410712,0.00034939088945393215,3.4027032832472615,0.187059572329123,0.1874931435112951,227722.96267837865,1491584.8427328258,5.36248279999927,1.0,1.546719608751504,0.011723792920453249,0.5260193994991149,10.333406086647042,100.1985445900459,,,,,,111.05797007619205,8553.804826491032,log,1e-30,1.0,0.0,0.0,14110002043.240747,92.44794580381058,92.44795620975356,0.0,0.031025,1.241
47,110.92433413827703,0.6438711055892706,6.577089465002855,8538.836404557092,14.41503549553143,0.7368739292312382,0.7471579414567852,1.0392793669258977,0.00021920580209418283,3.375987396962398,0.187059572329123,0.18755105320874532,206136.36402149888,1574727.0051666643,5.4146856000006665,1.0,1.546719608751504,0.011723792920453249,0.6438711055892706,10.172913244032856,100.10754978865491,,,,,,110.92433413827703,8546.057365127685,log,1e-30,1.0,0.0,0.0,13530300526.738937,92.40592425125786,92.40592720563951,0.0,0.03127,1.2508
48,110.61848692164966,0.5945255300952933,6.469182237948108,8531.19387643247,14.66849801527736,0.688658156927659,0.7024576448323685,1.0346406262332932,0.0001719068660100756,3.514448551314882,0.187059572329123,0.18756117350034954,198638.95952033153,1645192.65396842,5.466276799999832,1.0,1.546719608751504,0.011723792920453249,0.5945255300952933,10.006011020021278,100.01795037153309,,,,,,110.61848692164966,8538.257584200514,log,1e-30,1.0,0.0,0.0,12982456945.474174,92.36450839317406,92.36451446928181,0.0,0.031515,1.2606000000000002
49,110.28372263355284,0.5213952041963391,6.357075410902341,8523.667631715427,14.865653571862977,0.6275790113933579,0.6426611079250698,1.0287026421462353,0.0,3.3843984017902713,0.187059572329123,0.18768676166296375,190156.97437595233,1791147.6977952986,5.517341900000247,1.0,1.546719608751504,0.011723792920453249,0.5213952041963391,9.832613192354675,99.92971423700183,,,,,,110.28372263355284,8530.546102330525,log,1e-30,1.0,0.0,0.0,12464380320.574568,92.32374113615805,92.323750511301,0.0,0.03176,1.2704
50,110.13405649241948,0.49023889883021676,6.240769694973644,8516.264153774226,15.181622977571319,0.6059696793174218,0.6270228598103209,1.021502197224774,0.0005735636656525947,3.4371869565490507,0.187059572329123,0.1873373538073924,185003.53144910163,1647283.9011976982,5.583419500000673,1.0,1.546512723117359,0.011741344097922655,0.49023889883021676,9.65142973532198,99.99238785826728,0.07710050962358148,0.051217919210725875,5.061071669725453,1.5053424819225252,0.015234028414334614,110.13405649241948,8522.99516236803,log,1e-30,1.0,0.0,0.0,11974368888.984915,92.28365098348584,92.2836635026517,0.0,0.032005,1.2802
51,109.92548155490854,0.5536075507286253,6.120289638505381,8508.972003192042,15.492172596946961,0.6890672330107653,0.706851486382654,1.0207166264809309,0.00045399146343941266,3.426726299056672,0.187059572329123,0.1873678118530228,204620.7375542913,1748750.6997378054,5.930719300000419,1.0,1.546512723117359,0.011741344097922655,0.5536075507286253,9.465105795111914,99.906768209068,,,,,,109.92548155490854,8515.645900381276,log,1e-30,1.0,0.0,0.0,11510091161.640575,92.24415980015877,92.24418551881482,0.0,0.03225,1.29
