step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8853.174531062426,0.7617119363992483,9.41699687339489,8842.995822252633,0.8727610992701544,0.8052658445675113,1.1871101672464903,1.1915669374186986,0.0010941618778826498,0.003810759144621655,0.18729950792141697,0.7124256853969297,13.957300138466092,14.058339322256748,1152334.1494511662,1274850.305532966,0.0,3.729367361722543,0.187059572329123,0.19111913636763384,-0.5187189075943928,1.0100309392419646,8853.174531062426,,,,,,,,1e-30,0.0,0.0,67802605298.481895,70557665889.16673,1.0,0.0,94.05530473607284,94.0572489581171,0.0,69162362198.73087,69167324779.62383,69162362198.73087,70420634349.37262,1.0,94.03720445787738,0.16918838245011417,2.9705967696522095,418.1753908593049,0.03003364643384646,0.0010803703124907583,0.5510163071915513,0.019340044969432812,170.44881100606733,2.52905990993355,2471.655469503679
50,8527.256604245335,0.5276900185805107,6.120289638505381,8520.608624588249,0.7264227547237977,0.6704047730332324,1.0212504210918076,1.0331529348113624,0.004337591574081123,0.16300750084561175,0.18709793704526873,0.7124256853969393,12.04665283344913,14.559590721590268,170527.66718980056,2104504.7443848993,0.0,3.7293673617252,0.187059572329123,0.1877825933083277,-0.5187189075942408,1.0100309392419646,8527.256604245335,,,,,,,,1e-30,0.0,0.0,11510135647.562258,13783496212.561092,1.0,0.0,92.40821532220235,92.42429057661401,0.0,12279249948.45295,12299362692.069454,12279249948.45295,13563883651.838493,1.0,92.30714286873064,0.44105987007238096,7.57628116324615,819.0527593239153,0.07804700213265273,0.0025486225802666134,1.4911884050511977,0.052093125888371485,181.54243060321508,5.190836274618537,1857.0103854370227
100,8074.222439823305,0.15417465732845018,0.3611647086942582,8073.707100457282,0.3926508083888917,0.2926756543774769,0.890410360208174,0.9820918191346947,0.011152712360610563,0.611761443054911,0.18706274094885192,0.7124256853977017,9.39390225378055,18.0400305899459,12014.893134379161,68341693.84801593,0.0,3.729367361945866,0.187059572329123,0.18712920132763297,-0.5187189075784449,1.0100309392419646,8074.222439823305,,,,,,,,1e-30,0.0,0.0,904784959.08441,1374306161.6573653,1.0,0.0,90.08220609780595,90.11876762082426,0.0,1063240604.2603654,1072569768.3760209,1063240604.2603654,1325061985.6601763,1.0,89.8538096045865,0.4048310488363095,6.11370021889284,1289.842458483109,0.051309899268145706,0.002198395232924713,0.8831341265401809,0.040318460021680845,179.44848142797653,7.349242691548139,3186.1253285556354
150,7812.692535451139,0.13978641809165288,0.745663184840755,7811.807085848206,0.3738802189092823,0.2880913989878332,0.8594020477793826,0.9741215788232965,0.007314215943909509,0.8611854233577352,0.18706029501712118,0.7124256853999403,8.018295016620563,19.452627736527035,3035.996593928819,280652480.1639969,0.0,3.7293673626389046,0.187059572329123,0.18707353332235643,-0.5187189075422983,1.0100309392419646,7812.692535451139,,,,,,,,1e-30,0.0,0.0,231458585.1824529,275619823.8064405,1.0,0.0,88.4892469968108,88.51208581396983,0.0,242913748.6873732,243255679.6214408,242913748.6873732,269403703.4107819,1.0,88.38442784703766,0.2646539305149074,8.764394672301943,1363.4305442932027,0.027978087192970024,0.0019397794988073457,0.9597991946025992,0.04923044328717593,176.7106403910598,6.766056565337221,5151.748706850978
200,7754.42017856859,0.11973720781031738,0.7048906291370336,7753.595550731643,0.34603064576756404,0.26665969595423106,0.8002503887012339,0.9589549378769819,0.026133193010214703,0.8540001914600611,0.1870600932765251,0.7124256853990968,7.670683681974565,19.396315117449916,2144.547132376744,265284957.4765908,0.0,3.729367362573321,0.187059572329123,0.18707033848249824,-0.5187189075711873,1.0100309392419646,7754.42017856859,,,,,,,,1e-30,0.0,0.0,161506509.1339483,212977593.08680248,1.0,0.0,88.21981283410312,88.25425031118593,0.0,175045752.65995014,175717311.12257192,175045752.65995014,205780680.06549102,1.0,88.05450329614973,0.24435436655369622,8.963835729218065,1370.9349036809917,0.026912302366245734,0.0017550134802921033,0.8355626131805644,0.05298482878412271,176.06715143017826,6.808734539847476,5610.43750932821
250,7676.949755979915,0.10667107603874396,0.710663460299319,7676.132421443576,0.32660538274612677,0.25416948867144595,0.744479976808484,0.9388886649024983,0.05330386875706527,0.8474934324603488,0.18705991491660526,0.7124256853984182,7.051583537811496,19.367386489035937,1154.685784406856,257720568.73743823,0.0,3.7293673625385484,0.187059572329123,0.18706865010236667,-0.5187189075869527,1.0100309392419646,7676.949755979915,,,,,,,,1e-30,0.0,0.0,84456897.88138703,180187925.45054427,1.0,0.0,88.01674573779076,88.08706368433607,0.0,115178810.43892193,118409290.05588788,115178810.43892193,167996246.99628812,1.0,87.61354017184544,0.24801570618950403,9.40512262658224,1380.2871208385143,0.028385070450368605,0.0017373313691899752,0.832651458225064,0.05675066150003891,175.1991377961736,6.74766454123083,5565.321414700501
300,7581.959568617362,0.10075922597239484,0.7263007858112621,7581.132508605578,0.31742593777508926,0.2513259833458134,0.6881278427348934,0.9151655197152296,0.08568085524209676,0.8350512863024406,0.18705978121125685,0.7124256853978821,6.329344348335514,19.272986645902822,560.7887911865848,234504807.31151912,0.0,3.7293673624614634,0.187059572329123,0.18706691506436085,-0.5187189075930393,1.0100309392419646,7581.959568617362,,,,,,,,1e-30,0.0,0.0,39851836.84253493,146310535.67082235,1.0,0.0,87.75671308690664,87.87879466737346,0.0,70355464.9834176,76307883.11391838,70355464.9834176,129596686.75633816,1.0,87.06969914158184,0.2680261312367297,9.992227211112635,1386.618556020989,0.03241743161478276,0.00183364038453265,0.8373270359636049,0.06095550964295402,174.12107796579681,6.527160932323001,5173.445401098898
350,7467.45129574148,0.10632702640071627,0.7715069343164954,7466.573461780763,0.32607825195912143,0.2662624499969873,0.6511253087210312,0.890589949304751,0.12310948009240619,0.8250309663498128,0.18705968905026876,0.7124256853975296,5.5385992572338,19.10757838320128,254.32151082582786,198753989.2909203,0.0,3.729367362351791,0.187059572329123,0.1870651467838642,-0.5187189075946017,1.0100309392419646,7467.45129574148,,,,,,,,1e-30,0.0,0.0,17529219.66005232,111555925.92861354,1.0,0.0,87.41105368558976,87.6075893907728,0.0,39453661.48339955,46622172.11861767,39453661.48339955,91833461.58029796,1.0,86.40933665860862,0.32618957226260165,10.767992765808055,1386.1497620511316,0.0441195250414922,0.002143679218571636,1.0526306729418764,0.06533744130560178,172.80601097090783,6.0997397620359,4249.521995556621
400,7336.529475433235,0.12971537319513976,0.8535751321362555,7335.546184927904,0.36016020490212375,0.3032049206807232,0.6223181103438659,0.8645543218636156,0.16771804670291166,0.8225686779047935,0.18705963269803358,0.7124256853973148,4.728932292763746,18.912270312397023,113.17466041232656,163491296.16128504,0.0,3.7293673622443313,0.187059572329123,0.18706357958918302,-0.5187189075949087,1.0100309392419646,7336.529475433235,,,,,,,,1e-30,0.0,0.0,7584320.092793689,80554895.03528443,1.0,0.0,86.97432664873227,87.2820022257085,0.0,20527633.08221506,27284013.37157626,20527633.08221506,59502366.285897605,1.0,85.64780315295836,0.446296397058381,11.652050253330104,1378.5666943469478,0.06737829472253756,0.002770090854421396,1.4377171316013682,0.06892887660855399,171.28542762362326,5.487069432833487,3088.9039289434695
450,7197.5933352284965,0.1765932021505502,0.9906240667292338,7196.426117959617,0.42022993961705085,0.3574234588392035,0.719828918905074,0.9786463581953317,0.2184158125394772,0.8221191599776715,0.1870596021148524,0.712425685397188,3.9500723884609474,18.745759337659024,51.93912649218161,138413942.63540184,0.0,3.7293673621630186,0.187059572329123,0.1870623345853864,-0.5187189075949531,1.0100309392419646,7197.5933352284965,,,,,,,,1e-30,0.0,0.0,3415047.631174113,55717163.39893363,1.0,0.0,86.44562427149128,86.91335158727026,0.0,10219513.745262148,15656764.579048065,10219513.745262148,35275201.60805863,1.0,84.83175182653967,0.6195877179314315,13.323261931318807,1369.070379243108,0.10006997163985938,0.003632367234006693,2.008563055873822,0.0762316074689356,169.65401296567188,4.829233586262631,2209.647382640048
500,7057.244539625062,0.26007385723328175,1.1244133622106993,7055.860052405618,0.5099743691924936,0.43041514778232054,0.9250535999980614,1.2019652988917269,0.27494964685327794,0.8166561524119433,0.1870595869908973,0.7124256853971279,3.194648737802453,18.734878549199387,24.401600826791388,136916053.69018406,0.0,3.729367362148196,0.187059572329123,0.18706150653557838,-0.5187189075949568,1.0100309392419646,7057.244539625062,,,,,,,,1e-30,0.0,0.0,1588918.9656750425,39019846.819938734,1.0,0.0,85.8557638528522,86.55713375729219,0.0,5101094.203117924,9319791.976341093,5101094.203117924,19797560.895187274,1.0,83.99916697447432,0.8463780661448989,15.43030355988941,1361.924257725184,0.14234883952520724,0.004725892778536499,2.7038994562062593,0.08455843595444618,167.98858480769908,4.280210154169737,1609.1204536153755
550,6923.539607416624,0.3898500617475328,1.0183226310215243,6922.131434723855,0.6243797416216615,0.5166365976048949,1.2108834055630866,1.4952684388090505,0.3337819540219649,0.810538191971005,0.18705958086127955,0.712425685397111,2.430912254141642,18.899469413000382,11.369248995135044,161411798.6421523,0.0,3.729367362203972,0.187059572329123,0.1870613339468436,-0.5187189075949575,1.0100309392419646,6923.539607416624,,,,,,,,1e-30,0.0,0.0,737453.6855082798,35361986.95045051,1.0,0.0,85.39219231259423,86.458700776014,0.0,3059939.7310002865,7355773.076548382,3059939.7310002865,12811437.655104293,1.0,83.1993475618881,1.1309805375877062,15.684714781976007,1364.7885763515987,0.19865163873301941,0.005949683549403575,3.0255027487277393,0.08088220191023579,166.3866072280021,4.044916119873677,1206.730382171374
600,6775.747419251487,0.6057528594378606,0.9239704089971879,6774.217695983052,0.7783012652166644,0.6221756371503128,1.6230262055202227,1.985620249795879,0.40405231195126845,0.8174853053743311,0.18705957774436427,0.7124256853971108,1.566283171383569,19.14217100120389,4.788815866600595,205749712.70786223,0.0,3.7293673623076926,0.187059572329123,0.18706131232405046,-0.5187189075949576,1.0100309392419646,6775.747419251487,,,,,,,,1e-30,0.0,0.0,310126.3589621516,34435517.422873184,1.0,0.0,84.82977397376322,86.43215186274385,0.0,2023321.9934857718,6574026.600785262,2023321.9934857718,7761019.141139701,1.0,82.30563587010948,1.5105774564491672,16.664304860680456,1368.8933527211138,0.28303422646347776,0.007270390413857786,3.483666706408424,0.08040030364627884,164.5955995534042,3.900995958027563,906.2053368245661
650,6617.812680902091,0.8806560571505694,0.9769381052406624,6615.9550867397,0.9384327664519017,0.7233803101258972,2.099068901734068,2.703259900090092,0.48028431565873403,0.8419211743494283,0.18705957597018127,0.7124256853970975,0.6180549528236305,19.254111742647762,1.855315853184958,230120062.75106204,0.0,3.729367362354136,0.187059572329123,0.18706117419050391,-0.5187189075949576,1.0100309392419646,6617.812680902091,,,,,,,,1e-30,0.0,0.0,120083.30249598924,30998257.755982023,1.0,0.0,84.09305032002376,86.3269943492715,0.0,1407863.543251333,5699999.247188326,1407863.543251333,4103118.7617897056,1.0,81.33852154262271,1.952231458215497,20.26691635699477,1371.5630628017434,0.37927938092064206,0.00866200717341904,4.594349340031868,0.09549050775238199,162.6573036272095,3.8182110606079256,702.5617054933982
700,6456.451000094582,1.17151321800267,0.8697065641757094,6454.409780312403,1.0823646418849195,0.8054365079990483,2.5858906700571165,3.4333057552260478,0.5597094157009043,0.8722820521139,0.18705957598832587,0.7124256853970722,-0.4340140782197981,19.22307553581182,0.6479031340984146,223087702.2658117,0.0,3.729367362325627,0.187059572329123,0.18706153929537425,-0.5187189075949576,1.0100309392419646,6456.451000094582,,,,,,,,1e-30,0.0,0.0,41925.48609157694,38229153.540471874,1.0,0.0,83.59781884580403,86.53666175401085,0.0,1472264.1864283981,6929268.818667438,1472264.1864283981,2960826.0918195667,1.0,80.33934142319318,2.418152629121803,21.639074713162255,1383.6433652474461,0.4686967477684704,0.010294080428859056,5.234588871074712,0.10297846602666576,160.64986347639916,3.9242131307262746,572.1902532471418
750,6285.308563012843,1.5239977375470226,0.7491090005413804,6283.035456274754,1.2345030326196136,0.8887802687918652,3.096319193389326,4.2457513305378205,0.6500871368505392,0.9214454696337553,0.1870595763570761,0.7124256853971025,-1.582845192762786,19.473705535849366,0.20538989225280266,286630800.4048408,0.0,3.729367362502676,0.187059572329123,0.18706195399675707,-0.5187189075949576,1.0100309392419646,6285.308563012843,,,,,,,,1e-30,0.0,0.0,13289.368086385346,46662537.979766995,1.0,0.0,83.09510471905254,86.73600500595083,0.0,1664558.768400637,8413604.19327539,1664558.768400637,2238498.4432024425,1.0,79.26560071225572,2.9762369739995687,19.588239097162973,1397.539857298884,0.5672140816851446,0.01279248301673573,4.594682633704687,0.08277719947077423,167.5157750700128,4.061144641687402,469.5660558980364
800,6084.263892427488,1.8928483390074762,1.221801884769086,6081.149242203712,1.3758082493601629,0.968005878598366,3.524699775666667,4.963614154895649,0.7364566435692101,0.9678234290670812,0.18705957447019736,0.7124256853971049,-2.859707135496624,19.56488835832681,0.05728553470870106,313995231.77484936,0.0,3.7293673625777117,0.187059572329123,0.18706093733413492,-0.5187189075949576,1.0100309392419646,6084.263892427488,,,,,,,,1e-30,0.0,0.0,3706.3155037545516,25650098.673830125,1.0,0.0,81.79406867566,86.13761076632797,0.0,879090.4297872151,4613798.428562783,879090.4297872151,740791.1597092467,1.0,77.98172377040477,3.5131903738886168,29.647019751107116,1391.8909330291272,0.6478617451179427,0.015675877622242422,7.1658485649317365,0.12265864617893234,176.62268293008057,4.014766095769027,396.1900110435792
850,5894.344040851194,2.3045410779806725,0.759994258289008,5891.2795055149245,1.5180714996272977,1.0276380709897222,3.970683138810932,5.738148088416538,0.8285638320915583,1.0141046453970184,0.18705957617243898,0.712425685397039,-4.273217712889791,19.143806946416806,0.013936866093319764,206086583.44132602,0.0,3.7293673623005454,0.187059572329123,0.187061998111489,-0.5187189075949576,1.0100309392419646,5894.344040851194,,,,,,,,1e-30,0.0,0.0,901.669741911949,48591801.07584999,1.0,0.0,81.86286217128068,86.77651816231727,0.0,1640190.4296549303,8736007.575364554,1640190.4296549303,1111789.7492257548,1.0,76.75467090356733,4.131236936330355,23.7756285679139,1424.0033246318424,0.7370520180139709,0.01861716462077316,6.130707404408481,0.10090470007354309,206.2825727384361,4.325890978540388,344.69175856486675
900,5658.982052110094,2.6711113151478165,1.2724189306674207,5655.038521864279,1.634353485372065,1.0991455490909812,4.327664403320101,6.120057259749456,0.9090408723526733,1.0605520190702729,0.18705957432215253,0.7124256853970469,-5.869824827025136,19.288194526198062,0.00282336786844819,238098384.43530613,0.0,3.72936736238764,0.187059572329123,0.18706088997212328,-0.5187189075949576,1.0100309392419646,5658.982052110094,,,,,,,,1e-30,0.0,0.0,182.65815897878844,25314251.270448662,1.0,0.0,80.54829892158892,86.12443087625219,0.0,841112.7080628135,4548526.352669855,841112.7080628135,377132.07508173544,1.0,75.19999017196929,4.702066600204474,34.77565669190962,1426.6967584206625,0.7702997091394438,0.022939455843917017,9.00671686521382,0.1403949539405493,219.34358926287248,4.392843137465492,303.41908775996944
950,5434.897566355394,2.905223274573023,1.18205384390093,5430.81028923692,1.7044715528787868,1.1470658477830187,4.5006459316103,6.150588722197304,0.9807712954328226,1.0689268889488917,0.18705957457894729,0.7124256853969989,-7.548961342902514,18.895472960263866,0.0005266568590179857,160768011.3074518,0.0,3.729367362178535,0.187059572329123,0.18706105537559525,-0.5187189075949576,1.0100309392419646,5434.897566355394,,,,,,,,1e-30,0.0,0.0,34.071538459836596,29077737.834937356,1.0,0.0,80.20198351869813,86.26303620632939,0.0,960115.0149810838,5223934.978520475,960115.0149810838,342328.257234932,1.0,73.694031571335,5.177100349244736,36.36406121421471,1454.9519130341266,0.7850291375591713,0.027032965116324144,10.150177937232769,0.15768799727951854,245.58733706348823,4.6392155252516,281.03606553548514
1000,5164.1326448018,3.055442665541036,1.9189068453063198,5159.158295290952,1.7479824557303303,1.2130972880089583,4.497355176577052,6.199842386831771,1.0658003818961093,1.0487791516643332,0.18705957341376706,0.7124256853970226,-9.429843716321768,19.284767287731174,8.029174724550361e-05,237283761.244611,0.0,3.729367362391848,0.187059572329123,0.18706034447264527,-0.5187189075949576,1.0100309392419646,5164.1326448018,,,,,,,,1e-30,0.0,0.0,5.194492158591306,13575217.08131229,1.0,0.0,78.15901016721625,85.50130920473467,0.0,441940.0541444325,2438282.901097617,441940.0541444325,62378.73945473277,1.0,71.82728099608778,5.636962122535953,52.65069978202076,1463.3066052097893,0.7741246625377933,0.0322812715353353,14.435830769833283,0.201195395971569,266.51542246412333,4.720807325410822,259.591349631329
