step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set,causal_fraction,t_max_current
1,10.349892929597827,0.8016529174680638,9.548240012129764,0.0,2.8087154914284467,0.7815805336666112,0.8122188341400761,1.196234897007713,8.73323287655034e-05,3.7181076983124663,0.187059572329123,0.19023787386021496,1114586.3655471823,1138961.7939572723,2.1370116000180133,1.0,1.0,0.001,0.8016529174680638,9.548240012129764,0.0,,,,,,10.349892929597827,10.349892929597827,log,1e-30,,,,,,,0.0,0.05,2.0
2,10.267833954275215,0.8696268249536585,9.398207129321555,0.0,2.7908746771873196,0.8983599103384544,0.8983599103384544,1.1864308124669725,5.6438241220792273e-05,3.7137571873143735,0.187059572329123,0.190175375537119,1070680.4299991154,1138988.046302955,2.5870477000134997,1.0,1.0,0.001,0.8696268249536585,9.398207129321555,0.0,,,,,,10.267833954275215,10.267833954275215,log,1e-30,,,,,,,0.0,0.050633333333333336,2.025333333333333
3,9.959913419154228,0.7082070930860368,9.251706326068192,0.0,2.779407508130443,0.794088247933278,0.794088247933278,1.1815693706499764,0.00020265239894833725,3.7150530054805904,0.187059572329123,0.1894706632856668,1004574.5327029849,1159288.8486366519,2.6160959000117145,1.0,1.0,0.001,0.7082070930860368,9.251706326068192,0.0,,,,,,9.959913419154228,9.959913419154228,log,1e-30,,,,,,,0.0,0.05126666666666667,2.050666666666667
4,9.844274917486125,0.7375021888733319,9.106772728612793,0.0,2.848135714615154,0.7377056889390029,0.7816003850770695,1.1750411608981435,0.00011081856185977956,3.57434422068076,0.187059572329123,0.1896278785150933,945323.106337632,1184528.4494259965,2.646474200009834,1.0,1.0,0.001,0.7375021888733319,9.106772728612793,0.0,,,,,,9.844274917486125,9.844274917486125,log,1e-30,,,,,,,0.0,0.0519,2.076
5,9.71606899518584,0.7551502408884638,8.960918754297376,0.0,2.99211511224527,0.811982237400913,0.811982237400913,1.1676886723047948,0.0002169871265224957,3.658890433648727,0.187059572329123,0.18916585016217455,894043.5637656382,1209696.6340483224,2.6733751000138,1.0,1.0,0.001,0.7551502408884638,8.960918754297376,0.0,,,,,,9.71606899518584,9.71606899518584,log,1e-30,,,,,,,0.0,0.052533333333333335,2.1013333333333333
6,9.492268848587036,0.6808998674306103,8.811368981156425,0.0,3.141340821166335,0.7435760408162532,0.7663375464072846,1.1532526809913093,0.0,3.12155339670727,0.187059572329123,0.1897361652211917,842606.696198193,1252397.638978628,2.7027168999775313,1.0,1.0,0.001,0.6808998674306103,8.811368981156425,0.0,,,,,,9.492268848587036,9.492268848587036,log,1e-30,,,,,,,0.0,0.05316666666666667,2.126666666666667
7,9.327611733222517,0.6719701768013622,8.655641556421154,0.0,3.359787932765517,0.7553902196017372,0.7730270143521196,1.152039931107037,0.0008477029366589645,3.7235761211579153,0.187059572329123,0.187937519428468,811492.7786956473,1246530.2317500808,2.7328008000040427,1.0,1.0,0.001,0.6719701768013622,8.655641556421154,0.0,,,,,,9.327611733222517,9.327611733222517,log,1e-30,,,,,,,0.0,0.0538,2.152
8,9.22438870562585,0.7327587627012091,8.491629942924641,0.0,3.5848996327457328,0.7834139008553423,0.7874257307716974,1.1442388436578665,0.0003426437944148361,3.5542846155861145,0.187059572329123,0.18855439579023778,736883.0270904376,1305484.859039807,2.7660017000162043,1.0,1.0,0.001,0.7327587627012091,8.491629942924641,0.0,,,,,,9.22438870562585,9.22438870562585,log,1e-30,,,,,,,0.0,0.054433333333333334,2.1773333333333333
9,8.849875236438814,0.5323079731015009,8.317567263337313,0.0,3.7987623078805806,0.6098992650271599,0.6649716822800997,1.1351216852315205,0.0007021554623406409,3.6803141507030865,0.187059572329123,0.18796939344850092,695535.5460573572,1327853.3335014083,2.793503699998837,1.0,1.0,0.001,0.5323079731015009,8.317567263337313,0.0,,,,,,8.849875236438814,8.849875236438814,log,1e-30,,,,,,,0.0,0.05506666666666667,2.2026666666666666
10,8.899534639672568,0.7676203943073558,8.131914245365213,0.0,4.172764229064749,0.8216097063746925,0.8356448807902808,1.1213034515444718,1.3779401984884837e-05,3.7339126476587143,0.187059572329123,0.18908615463962075,684230.6238971861,1441515.2608895951,2.8219631999963894,1.0,1.0,0.001,0.7676203943073558,8.131914245365213,0.0,,,,,,8.899534639672568,8.899534639672568,log,1e-30,,,,,,,0.0,0.0557,2.2279999999999998
11,8.651695931322458,0.7186320350400401,7.933063896282417,0.0,4.452424720818718,0.7839255396730128,0.8078486566870555,1.115147652373353,0.0005141831610586955,3.11582584620333,0.187059572329123,0.1880451923402493,607830.1082667642,1449049.540980512,2.8501135000260547,1.0,1.0,0.001,0.7186320350400401,7.933063896282417,0.0,,,,,,8.651695931322458,8.651695931322458,log,1e-30,,,,,,,0.0,0.05633333333333333,2.2533333333333334
12,8.459614902556448,0.7398793989579305,7.719735503598517,0.0,4.775254889394008,0.8152774583119441,0.8152774583119441,1.104059934866914,0.0,2.398751157327951,0.187059572329123,0.18886908380104123,577484.6941698416,1600601.5222700564,2.8764795000315644,1.0,1.0,0.001,0.7398793989579305,7.719735503598517,0.0,,,,,,8.459614902556448,8.459614902556448,log,1e-30,,,,,,,0.0,0.056966666666666665,2.2786666666666666
13,8.088683103489046,0.5979338444617048,7.490749259027341,0.0,4.99172016651069,0.6305129900230929,0.6758325443592503,1.0922578239564158,0.0,3.5715255379053756,0.187059572329123,0.18876780777956997,507807.2434394271,1704622.73840655,2.9039228000328876,1.0,1.0,0.001,0.5979338444617048,7.490749259027341,0.0,,,,,,8.088683103489046,8.088683103489046,log,1e-30,,,,,,,0.0,0.057600000000000005,2.3040000000000003
14,7.876684109285444,0.6314269672225082,7.245257142062935,0.0,5.425517834343982,0.7144337831481004,0.7401549267051579,1.0718370010409373,0.0014979147177127394,3.7099077454646254,0.187059572329123,0.18733196546167225,490588.13999459526,1594944.7925938321,2.9317898000008427,1.0,1.0,0.001,0.6314269672225082,7.245257142062935,0.0,,,,,,7.876684109285444,7.876684109285444,log,1e-30,,,,,,,0.0,0.05823333333333333,2.3293333333333335
15,7.508998621326269,0.5267060758190015,6.982292545507267,0.0,5.69397515240076,0.6780871521819872,0.6780871521819872,1.0664469066390363,0.0020259133631297666,3.711075000251097,0.187059572329123,0.18721441354868365,449380.0742454096,1649743.7414548066,2.9592445000307634,1.0,1.0,0.001,0.5267060758190015,6.982292545507267,0.0,,,,,,7.508998621326269,7.508998621326269,log,1e-30,,,,,,,0.0,0.05886666666666667,2.3546666666666667
16,7.282514306423265,0.5810775092574547,6.701436797165811,0.0,6.106195495596781,0.6901783616659111,0.7067810461420174,1.0506668049907253,0.001613858787582946,3.7267386472697335,0.187059572329123,0.18726423823089003,405553.66686403163,1804219.2391537363,2.9851403000066057,1.0,1.0,0.001,0.5810775092574547,6.701436797165811,0.0,,,,,,7.282514306423265,7.282514306423265,log,1e-30,,,,,,,0.0,0.059500000000000004,2.3800000000000003
17,6.943649540314097,0.5412853729746706,6.402364167339426,0.0,6.426258897262875,0.6131431309115918,0.662805432621051,1.0388633244908136,0.001895163954451995,3.458180946899834,0.187059572329123,0.1872046524118121,355698.4344444557,1928843.5901937224,3.0122935000108555,1.0,1.0,0.001,0.5412853729746706,6.402364167339426,0.0,,,,,,6.943649540314097,6.943649540314097,log,1e-30,,,,,,,0.0,0.06013333333333334,2.4053333333333335
