"value"
1.01758069600572e-13
1.13034343050273e-13
1.25560191530353e-13
1.39474086120244e-13
1.54929842508042e-13
1.72098321396227e-13
1.91169317337049e-13
2.12353656878344e-13
2.35885529214401e-13
2.62025075106829e-13
2.91061262695499e-13
3.23315081991136e-13
3.59143093364143e-13
3.98941369257566e-13
4.43149872699156e-13
4.92257321016236e-13
5.46806588520867e-13
6.0740070789108e-13
6.74709536592399e-13
7.4947716203578e-13
8.325301273347e-13
9.24786568595726e-13
1.02726636475371e-12
1.14110241215626e-12
1.26755314853614e-12
1.4080164648218e-12
1.56404515857881e-12
1.73736409991727e-12
1.92988929963127e-12
2.14374909036547e-12
2.38130765496282e-12
2.64519116209527e-12
2.93831679810234e-12
3.2639250159794e-12
3.62561535802277e-12
4.0273862481446e-12
4.47367919375477e-12
4.96942788585392e-12
5.52011274013054e-12
6.13182148200452e-12
6.81131644537444e-12
7.56610932904425e-12
8.4045442372489e-12
9.33588992227745e-12
1.03704422489198e-11
1.15196380134639e-11
1.27961813754918e-11
1.42141843001582e-11
1.57893225635135e-11
1.75390090454858e-11
1.94825862262441e-11
2.1641540013957e-11
2.40397372677761e-11
2.67036896418185e-11
2.96628466668983e-11
3.29499213099753e-11
3.66012516103226e-11
4.06572023902398e-11
4.51626114811529e-11
5.01672853980531e-11
5.57265499418693e-11
6.19018618165888e-11
6.87614880224454e-11
7.63812605357507e-11
8.48454146182211e-11
9.42475200231667e-11
1.04691515392861e-10
1.16292857282182e-10
1.29179796510769e-10
1.43494795953565e-10
1.5939610544315e-10
1.7705951119416e-10
1.96680279089353e-10
2.18475313310036e-10
2.42685554174111e-10
2.69578641689444e-10
2.9945187426767e-10
3.32635495306495e-10
3.69496343973103e-10
4.10441910547433e-10
4.55924841156453e-10
5.06447941698474e-10
5.62569736275031e-10
6.24910641577817e-10
6.94159825487453e-10
7.71082825704719e-10
8.56530012636868e-10
9.51445990094787e-10
1.05688003772407e-09
1.17399771060925e-09
1.30409372428283e-09
1.44860626758062e-09
1.60913290156954e-09
1.78744822030773e-09
1.98552346867367e-09
2.20554833413591e-09
2.44995515336776e-09
2.72144580130675e-09
3.02302155991276e-09
3.35801629681888e-09
3.73013332065902e-09
4.14348632050167e-09
4.60264484196806e-09
5.11268480276539e-09
5.67924460607548e-09
6.30858747212261e-09
7.00767067698535e-09
7.78422246407521e-09
8.64682747852534e-09
9.60502166895142e-09
1.06693977057075e-08
1.18517220810167e-08
1.31650651854996e-08
1.46239457990721e-08
1.62444915935358e-08
1.80446174211886e-08
2.00442233604056e-08
2.22654147075492e-08
2.47327463471808e-08
2.74734942020451e-08
3.0517956763659e-08
3.38997900368724e-08
3.76563796011567e-08
4.18292539016928e-08
4.64645433391195e-08
5.16134902331008e-08
5.73330152972698e-08
6.36863468878317e-08
7.07437199820603e-08
7.85831526137728e-08
8.72913083491438e-08
9.69644543373771e-08
1.0770952552732e-07
1.19645306814751e-07
1.32903746188772e-07
1.47631413393907e-07
1.6399112023318e-07
1.82163720424307e-07
2.02350108906149e-07
2.24773442697356e-07
2.4968160785846e-07
2.77349959829213e-07
3.08084367435155e-07
3.42224594214354e-07
3.80148054444306e-07
4.22273985391229e-07
