step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8837.01593429089,0.7666807187684396,9.507532733210423,8826.74172083891,0.8756030600497234,0.8078164515874441,1.1904039728411588,1.195307890850947,0.0019761107532432188,0.000102759747799722,0.18727780243639902,0.7124256853969275,13.845709208154586,13.926660604939624,1030659.254275987,1117562.5811596995,0.0,3.729367361721872,0.187059572329123,0.19081275421571597,-0.5187189075944788,1.0100309392419646,8837.01593429089,,,,,,,,1e-30,0.0,0.0,61236888977.02428,65689066553.282776,1.0,0.0,93.9823306944624,93.98575112369576,0.0,63442928676.296394,63456933009.77044,63442928676.296394,65464808363.27516,1.0,93.95074092756752,0.14388491571581224,2.5844954630882317,397.95044202515083,0.033974106703800654,0.0009284111109837159,0.5219804407221618,0.016470774501283203,171.7482575907453,2.312521910578351,2765.755117868954
50,8736.157706539929,0.6637466260395447,7.663057499496185,8727.830902414393,0.8147064661824802,0.751843588270797,1.1152293595512923,1.1285907047995978,0.0020543390317884,0.06689759009218152,0.1871821765930483,0.7124256853969346,13.242155290564899,14.329148252967041,563631.1293658759,1671360.048029823,0.0,3.7293673617239045,0.187059572329123,0.1892658248671374,-0.5187189075942699,1.0100309392419646,8736.157706539929,,,,,,,,1e-30,0.0,0.0,35736957017.27821,40279309894.646385,1.0,0.0,93.48726606398485,93.49665656176647,0.0,37439586206.02746,37465856107.48007,37439586206.02746,39903029511.54736,1.0,93.42286070558102,0.28443681680657795,4.816003894016988,540.604188647326,0.052218818576048855,0.0017699224047490667,0.8565363444970517,0.02854289063019062,177.36666850417745,3.599045291486864,1900.6125673771214
100,8512.823932038764,0.40584505128096227,3.252795392982742,8509.1652915945,0.6370596920861987,0.5821799903242857,0.9840368298141179,0.9962701659635994,0.010622810124459729,0.2686793158328461,0.1870955932775409,0.7124256853970227,11.765458549066516,16.022931763854423,128728.20840147171,9092239.121833883,0.0,3.7293673617506866,0.187059572329123,0.18789891174195092,-0.518718907592053,1.0100309392419646,8512.823932038764,,,,,,,,1e-30,0.0,0.0,9122021342.95559,16077733789.085972,1.0,0.0,92.53740512524413,92.57825394707199,0.0,11697990780.530588,11882128228.256018,11697990780.530588,15435618017.795246,1.0,92.24513695363295,0.5553368664234741,8.194191742361546,964.4714994380162,0.08683020227488074,0.0031718359341840483,1.3569873661246934,0.042295996162098476,181.56463576480618,6.605978044025416,1736.7323470697784
150,8198.024437294016,0.19074226353088278,0.268369663891577,8197.565325366593,0.4367404990734003,0.3468766066158171,0.927812875084629,0.9793225110942289,0.0174664172469773,0.5509870996771469,0.18706600599475115,0.7124256853977081,9.919794247042587,18.041404929261105,20328.80748571909,68435683.09650473,0.0,3.7293673619531362,0.187059572329123,0.18723390123516603,-0.5187189075763289,1.0100309392419646,8198.024437294016,,,,,,,,1e-30,0.0,0.0,1532947246.5171144,3439026405.5892754,1.0,0.0,90.96984776579535,91.03600703646389,0.0,2160966514.1914697,2232396732.8555493,2160966514.1914697,3219625252.051222,1.0,90.54040714159946,0.49764683902120604,3.448407909088223,1284.982458504184,0.06205853291808885,0.0028127728764149275,0.531149127431479,0.01441606750494016,180.54954619129674,7.910865520124305,2582.117191845415
200,8082.298530157702,0.1530600258862876,0.06886599616987912,8082.0766041356455,0.3912288663765592,0.2726299874752288,0.9048827214121885,0.9750457371280674,0.014514502909310932,0.6506871765793971,0.18706292152494092,0.7124256853982592,9.352690293421471,18.628223350235984,11529.80030395532,123065014.9152402,0.0,3.7293673621367147,0.187059572329123,0.1871445705970615,-0.5187189075671346,1.0100309392419646,8082.298530157702,,,,,,,,1e-30,0.0,0.0,875749143.8869394,1681224684.4340034,1.0,0.0,90.26073279541998,90.3203411334367,0.0,1127627662.5214436,1152596259.109211,1127627662.5214436,1584238769.7991567,1.0,89.90037043380659,0.38236141838783344,0.24131019776094934,1331.2760417279037,0.038322108977836986,0.002249682531166456,0.03163997109866815,0.000598754148498409,179.5254397463799,7.7539084843320305,5516.866067329298
250,8063.190705939923,0.14435302926065297,0.06668230563482154,8062.979670605027,0.3799381913688764,0.26404714937430096,0.8919530484437392,0.9706525598539165,0.011476550666036672,0.6561955724346519,0.18706256052723322,0.7124256853981703,9.328627520022513,18.642355437573887,11255.67269410446,124816527.56884734,0.0,3.7293673621418026,0.187059572329123,0.18712894899353283,-0.518718907572016,1.0100309392419646,8063.190705939923,,,,,,,,1e-30,0.0,0.0,856356922.2907395,1370340752.8789244,1.0,0.0,90.06741529399471,90.11587806041008,0.0,1004283772.22467,1016180471.2765176,1004283772.22467,1305676793.135961,1.0,89.79409596741328,0.35913951130441774,0.19476175975109408,1326.0641152929634,0.036968345621077515,0.0021064367197876615,0.025515675278173652,0.0006409398251287096,179.3435047552178,7.643820617769883,6808.647226168402
300,8048.219545682461,0.13743965418221618,0.06436495468736375,8048.017741073591,0.37072854514080267,0.2576315551474164,0.8829598668969102,0.9666190398523937,0.012326144650685902,0.6584316619728946,0.1870623099798371,0.7124256853980815,9.298926086245134,18.64538884686499,10926.279023987498,125195722.0184758,0.0,3.7293673621421184,0.187059572329123,0.18711855078056844,-0.5187189075760933,1.0100309392419646,8048.219545682461,,,,,,,,1e-30,0.0,0.0,830800855.1531585,1163535745.937308,1.0,0.0,89.91272609783982,89.95228205282126,0.0,918855746.7974361,924230785.1681126,918855746.7974361,1118501817.3598003,1.0,89.71074484739044,0.34104001768953135,0.20374697978375222,1322.3231001800934,0.03627708450941327,0.0019899484780902497,0.026683528154353004,0.0005905396677718304,179.19795228015084,7.569475106348144,6490.025528641195
350,8034.715335331442,0.13168401831978688,0.061952400920697676,8034.521698912201,0.36288292646497833,0.25230455904590454,0.8676291115153124,0.9629606805571305,0.015459015706442017,0.6600891507574502,0.18706210633977485,0.7124256853980108,9.255234011404264,18.652016392382208,10459.166097037167,126028218.02005042,0.0,3.729367362143895,0.187059572329123,0.18711088527188816,-0.518718907579189,1.0100309392419646,8034.715335331442,,,,,,,,1e-30,0.0,0.0,793819354.680148,1011321280.9783131,1.0,0.0,89.77953294119996,89.81207630166263,0.0,849752563.5407927,852025033.8514374,849752563.5407927,978993597.792551,1.0,89.63549352188674,0.32528083219499254,0.19803531125760332,1320.7247857882776,0.0356582052417434,0.001887784893037599,0.0259154919231203,0.0005664674147815578,179.06450276837936,7.525409530825929,6669.137829012148
400,8021.503985452753,0.12636724074486655,0.059459400020488176,8021.318158811988,0.3554817024051541,0.2474917430159628,0.8532189517997449,0.9592090086777925,0.019711465694727974,0.6610642069944785,0.18706192472269872,0.7124256853979433,9.200091620316595,18.65893422058471,9898.035878382576,126903082.17195173,0.0,3.729367362145738,0.187059572329123,0.18710447008483136,-0.5187189075818952,1.0100309392419646,8021.503985452753,,,,,,,,1e-30,0.0,0.0,748699863.4833469,884065485.9693778,1.0,0.0,89.65143833808958,89.67759448683044,0.0,788279352.6143087,789182077.9684623,788279352.6143087,861272065.2023154,1.0,89.56181194466751,0.31037838274374996,0.19374277102739695,1319.839389907863,0.035122138947174635,0.0017885801726256329,0.025384567433657003,0.0005402409015992302,178.93226746020304,7.489879624735235,6812.328444095733
450,8008.859882579576,0.12158632526744012,0.056897315789180516,8008.681398938519,0.3486923074394388,0.24323324595452261,0.8403578716908808,0.955460855811056,0.024298773348216934,0.6613889792910553,0.18706176536193467,0.7124256853978818,9.135996789157286,18.66642713878993,9283.526730110638,127857527.91307595,0.0,3.729367362147758,0.187059572329123,0.18710122159540915,-0.5187189075841585,1.0100309392419646,8008.859882579576,,,,,,,,1e-30,0.0,0.0,699301490.3193847,822092948.3453867,1.0,0.0,89.57416583745547,89.6049168122952,0.0,734489445.0197705,735252716.3147752,734489445.0197705,797235182.4350388,1.0,89.49123643652779,0.29682972129052604,0.1898019716619133,1319.865479482161,0.03469488826032102,0.0016956054181001207,0.024899696952372027,0.0005120721493912465,178.80431549683294,7.465699661468435,6953.908159780262
