step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set
27,8.776732860944339,0.7016840943254239,8.766982670155967,2733.349845116659,3.1513534466002193,0.7200071258881645,0.7614517800369742,1.1681404181306836,0.0,3.48992632180712,0.187059572329123,0.1899047299200285,828171.8057293548,1261646.7775598934,4.405646000057459,0.01,1.0,1e-06,0.007016840943254239,8.766982670155967,0.002733349845116659,,,,,,8.776732860944339,2742.8185118811402,log,1e-12,1.0,0.0,0.0,50437522392.2269,52.28915619251636,52.28976457361381,0.0
28,8.74220625188459,0.760311499806345,8.731870953687906,2732.183198620218,3.204080541409172,0.7761146135405379,0.7988421663308539,1.167477313300852,0.0001041494127427961,3.708940438083646,0.187059572329123,0.18936353382053983,824959.5400154558,1263781.2259085404,4.45841610012576,0.01,1.0,1e-06,0.007603114998063451,8.731870953687906,0.0027321831986202175,,,,,,8.74220625188459,2741.675381073712,log,1e-12,1.0,0.0,0.0,49850459625.67622,52.283812280248696,52.28646994134503,0.0
29,8.705947577754568,0.7189168833765878,8.69602759216648,2730.8167543218165,3.2585207744881326,0.771945481408143,0.7886268958959162,1.1665007002366472,1.944543965271342e-05,3.7305401136511547,0.187059572329123,0.18962107787039642,810835.7260308035,1281231.854398518,4.517400300130248,0.01,1.0,1e-06,0.007189168833765878,8.69602759216648,0.0027308167543218164,,,,,,8.705947577754568,2740.2316987973595,log,1e-12,1.0,0.0,0.0,49263130104.634674,52.272175839735574,52.276979769835684,0.0
30,8.669623163548689,0.7472198776755576,8.65942066523569,2730.299536244639,3.3146365586217765,0.7822774347932071,0.8079215742573904,1.1653269268001638,0.0,3.6787830995581365,0.187059572329123,0.18975842306478352,795244.5178515565,1284736.7117569172,4.569808800006285,0.01,1.0,1e-06,0.007472198776755577,8.65942066523569,0.002730299536244639,,,,,,8.669623163548689,2739.7061767875502,log,1e-12,1.0,0.0,0.0,48661109185.13671,52.26825742343259,52.270002086283526,0.0
31,8.632908688118025,0.816100900648171,8.622018729841574,2728.949269968951,3.3722940743591816,0.8326767719164408,0.8485023070263452,1.1628199541307889,5.229106615577128e-05,3.7061662903647172,0.187059572329123,0.1894563190513606,788702.0771030961,1298249.9487732744,4.623715599998832,0.01,1.0,1e-06,0.00816100900648171,8.622018729841574,0.002728949269968951,,,,,,8.632908688118025,2738.3873895994407,log,1e-12,1.0,0.0,0.0,48068630863.57564,52.25745864365617,52.2575856842874,0.0
32,8.594287870643235,0.7768876569773017,8.583790903142802,2728.0909306589674,3.4315535042669905,0.8138607887279115,0.8269462890913808,1.1624098376860705,6.333999636606857e-05,3.559576884337299,0.187059572329123,0.18939930349924863,774207.8492639004,1304587.9001330119,4.677459500031546,0.01,1.0,1e-06,0.007768876569773017,8.583790903142802,0.0027280909306589673,,,,,,8.594287870643235,2737.4516092190875,log,1e-12,1.0,0.0,0.0,47455046785.11733,52.24814690606322,52.24941010757276,0.0
33,8.554219097998665,0.6785666976487701,8.544706779400812,2726.6516213653967,3.492065371769217,0.7140627735061643,0.7533705790761147,1.1606024672046293,0.0,3.7174606147859985,0.187059572329123,0.18970097310520093,784224.7440230569,1320357.7724951156,4.732062299968675,0.01,1.0,1e-06,0.006785666976487701,8.544706779400812,0.0027266516213653967,,,,,,8.554219097998665,2735.8748948424463,log,1e-12,1.0,0.0,0.0,46846449129.00762,52.23543591404378,52.238369561640326,0.0
34,8.513972523588793,0.6511013291966459,8.504736667745044,2724.8425517812643,3.5543582218976346,0.7109712909135348,0.7250937638574031,1.1588031124500306,0.0,3.731498416080666,0.187059572329123,0.189618239936406,750703.8334204226,1337277.8076457905,4.784578999970108,0.01,1.0,1e-06,0.006511013291966459,8.504736667745044,0.0027248425517812642,,,,,,8.513972523588793,2733.998389778206,log,1e-12,1.0,0.0,0.0,46234895109.379295,52.21838690454901,52.22792943533561,0.0
35,8.473903956886364,0.7328787422358474,8.463851110687331,2724.0587766742465,3.6183369157200613,0.7854726993004647,0.7997539832975933,1.1578965344894265,4.839448026674326e-06,3.6283680422528444,0.187059572329123,0.18951706755909656,742000.6425656269,1335119.9591620849,4.836643300019205,0.01,1.0,1e-06,0.0073287874223584735,8.463851110687331,0.0027240587766742463,,,,,,8.473903956886364,2733.2555065271695,log,1e-12,1.0,0.0,0.0,45692432940.433105,52.216263776054845,52.22000192510595,0.0
36,8.432744538902433,0.8001118938739609,8.422020945091113,2722.47487257988,3.6838450318870968,0.8364862176972278,0.8390164623111561,1.155808862622019,0.0,3.669468194248851,0.187059572329123,0.18965034552061913,729995.1819519899,1363675.4933699844,4.891408000141382,0.01,1.0,1e-06,0.008001118938739608,8.422020945091113,0.0027224748725798798,,,,,,8.432744538902433,2731.697005418845,log,1e-12,1.0,0.0,0.0,45006833361.64403,52.1961131534995,52.20928336638448,0.0
37,8.388409390459273,0.6470862290253075,8.37921741650057,2721.1116684506005,3.7501621939178063,0.7326162804044277,0.738280571244051,1.1537586511008353,0.0,3.707150055992621,0.187059572329123,0.18950434603303418,717835.5345275077,1373359.861211439,4.946428700117394,0.01,1.0,1e-06,0.006470862290253076,8.37921741650057,0.0027211116684506004,,,,,,8.388409390459273,2730.1379720961263,log,1e-12,1.0,0.0,0.0,44386878630.2613,52.19321383274365,52.20108762083095,0.0
38,8.345087445895718,0.6953659229821216,8.335412756023445,2721.0306424516684,3.8182840682031767,0.7557804644978272,0.7835015793773443,1.152388009068684,0.0001360855761907906,3.7157530923588586,0.187059572329123,0.18904225349263792,711295.5079107741,1373355.6704576681,5.005599700147286,0.01,1.0,1e-06,0.006953659229821217,8.335412756023445,0.0027210306424516684,,,,,,8.345087445895718,2730.061421130674,log,1e-12,1.0,0.0,0.0,43767329475.13731,52.187122216817436,52.1879171758566,0.0
39,8.300673230591988,0.7375072741871327,8.290579271150298,2718.8866998192857,3.8878996525404057,0.7793853575730694,0.7964784758908037,1.1506783055293228,0.00023090962477821664,3.7161164639651574,0.187059572329123,0.1887805951478268,699776.2965560012,1379283.6482860937,5.061024400172755,0.01,1.0,1e-06,0.007375072741871327,8.290579271150298,0.0027188866998192856,,,,,,8.300673230591988,2727.914786364623,log,1e-12,1.0,0.0,0.0,43147958875.07563,52.17252525271938,52.17341458121932,0.0
40,8.254809206176295,0.7402710437997881,8.244689662207847,2716.833530451885,3.9588565197787555,0.7990968595491924,0.8157218865261342,1.147764345955486,4.612735258215095e-05,3.733689253075361,0.187059572329123,0.18921962294527603,698718.8615099172,1413563.117073667,5.114316200139001,0.01,1.0,1e-06,0.007402710437997882,8.244689662207847,0.0027168335304518848,,,,,,8.254809206176295,2725.818491157893,log,1e-12,1.0,0.0,0.0,42526606527.580635,52.147180297287164,52.15357992020615,0.0
41,8.207508120727207,0.7074693256645693,8.197717171836752,2716.255633808071,4.0308067930707505,0.7666917047268249,0.7666917047268249,1.147672568141868,0.00018608245892352132,3.7333142422268843,0.187059572329123,0.18885136166899527,675739.0243555136,1413254.360541764,5.16559370001778,0.01,1.0,1e-06,0.007074693256645693,8.197717171836752,0.0027162556338080706,,,,,,8.207508120727207,2725.160820305572,log,1e-12,1.0,0.0,0.0,41911851783.03575,52.154905478256765,52.15613897824963,0.0
42,8.159124451661274,0.6773337909885176,8.149635887355004,2715.226396384578,4.104094405661438,0.7230640973123782,0.7431168432964473,1.1452031754790666,0.0,3.6952263248269177,0.187059572329123,0.1894289397697927,665596.4782867294,1455712.3346043632,5.21982720005326,0.01,1.0,1e-06,0.006773337909885177,8.149635887355004,0.0027152263963845778,,,,,,8.159124451661274,2724.0533660629217,log,1e-12,1.0,0.0,0.0,41292265649.492355,52.13520067644929,52.13962925736567,0.0
43,8.110454003326705,0.732068176822134,8.100420459946815,2712.8616116704115,4.1791206946018224,0.783783682847041,0.7984535413222468,1.1425236767146723,0.0001176629635690346,3.3175817705600457,0.187059572329123,0.1889521423285801,653873.7443483552,1455843.7179683172,5.273990700021386,0.01,1.0,1e-06,0.00732068176822134,8.100420459946815,0.0027128616116704114,,,,,,8.110454003326705,2721.6941003071806,log,1e-12,1.0,0.0,0.0,40667902009.13645,52.11806166647042,52.1217995152178,0.0
44,8.05965553207495,0.6898239762725707,8.050045800649901,2711.491662324273,4.254885282066028,0.7449030944170928,0.7734795501125687,1.1419579286585217,7.845783650088645e-07,3.7024210223621945,0.187059572329123,0.18928107103014635,647632.2514884486,1487139.004534592,5.325807300163433,0.01,1.0,1e-06,0.006898239762725708,8.050045800649901,0.002711491662324273,,,,,,8.05965553207495,2720.2315321011956,log,1e-12,1.0,0.0,0.0,40092324437.97306,52.114762161157955,52.12120068822789,0.0
45,8.008159796456688,0.696157570938194,7.998488026686992,2710.1940603132284,4.3323236079869405,0.7583166099808398,0.7583166099808398,1.1404422716864993,0.000198252448505222,3.6567414408517336,0.187059572329123,0.18874282534544534,629568.7572628134,1484609.5549645305,5.377295300131664,0.01,1.0,1e-06,0.00696157570938194,7.998488026686992,0.0027101940603132283,,,,,,8.008159796456688,2718.888705910854,log,1e-12,1.0,0.0,0.0,39431478760.49279,52.10589228495474,52.113311536997664,0.0
46,7.954814235813549,0.6381332899968666,7.945723632973539,2709.2699400420943,4.410254302566614,0.6998554729122194,0.7241190109969661,1.1385927524330497,8.545573276699109e-05,3.7183207291162477,0.187059572329123,0.18900130759337075,620158.2559495282,1518929.5475835924,5.429012699984014,0.01,1.0,1e-06,0.0063813328999686655,7.945723632973539,0.0027092699400420943,,,,,,7.954814235813549,2717.8537969650647,log,1e-12,1.0,0.0,0.0,38827194277.39011,52.10307239497332,52.10510423519419,0.0
47,7.901517508651398,0.7080263011465189,7.891730637961079,2706.60767885282,4.490132859938684,0.7517261327048848,0.7780407185623173,1.1337928430352606,3.642282049538814e-05,3.5831114458360993,0.187059572329123,0.18907002893239216,610618.5181635263,1548833.2710280756,5.480201200116426,0.01,1.0,1e-06,0.007080263011465189,7.891730637961079,0.0027066076788528196,,,,,,7.901517508651398,2715.2074357919273,log,1e-12,1.0,0.0,0.0,38211709492.75458,52.07200007680645,52.074478383136594,0.0
48,7.846387412663849,0.7193482850699336,7.836487263470023,2706.6663431268526,4.5707174196116345,0.7656932577988831,0.7948278270375119,1.1303388640814607,0.0,3.732488875353024,0.187059572329123,0.18931523745635415,599653.7059335586,1585342.4247207418,5.532080600038171,0.01,1.0,1e-06,0.007193482850699337,7.836487263470023,0.0027066663431268524,,,,,,7.846387412663849,2715.2221786753926,log,1e-12,1.0,0.0,0.0,37624071991.51033,52.075442556007005,52.082091596009015,0.0
49,7.789518388713078,0.6841435207261665,7.779973182382142,2703.7711236739065,4.652385777992986,0.7451379078523596,0.760755186014403,1.1293825290967288,3.384970754979899e-05,3.71501284575837,0.187059572329123,0.18901119919577009,585742.4626478078,1598342.7469814743,5.585405600024387,0.01,1.0,1e-06,0.006841435207261665,7.779973182382142,0.0027037711236739064,,,,,,7.789518388713078,2712.2352403770146,log,1e-12,1.0,0.0,0.0,36987787888.40938,52.04049034097248,52.0434414026663,0.0
50,7.731673732362272,0.6799754914523946,7.722169202343497,2704.7751042512236,4.734936222245773,0.7480413458384401,0.7682440134687394,1.1300299864257064,9.279116580846597e-05,3.733861126478689,0.187059572329123,0.18888122294254697,597226.1256682673,1613628.6336226552,5.640594100113958,0.01,1.0,1e-06,0.006799754914523946,7.722169202343497,0.0027047751042512235,,,,,,7.731673732362272,2713.1772489450195,log,1e-12,1.0,0.0,0.0,36406566159.15184,52.05412882081458,52.05513998233111,0.0
51,7.671000623022303,0.5241087526014901,7.663057499496185,2702.036000103408,4.8182452062021515,0.6360390923972916,0.6581779546684967,1.1281146195864702,0.0,3.7147827906557125,0.187059572329123,0.1892447013525217,566376.5656116649,1670109.2380258215,5.986290600150824,0.01,1.0,1e-06,0.005241087526014902,7.663057499496185,0.002702036000103408,,,,,,7.671000623022303,2710.2231663555053,log,1e-12,1.0,0.0,0.0,35747153830.113556,52.036695220790094,52.046339101560186,0.0
52,7.611833175943962,0.6510559520543099,7.602621795933878,2700.8204895414237,4.903436824685404,0.6911001409425697,0.7288036608567364,1.1250825375715308,0.0,3.6186099039346367,0.187059572329123,0.1891392903956572,560031.2347984593,1692103.0310930393,6.043440400157124,0.01,1.0,1e-06,0.006510559520543099,7.602621795933878,0.0027008204895414235,,,,,,7.611833175943962,2709.074167289412,log,1e-12,1.0,0.0,0.0,35293950284.58415,52.027529303655434,52.02938315622427,0.0
53,7.5501148753201655,0.6567938571137293,7.540846345913401,2700.5908356267637,4.988873742849357,0.7193052036539151,0.754193348152378,1.1219876298895677,6.980166390012366e-05,3.691582739424289,0.187059572329123,0.18885266155141184,551801.4228813539,1705003.0725205655,6.101033100159839,0.01,1.0,1e-06,0.006567938571137293,7.540846345913401,0.0027005908356267636,,,,,,7.5501148753201655,2708.788475829791,log,1e-12,1.0,0.0,0.0,34634725464.471985,52.01040164602668,52.01103633890932,0.0
54,7.487054295058769,0.6638631006055581,7.4777176354266945,2698.028626018264,5.075560920510098,0.738615574278788,0.74246657889762,1.1211322754387127,0.00032211649907004647,3.657755150654817,0.187059572329123,0.18834028382563547,537331.3813926904,1692259.1103504507,6.166728000156581,0.01,1.0,1e-06,0.006638631006055581,7.4777176354266945,0.0026980286260182636,,,,,,7.487054295058769,2706.170206754296,log,1e-12,1.0,0.0,0.0,34012250081.313755,52.003057509629876,52.00937355021873,0.0
55,7.422945214529393,0.7026647222532955,7.413223419324522,2695.147982337516,5.163020363432832,0.7539958930565015,0.7735067567905192,1.118850028868889,0.0,3.064161681163555,0.187059572329123,0.18905652576317136,523330.3902593743,1794821.3720398298,6.224176699994132,0.01,1.0,1e-06,0.007026647222532954,7.413223419324522,0.002695147982337516,,,,,,7.422945214529393,2703.263870479094,log,1e-12,1.0,0.0,0.0,33314779675.59149,51.99084165114546,51.99738630764203,0.0
56,7.3567225855341505,0.6677296257193175,7.347353270974513,2692.018302444809,5.250795109584715,0.7364073200951333,0.7554836337754114,1.1159416335293204,0.00012871537678792178,3.730408228574747,0.187059572329123,0.18866348772848995,521064.525212343,1795910.2230396385,6.286801300011575,0.01,1.0,1e-06,0.006677296257193175,7.347353270974513,0.002692018302444809,,,,,,7.3567225855341505,2700.0333853415027,log,1e-12,1.0,0.0,0.0,32739730270.69216,51.96979342264222,51.982260756748005,0.0
