t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,2877931517.1194863,-2877931517.1194863
0.6666666666666666,0.0,9.7240621831184e-21,-9.7240621831184e-21
1.3333333333333333,0.0,1.533119341487345e-29,-1.533119341487345e-29
2.0,0.0,1.0968421220880881e-30,-1.0968421220880881e-30
2.6666666666666665,0.0,9.654691143904124e-31,-9.654691143904124e-31
3.333333333333333,0.0,1.0589654366183481e-30,-1.0589654366183481e-30
4.0,0.0,1.142477139395709e-30,-1.142477139395709e-30
4.666666666666666,0.0,1.1857051651484657e-30,-1.1857051651484657e-30
5.333333333333333,0.0,1.194010418315775e-30,-1.194010418315775e-30
6.0,0.0,1.1818648669937778e-30,-1.1818648669937778e-30
6.666666666666666,0.0,1.1611139271415027e-30,-1.1611139271415027e-30
7.333333333333333,0.0,1.138687987369027e-30,-1.138687987369027e-30
8.0,0.0,1.1178533620075694e-30,-1.1178533620075694e-30
8.666666666666666,0.0,1.0997966402306592e-30,-1.0997966402306592e-30
9.333333333333332,0.0,1.0846956014474966e-30,-1.0846956014474966e-30
10.0,0.0,1.0723063035661581e-30,-1.0723063035661581e-30
10.666666666666666,0.0,1.0622497873042632e-30,-1.0622497873042632e-30
11.333333333333332,0.0,1.054139236701064e-30,-1.054139236701064e-30
12.0,0.0,1.0476293180419394e-30,-1.0476293180419394e-30
12.666666666666666,0.0,1.0424299798905809e-30,-1.0424299798905809e-30
13.333333333333332,0.0,1.0383052673548343e-30,-1.0383052673548343e-30
14.0,0.0,1.0350666927770353e-30,-1.0350666927770353e-30
14.666666666666666,0.0,1.0325653732550657e-30,-1.0325653732550657e-30
15.333333333333332,0.0,1.0306846448925869e-30,-1.0306846448925869e-30
16.0,0.0,1.0293337292353118e-30,-1.0293337292353118e-30
16.666666666666664,0.0,1.0284425376712128e-30,-1.0284425376712128e-30
17.333333333333332,0.0,1.0279575076994975e-30,-1.0279575076994975e-30
18.0,0.0,1.0278383064544347e-30,-1.0278383064544347e-30
18.666666666666664,0.0,1.0280552348160581e-30,-1.0280552348160581e-30
19.333333333333332,0.0,1.0285871845940596e-30,-1.0285871845940596e-30
20.0,0.0,1.0294200260098172e-30,-1.0294200260098172e-30
20.666666666666668,0.0,1.0305453265576655e-30,-1.0305453265576655e-30
21.333333333333336,0.0,1.0319593230118004e-30,-1.0319593230118004e-30
22.0,0.0,1.033662085404794e-30,-1.033662085404794e-30
22.666666666666668,0.0,1.0356568255188058e-30,-1.0356568255188058e-30
23.333333333333336,0.0,1.0379493133228533e-30,-1.0379493133228533e-30
24.0,0.0,1.0405473734009298e-30,-1.0405473734009298e-30
24.666666666666668,0.0,1.0434604402298522e-30,-1.0434604402298522e-30
25.333333333333336,0.0,1.0466991565757665e-30,-1.0466991565757665e-30
26.0,0.0,1.0502750035970862e-30,-1.0502750035970862e-30
26.666666666666668,0.0,1.054199954704449e-30,-1.054199954704449e-30
27.333333333333336,0.0,1.0584861480128023e-30,-1.0584861480128023e-30
28.0,0.0,1.0631455744557938e-30,-1.0631455744557938e-30
28.666666666666668,0.0,1.0681897804122983e-30,-1.0681897804122983e-30
29.333333333333336,0.0,1.0736295850866043e-30,-1.0736295850866043e-30
30.0,0.0,1.0794748139365205e-30,-1.0794748139365205e-30
30.666666666666668,0.0,1.0857340501939073e-30,-1.0857340501939073e-30
31.333333333333336,0.0,1.0924144069998193e-30,-1.0924144069998193e-30
32.0,0.0,1.0995213229055602e-30,-1.0995213229055602e-30
32.666666666666664,0.0,1.107058383497629e-30,-1.107058383497629e-30
33.333333333333336,0.0,1.1150271717118834e-30,-1.1150271717118834e-30
34.0,0.0,1.1234271490400818e-30,-1.1234271490400818e-30
34.666666666666664,0.0,1.1322555693278572e-30,-1.1322555693278572e-30
35.333333333333336,0.0,1.1415074262518023e-30,-1.1415074262518023e-30
36.0,0.0,1.1511754348783968e-30,-1.1511754348783968e-30
36.666666666666664,0.0,1.1612500469847036e-30,-1.1612500469847036e-30
37.333333333333336,0.0,1.1717194990960537e-30,-1.1717194990960537e-30
38.0,0.0,1.1825698915020168e-30,-1.1825698915020168e-30
38.666666666666664,0.0,1.1937852958792807e-30,-1.1937852958792807e-30
39.333333333333336,0.0,1.2053478886031397e-30,-1.2053478886031397e-30
40.0,0.0,1.2172381063885174e-30,-1.2172381063885174e-30
