step,loss_pde,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed
29,0.27782368945913294,0.5162185595006878,0.4733899118673865,0.47522887091833194,0.9556428331994642,1.7782441711841623e-07,3.697578998524116,0.187059572329123,0.18705957245083357,0.025591095253760528,7.658136512464186,3.0198546999599785
30,0.20200635313395549,0.5831998677091932,0.41353629551212545,0.41353629551212545,0.9082908107418768,0.00036694322765890713,2.738874781081839,0.187059572329123,0.18705957239578905,0.02081111691468977,8.417469547599687,3.0493201999925077
31,0.14453891380203554,0.5579784570744875,0.3590027010071845,0.3590027010071845,0.5917850178210606,0.005538759117368355,1.9593911351400222,0.187059572329123,0.18705957232995377,0.018471427252725797,3.657684833259774,3.078461099998094
32,0.19017559091279546,0.6086925357565244,0.39651446127870676,0.39651446127870676,0.863200731203128,0.0006415030070983027,3.3611491257373416,0.187059572329123,0.1870595723643959,0.01634564900761816,12.091894660937296,3.1071478000376374
33,0.10324002970910712,0.443333887687852,0.2593112898157129,0.30127309666175334,0.6087038894334637,0.003804546340422099,3.69885158015838,0.187059572329123,0.1870595723310117,0.015383309421951343,7.434167242498543,3.1360972999827936
34,0.19752566120440473,0.509718059403344,0.36466806060694323,0.3834084727748577,0.9523609753543034,4.523090082222264e-06,3.7316569634529406,0.187059572329123,0.18705957238477636,0.011439399935524472,24.730367451272055,3.16476660000626
35,0.15005237949946765,0.36114268850246345,0.29470070827147493,0.3234176213476702,0.9464738057675002,3.341981395358143e-05,3.396584040028017,0.187059572329123,0.18705957237437248,0.010528080276983981,30.373972650711444,3.1934723999584094
36,0.1217649676689761,0.3301111328958621,0.2518763031200569,0.2902303104095163,0.8910098928649747,0.0003261536369898385,3.6932537056962516,0.187059572329123,0.1870595723552322,0.008477285296728646,32.318568221865156,3.2215513000264764
37,0.09597486995419535,0.21042772017097247,0.19845046397770805,0.20680821101793523,0.945953811310992,1.0867027628654047e-05,1.9813645847311936,0.187059572329123,0.1870595723602217,0.007221060578584282,41.78083876673711,3.250669499975629
38,0.11649472657154528,0.27987798444123424,0.24485330850280534,0.25203796536708833,0.9159647086875785,8.083749552136033e-05,3.7338124252787956,0.187059572329123,0.18705957235048734,0.0060631042121372,36.8491571085002,3.2795076000038534
39,0.06558131928658531,0.17385160455702536,0.1536810240437625,0.19929305139087594,0.8938709362831454,0.0003087686607089815,3.7197987490566558,0.187059572329123,0.18705957234644016,0.005473995800461103,59.583184249972135,3.308201299980283
40,0.09467278392047727,0.10869321144149388,0.09810608156071528,0.2150698560745599,0.9263330232749598,0.00012475674186174235,2.7667271354689715,0.187059572329123,0.18705957234816484,0.005237217180951873,75.13711829023804,3.336728399968706
41,0.10398218805226987,0.09309712125071072,0.15659795411535354,0.22932501464017424,0.939625100177082,0.00013164207758956104,2.6108705754176844,0.187059572329123,0.1870595723494363,0.004335526677943872,104.91231747923311,3.365848600049503
42,0.06116604044145313,0.07038249761333207,0.08308562641140894,0.19399502167644897,0.8395693844822634,0.0007852100064929673,2.9435482509879036,0.187059572329123,0.18705957233709175,0.004185889460148573,89.82857822508541,3.4031472000060603
43,0.08861651154340593,0.1254819196485635,0.12075566324601512,0.2362828494983612,0.8472943842449425,0.0007242242882490313,3.640947903275728,0.187059572329123,0.1870595723368504,0.0034031479347912674,101.61756409973638,3.4324417000170797
44,0.07417241225024623,0.23830933258506354,-0.016447570040729283,0.2348763727791839,0.7102677629446319,0.001712603084202305,3.2826017210971723,0.187059572329123,0.18705957233166914,0.0037483961934229064,82.41060169389719,3.459184500039555
45,0.07225653545170527,0.18552534020078462,0.03502159088781399,0.21547046616763563,0.743830691286968,0.0010098837987775056,2.766831280087191,0.187059572329123,0.1870595723330664,0.002986905435734767,79.21542827408807,3.4855965999886394
46,0.08494693115150385,0.26039823915801175,0.0023223960104125727,0.2337101047203486,0.9105432009493077,0.00032918873228239554,3.6963378195692735,0.187059572329123,0.1870595723396894,0.002852588465049787,151.95378860103546,3.511635800008662
47,0.07197858086231584,0.2963428609339246,0.004871025905317232,0.22708375606043948,0.8292613896405017,0.0006701805285768622,3.7339147046142522,0.187059572329123,0.18705957233494522,0.002736314679034631,116.59426667103757,3.5368742999853566
48,0.17819194025840365,0.3298146585788198,0.10632979990015258,0.33745355055496945,0.9472691285548094,0.0,2.4149305803354144,0.187059572329123,0.18705957234454434,0.0027201702534597094,181.79666987126265,3.561752500012517
49,0.11348795451256039,0.37837876418754113,-0.020826428786920204,0.27130505251551557,0.892479590413181,0.0002094244369958212,2.69714494386836,0.187059572329123,0.18705957233807863,0.0025657737826307197,121.12844356394766,3.586693699937314
50,0.0773539232013726,0.48271437409745294,-0.05830749455324908,0.2497248777384769,0.4621329626122501,0.0,3.3247887855046887,0.187059572329123,0.18705957234258516,0.0027810057230718433,155.4855033595485,3.6106659999350086
51,0.09846061663655616,0.08703048703426051,0.07492358960637141,0.2584950223602073,0.8313179473294835,0.0005563308564430491,3.2398405114510465,0.187059572329123,0.18705957233562426,0.002457286488411321,109.35131597796381,3.6397362999850884
52,0.10064909392936228,0.3040217728385695,0.012493187866053563,0.25133448094575084,0.9267980416371069,9.66062611091889e-05,3.724418996874761,0.187059572329123,0.18705957234182935,0.002586240889914788,139.34231987612876,3.6717423000372946
53,0.09339711071649118,0.15420578617570238,0.020371828344737403,0.2504700438130422,0.8494810398291106,0.0005834740509098393,3.0828302573918687,0.187059572329123,0.18705957233702278,0.0025600859359266328,117.66523317261735,3.701152900001034
54,0.109262489564626,0.16614233680903165,0.09120568412460749,0.2703479917899438,0.924946583226615,0.0,3.0169176657386534,0.187059572329123,0.18705957234631754,0.002977927565311429,139.15059316147816,3.729038799996488
55,0.08716217903596753,0.19325727422690905,0.05501774054575364,0.24631519316907935,0.7822607735613021,0.0007714755353365813,3.5635891603094323,0.187059572329123,0.1870595723351709,0.00293449856006563,80.66729597528153,3.7570563999470323
56,0.1133567360074164,0.12761063537764827,0.19920890934831642,0.2616467582369834,0.9243755875237204,6.30952686003286e-05,3.5478145902271017,0.187059572329123,0.18705957234440865,0.0025206248844533152,104.32140863631973,3.7851936999941245
57,0.08707408798334876,0.10197023534213165,0.10071428402100606,0.24687650619660875,0.7787086906550776,0.0,3.7293350228992406,0.187059572329123,0.18705957234677556,0.003361431555143391,99.9042811832949,3.815378800034523
58,0.07107945096278376,0.16786519390800292,0.01962172387945462,0.23216849823248548,0.6914831724429743,0.001262868555886587,3.1275797781394417,0.187059572329123,0.1870595723332645,0.003054428106424524,54.80642538321702,3.843679500045255
59,0.11499245809133661,0.1288678235112519,0.13792815416653362,0.26440231347284393,0.9203007464692085,6.278449549743104e-05,3.571768807134774,0.187059572329123,0.18705957234691478,0.002744589526366477,86.03889152327926,3.8716358999954537
60,0.11332808956081081,0.15752053100760624,0.1552021806536282,0.25552445926004774,0.8671343584070235,0.00013718849934089145,3.4430524866690444,0.187059572329123,0.1870595723413695,0.003150303408956942,46.77916940038006,3.897322900011204
61,0.09466075789196,0.1869042707731489,0.15804560137495546,0.21476996599913667,0.8694329567168871,0.0,3.7336491826445872,0.187059572329123,0.1870595723490184,0.0028681321197613187,72.76751734908632,3.9220300000160933
62,0.09484429795216155,0.1651979333264013,0.18318089499078402,0.23942670628053103,0.827857626229905,0.0,3.7229986221741065,0.187059572329123,0.18705957234515147,0.0026509182940756427,45.132225377241106,3.948460099985823
63,0.1366588639867293,0.2584576196818183,0.2892221011266382,0.3081975257098367,0.8301942944609055,0.0,3.7275496447836947,0.187059572329123,0.18705957234441506,0.0026466032990018593,40.12728932711673,3.976657100021839
64,0.0908398185964559,0.2987182948820365,0.21056256639134793,0.24915960714175342,0.7692843897974262,0.0004878790246980666,3.7248436952943145,0.187059572329123,0.18705957233824383,0.0027556630512890834,35.945029433592346,4.006511599989608
65,0.07199448818824081,0.10869231888144357,0.09556904670576148,0.2000549240977586,0.9138793695482311,0.0,3.2787713336789803,0.187059572329123,0.18705957234791679,0.0025916269941636486,55.29391670255478,4.03453870001249
66,0.08927983771608133,0.21377881168198584,0.19609854114193556,0.23281462931045116,0.8330270908872061,0.00023381304256766405,3.73171796546711,0.187059572329123,0.18705957234137918,0.0024258621999710926,38.63960507826708,4.064321000012569
67,0.06390414820373029,0.15059253687084667,0.1435736700339623,0.20791437478806318,0.6776585594008598,0.0,3.549688296910388,0.187059572329123,0.18705957234755644,0.0026800017151540952,52.17364361424743,4.0932237999513745
68,0.1305804271309644,0.27728392356575393,0.27263789144661443,0.2973014282068153,0.8725603365923175,0.0,3.4985936760967613,0.187059572329123,0.18705957234827714,0.0023683365419534005,54.42907673710652,4.122487399959937
69,0.048740337218971204,0.0664380910094404,0.04323890438218112,0.16535985491378158,0.5572535551906364,0.0016340651404693901,3.733274820092932,0.187059572329123,0.18705957233192938,0.0025423527811848875,24.213353760511858,4.150798000046052
70,0.0732227862735687,0.12468687375930804,0.08910326570430396,0.1978364017265677,0.8027305536929514,0.0002518226241912669,3.728581618795643,0.187059572329123,0.1870595723392683,0.0028464157624810377,29.651927519189346,4.179922200040892
71,0.06694726600183348,0.29529614069972265,0.17061804305703507,0.2146505509330701,0.5215185399692799,0.0009373102104542341,3.6681696447331955,0.187059572329123,0.18705957233236864,0.0023197431818322745,6.850067144520875,4.208553000004031
72,0.0684045092240731,0.2749491647001014,0.15774114056574756,0.21757463929025184,0.7499179062853247,0.0004847341219956572,3.6687305019759466,0.187059572329123,0.18705957233732717,0.002565276564711974,34.01485170814795,4.236085899989121
73,0.06582615904034705,0.20132927662997727,0.16353302926968433,0.2096558057773322,0.7332415574220341,0.0007814197356897645,3.697174828151324,0.187059572329123,0.18705957233658255,0.0025990003816905335,47.789313557751505,4.262067900039256
74,0.0577361972657576,0.07611691219529548,0.11326602039890413,0.1955784593583202,0.7804071981896485,0.00033149211281785496,3.609374577167605,0.187059572329123,0.1870595723380558,0.0025980050094652047,33.8950968767035,4.287769000045955
75,0.07713982461311288,0.10859555941690963,0.12002627789690697,0.21486073698150335,0.8430615553935144,0.00036924891812149807,3.6937899736880744,0.187059572329123,0.18705957234320808,0.002972677508367457,77.7644504391771,4.3131261999951676
76,0.0694021362182261,0.09368080200382657,0.11143784260518762,0.19843348710757097,0.901282128685222,0.0,3.5861088500906835,0.187059572329123,0.18705957235428355,0.0027054225290421073,109.38451988238239,4.337965099955909
77,0.10694385195613765,0.20871408296536642,0.1892756533327604,0.2488907401246878,0.8964723923338378,0.00018998414839085237,3.2785207465305533,0.187059572329123,0.18705957234996806,0.002795034406019807,109.44691363274059,4.365212699980475
78,0.06460511963276436,0.10463385860815304,0.10865406441516995,0.19887761051150657,0.8526899481852033,0.0004592000016557657,3.4421846649993917,0.187059572329123,0.18705957234475795,0.002763901978075068,106.73117416138456,4.39309319993481
79,0.0882360492658322,0.15729599414912623,0.04156447280236047,0.2147741979844927,0.8192759447445191,0.0006507450918429511,3.4572274487590695,0.187059572329123,0.18705957234120843,0.0029707892236110266,101.3292629510239,4.420319000026211
80,0.10313602411220761,0.07027492247994223,0.1307169048211835,0.22806580453452327,0.9250526907770936,4.792815659738353e-05,3.731461297828215,0.187059572329123,0.1870595723528335,0.002530158298692874,129.14074940605067,4.446106799994595
81,0.0634639983227885,0.08527799388556606,0.05769799414442403,0.18032826712478345,0.9053766507221578,0.0,3.443798425085488,0.187059572329123,0.18705957236072954,0.002538089405363576,158.54913592199702,4.47165690001566
82,0.08910329794218098,0.20602001949556403,0.10589051660825327,0.2330306775613282,0.78475487344151,0.0008067805236714742,3.5685623929917623,0.187059572329123,0.1870595723384528,0.0035468742028437706,95.41027640673086,4.497181199956685
83,0.08459995018290274,0.07044053862168778,0.06711239788593833,0.21367076168975738,0.9168622535112235,8.339779661780539e-05,3.2151446786737066,0.187059572329123,0.18705957235109463,0.002931991530555071,130.69282745459336,4.525242400006391
84,0.07013639065506422,0.13500709245134004,0.1253011550747497,0.19325830859338228,0.8664032960809673,0.00032801477077951113,3.441539843036468,0.187059572329123,0.1870595723452616,0.002268648149245851,116.82522948970869,4.549452499952167
85,0.04601234469600885,0.06433339088538298,0.08740675716312837,0.1644493212941061,0.6525735052405833,0.0013509899130554684,2.363586393827634,0.187059572329123,0.18705957233309187,0.0022691042321263183,60.16625904545568,4.575424500042573
86,0.06643294034185296,0.07984191550331328,0.08971655722601869,0.19434600176488168,0.9140027130551772,7.347429010992612e-05,3.4337529004480247,0.187059572329123,0.18705957234868092,0.002299285957236759,120.8592645433722,4.602588000008836
87,0.1359463641540491,0.1400954752085518,0.1987376903696621,0.273572230716124,0.9100760522096992,6.756750479032514e-05,3.2767447383675705,0.187059572329123,0.1870595723466793,0.002207773402136101,108.9751433200814,4.6415440000128
88,0.03820609207878438,0.06366824239782286,0.04472936912806805,0.1627810563499274,0.670709860451118,0.0011769946250054092,1.9163626190728025,0.187059572329123,0.18705957233370443,0.0020036437275901,62.417561791786085,4.672274300013669
89,0.04803180648972211,0.12983264194665584,0.10347914152801882,0.1849991180381197,0.5549019022381299,0.0015262112711064355,2.735041028304595,0.187059572329123,0.18705957233159118,0.0019505956542920126,36.82822327633978,4.704706699936651
90,0.09081547949151575,0.06286164779548442,0.13388957643217408,0.2055436170444021,0.9197420710130368,3.375863255563119e-05,1.9683701849932183,0.187059572329123,0.18705957234713416,0.0017799282598904118,108.58114717197759,4.7328608999960124
91,0.15477801784405432,0.25867291908137036,0.22936096930390107,0.29903309274735745,0.8711105395074143,0.00019176807547784808,3.7313494846901065,0.187059572329123,0.18705957234327977,0.0017713245364426194,94.34994601317331,4.761979099945165
92,0.08403310505069349,0.1896692727604771,0.19664741661830357,0.22746972458393935,0.7652694502953246,0.0,3.7020050104789024,0.187059572329123,0.1870595723429711,0.0015729909570576421,76.75178278401253,4.792868599994108
93,0.06355814564496193,0.0990695186641936,0.12850791514178567,0.20144460707705225,0.7305580604048736,0.0006169098208818266,2.4743231844622007,0.187059572329123,0.18705957233563492,0.0015225461567288175,57.261023857277074,4.823582799988799
94,0.07612221201953655,0.14950013434124634,0.11321578922449968,0.23430499347926353,0.7473425935446655,0.00040764578613307345,3.240821393844673,0.187059572329123,0.18705957233545092,0.0014230410853562885,43.65844296221215,4.852950199972838
95,0.0917563930056064,0.11529656357706822,0.15385611609435956,0.2231517653647459,0.8947796366516811,3.47204928340325e-05,3.728719065935538,0.187059572329123,0.18705957233959408,0.0013214158980675767,61.47097620046629,4.882590599940158
96,0.08259237966697137,0.076895431664578,0.10506332514865487,0.2274888613605298,0.8926763274577368,4.3621089044657696e-05,3.7252589435545533,0.187059572329123,0.18705957233966722,0.001358422269169935,64.78535062591989,4.912133599980734
97,0.07714817288603112,0.09775716748095485,0.11477643514050664,0.21474254466623335,0.9021602504202889,2.4724272954627924e-06,2.6865072936700356,0.187059572329123,0.1870595723383382,0.0013507661172326413,50.63172620618897,4.94060560001526
98,0.0650541819472414,0.09618710466280184,0.09706331168372971,0.20804119427697151,0.6560972629507082,0.0,3.147645573737052,0.187059572329123,0.187059572337917,0.001385295153775895,44.45915871228688,4.9671621000161394
99,0.048355517108250305,0.1386723951683272,0.11654608328823461,0.18397974974987202,0.6374777181148088,0.0008551396788027757,3.7245572287310162,0.187059572329123,0.18705957233315126,0.001252494494840523,42.26612245908127,4.993036299943924
100,0.059038333718351425,0.1881717754489694,0.11375323311379709,0.1980938320823677,0.7038115881941988,0.000552681983725177,2.1354669849887986,0.187059572329123,0.18705957233441617,0.0012844333075025414,45.26717454128433,5.019281100016087
101,0.12647071102754281,0.09680720066582336,0.11177239313420768,0.2730636909950581,0.8794258148897856,9.249716130625002e-05,3.7301999246276893,0.187059572329123,0.18705957234027193,0.0014013054449011862,78.38982236433966,5.050376800005324
102,0.07767020964474071,0.1437189344861316,0.16263279834996597,0.23233325721804193,0.8004916969117473,0.00019890081190533648,3.658760172593318,0.187059572329123,0.18705957233578183,0.0013365727862558758,40.7759484474208,5.078628599992953
103,0.09823829655757514,0.08103122945350268,0.1163043159071652,0.21962334891445578,0.8978547182764333,5.577735971507014e-05,3.619257282266093,0.187059572329123,0.18705957234169407,0.0015210973149784386,88.93341804593614,5.106130599975586
104,0.03591212976069171,0.0869201871713992,0.06746949308904507,0.15909504953180914,0.41382338668419727,0.0017328686664329976,3.608310700688307,0.187059572329123,0.1870595723304406,0.0014976679864427739,19.604946272832297,5.133503700024448
105,0.05920332737715098,0.1556226078125742,0.11893288310939742,0.19461997343546528,0.7402658110784786,0.0,3.732318634311551,0.187059572329123,0.1870595723402822,0.0013456222176515319,69.8571550895841,5.162627500016242
106,0.07695063343800997,0.08948927338884877,0.12256117261396497,0.22035584557642054,0.8427655968382753,0.00016393196480197353,3.622270052853148,0.187059572329123,0.18705957233883166,0.001653265378707613,68.14469096685127,5.1951428999891505
107,0.03802042897658405,0.08340833424380953,0.08628566601080932,0.14968940519441268,0.6679299916021411,0.0,3.3538499593893967,0.187059572329123,0.18705957234477755,0.001559515301429054,102.39666656598065,5.223193399957381
108,0.08125574212556967,0.05295114775512374,0.03071174636447954,0.21546747102058778,0.9247897006447687,1.0508454988435167e-06,3.414559359314438,0.187059572329123,0.1870595723467036,0.0013962136720894413,114.26023879404971,5.25307239999529
109,0.1281378079581387,0.10191688212721324,0.13751092789837585,0.2515394068419863,0.8932536267693352,9.854322358111844e-05,2.6603424195759624,0.187059572329123,0.18705957234665796,0.0014301078153502599,116.10729013242853,5.287621899973601
110,0.06531201402171649,0.047842061877160676,0.04503909488295612,0.19626587470053322,0.7069672692595927,0.0006778328338657019,3.1000480376479445,0.187059572329123,0.1870595723358653,0.0015640558757616656,62.43079240601894,5.316768100019544
111,0.054346248656646855,0.09331685097611349,0.11680716161887425,0.17738690184851522,0.6558026131086255,0.0011199016646888452,2.568837128774768,0.187059572329123,0.18705957233474885,0.0016987699557182727,69.38126075686841,5.3456359000410885
112,0.08627761265589148,0.09232029514490159,0.11884820243849224,0.21360856025360694,0.9201423165811198,1.4234443715222672e-05,3.732925869039521,0.187059572329123,0.18705957234969794,0.001591407018475794,119.47834515733561,5.374973200028762
113,0.08283123940863174,0.1603464800852241,0.15668340084693966,0.20329368239269588,0.8731753817872498,0.00010032510774123787,2.1972752813459784,0.187059572329123,0.1870595723430348,0.0016145773055306336,82.55285552177914,5.404662400018424
114,0.08961175569021836,0.2741470122956243,0.12560576208841517,0.21444956665663775,0.8485722670660767,0.0,3.715379229737909,0.187059572329123,0.18705957235978926,0.0025378054627720474,159.9948888487418,5.433949199970812
115,0.05624170563035281,0.08226714288322187,0.09900238466992907,0.17574131545253338,0.8668090014570464,0.00019982874791861505,3.730525530889057,0.187059572329123,0.18705957234877493,0.001542947767040809,125.34178448244204,5.533591500017792
116,0.05957966653236257,0.11744236585028861,0.02298289713395967,0.1882085411526358,0.6047886004410241,0.001135573624374206,3.641345521511172,0.187059572329123,0.1870595723333527,0.001602155181804077,51.25968305962971,5.602808399940841
117,0.07756086234461743,0.11920974334013525,0.12077769464703791,0.18955503597919066,0.8753008634760848,8.85529028419596e-05,2.862071010075551,0.187059572329123,0.1870595723422384,0.0013561880648876262,84.0705451102309,5.660655500018038
118,0.05855162824609648,0.08240725915562874,0.09553045136977097,0.17769272879406642,0.7718258976626714,0.00048080852398128815,3.724059305791148,0.187059572329123,0.18705957234001633,0.0012527292207535616,91.60610415805279,5.718722000019625
119,0.0799126306876236,0.12019745674674008,0.0872165055929261,0.21535584802172061,0.8625844297010359,0.00016171785645242853,3.5314968080711973,0.187059572329123,0.18705957234434128,0.0013494562681544118,107.2151668409302,5.77656449994538
120,0.0638262049688911,0.10852156534896823,0.12934977393911487,0.1889988561531476,0.8118204167206229,0.00020954737086920777,3.0009903226634074,0.187059572329123,0.18705957233792947,0.0011934997359765098,63.67400565385513,5.8362484000390396
121,0.0840619732272916,0.057475224524659446,0.12460458025931381,0.20547472116528995,0.8895981523980044,6.9904138432067e-05,3.254655666282878,0.187059572329123,0.18705957234330783,0.0010263613424993231,102.83323284025992,5.894412599969655
122,0.04776646231868051,0.11590943922784866,0.07888411216338961,0.17350073227034685,0.6428561556233641,0.0,3.570943365058728,0.187059572329123,0.18705957234244408,0.0010045043445961654,95.41079382079606,5.951536700013094
123,0.048000505066251205,0.055788139965838784,0.05727647314161422,0.182827033422163,0.5442188968952202,0.0011617487001500254,3.103757087007568,0.187059572329123,0.18705957233208165,0.0010869712574221046,41.687156170452404,6.008778200019151
124,0.044439364948880664,0.06173422852191802,0.08192988068292678,0.15839022502621775,0.7869547229122014,0.000265081486434178,3.716662078735646,0.187059572329123,0.18705957233691223,0.0009297975712837588,66.74405169388821,6.064544799970463
125,0.04927953294191428,0.1656603131496142,0.11182611800282584,0.18756832154763714,0.5493262990523801,0.0008045794845018064,3.568107404883455,0.187059572329123,0.1870595723317706,0.0009320574105137853,24.824525844312824,6.121256800019182
126,0.06183905613466491,0.10549280812413259,0.11673189431262031,0.19274582837001675,0.8541002152087502,0.00011749461034774727,2.920048059787064,0.187059572329123,0.18705957233900228,0.0008857419263633919,83.37836304973827,6.178005800000392
127,0.042501212810478604,0.046084626600462454,0.07980971652095502,0.14806251767324377,0.7356764733594949,0.0003738836573049381,3.690124886362636,0.187059572329123,0.18705957233532322,0.0008730046655140572,58.91887032278397,6.23480269999709
128,0.05576973430261262,0.09071027645038743,0.11676563612266293,0.19544959219584507,0.6698036064249469,0.0,3.582533166202574,0.187059572329123,0.1870595723382775,0.0007711225781230288,72.03667497180832,6.291720999986865
