t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,8.332734761669702,-11.974474454162525,-12.161534026491664,-0.0,0.18705957232913784,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,8.311191704983457,-11.227557006710322,-12.20516399730451,-0.0031229437205188408,0.18705957232913295,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,8.28965990373056,-11.291748826666954,-12.250013470773911,-0.041473117914438785,0.18705957232912962,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,8.268132421224426,-11.356741638653794,-12.296106055523193,-0.07827747335795261,0.1870595723291274,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,8.24660217102584,-11.422606367084185,-12.34346619923166,-0.11361868076283428,0.1870595723291259,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,8.225061910442033,-11.489412715278243,-12.392119225229333,-0.14757632962960862,0.1870595723291249,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,8.203504233747038,-11.557229303373369,-12.442091370782254,-0.18022705212929088,0.18705957232912424,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,8.181921565109768,-11.626123804651126,-12.49340982715739,-0.2116446430603932,0.1870595723291238,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,8.160306151215554,-11.696163080506764,-12.546102781560716,-0.2419001760263638,0.1870595723291235,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,8.138650053565932,-11.767413314290316,-12.600199461047863,-0.27106211597522617,0.18705957232912332,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,8.116945140440775,-11.839940144251354,-12.655730178512323,-0.29919642824037374,0.1870595723291232,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,8.095183078505826,-11.913808795822302,-12.712726380862465,-0.3263666842178937,0.18705957232912312,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,8.073355324047862,-11.989084213479948,-12.771220699505204,-0.3526341638135469,0.18705957232912307,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,8.051453113818491,-12.06583119242833,-12.83124700326096,-0.37805795478918963,0.18705957232912304,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,8.029467455466719,-12.144114510352104,-12.892840453842334,-0.4026950491362737,0.18705957232912301,0.9643614202973811,0.001298399118204674
0.0,-5.9262210487511355,0.0026685472687309874,8.007389117539143,-12.223999059494664,-12.956037564036544,-0.4266004366011927,0.18705957232912301,0.9715793688139502,0.001462029488155367
