t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,9.400305905241949e-07,-9.400305905241949e-07
0.6666666666666666,0.0,7.106094732303325e-14,-7.106094732303325e-14
1.3333333333333333,0.0,5.592993937188114e-15,-5.592993937188114e-15
2.0,0.0,3.0232797989215697e-15,-3.0232797989215697e-15
2.6666666666666665,0.0,2.538891828844302e-15,-2.538891828844302e-15
3.333333333333333,0.0,2.4014185331632302e-15,-2.4014185331632302e-15
4.0,0.0,2.35483557854903e-15,-2.35483557854903e-15
4.666666666666666,0.0,2.3371401205973822e-15,-2.3371401205973822e-15
5.333333333333333,0.0,2.329766452053537e-15,-2.329766452053537e-15
6.0,0.0,2.3264311217768067e-15,-2.3264311217768067e-15
6.666666666666666,0.0,2.3248055361032528e-15,-2.3248055361032528e-15
7.333333333333333,0.0,2.32395749214796e-15,-2.32395749214796e-15
8.0,0.0,2.323486964913397e-15,-2.323486964913397e-15
8.666666666666666,0.0,2.3232110256784117e-15,-2.3232110256784117e-15
9.333333333333332,0.0,2.3230409921467447e-15,-2.3230409921467447e-15
10.0,0.0,2.32293150892921e-15,-2.32293150892921e-15
10.666666666666666,0.0,2.3228582179085637e-15,-2.3228582179085637e-15
11.333333333333332,0.0,2.3228074422466735e-15,-2.3228074422466735e-15
12.0,0.0,2.3227711856130422e-15,-2.3227711856130422e-15
12.666666666666666,0.0,2.3227445980912563e-15,-2.3227445980912563e-15
13.333333333333332,0.0,2.322724638565825e-15,-2.322724638565825e-15
14.0,0.0,2.322709341682483e-15,-2.322709341682483e-15
14.666666666666666,0.0,2.3226974020452167e-15,-2.3226974020452167e-15
15.333333333333332,0.0,2.322687930775875e-15,-2.322687930775875e-15
16.0,0.0,2.322680308781381e-15,-2.322680308781381e-15
16.666666666666664,0.0,2.3226740959139052e-15,-2.3226740959139052e-15
17.333333333333332,0.0,2.3226689733315246e-15,-2.3226689733315246e-15
18.0,0.0,2.3226647060860908e-15,-2.3226647060860908e-15
18.666666666666664,0.0,2.3226611183259705e-15,-2.3226611183259705e-15
19.333333333333332,0.0,2.3226580765388697e-15,-2.3226580765388697e-15
20.0,0.0,2.32265547802326e-15,-2.32265547802326e-15
20.666666666666668,0.0,2.3226532428241278e-15,-2.3226532428241278e-15
21.333333333333336,0.0,2.3226513080044025e-15,-2.3226513080044025e-15
22.0,0.0,2.3226496235168496e-15,-2.3226496235168496e-15
22.666666666666668,0.0,2.3226481491893803e-15,-2.3226481491893803e-15
23.333333333333336,0.0,2.3226468524959703e-15,-2.3226468524959703e-15
24.0,0.0,2.3226457068891787e-15,-2.3226457068891787e-15
24.666666666666668,0.0,2.3226446905393025e-15,-2.3226446905393025e-15
25.333333333333336,0.0,2.3226437853713313e-15,-2.3226437853713313e-15
26.0,0.0,2.3226429763221672e-15,-2.3226429763221672e-15
26.666666666666668,0.0,2.3226422507629573e-15,-2.3226422507629573e-15
27.333333333333336,0.0,2.322641598045774e-15,-2.322641598045774e-15
28.0,0.0,2.3226410091453643e-15,-2.3226410091453643e-15
28.666666666666668,0.0,2.3226404763737016e-15,-2.3226404763737016e-15
29.333333333333336,0.0,2.3226399931511812e-15,-2.3226399931511812e-15
30.0,0.0,2.322639553821872e-15,-2.322639553821872e-15
30.666666666666668,0.0,2.322639153503565e-15,-2.322639153503565e-15
31.333333333333336,0.0,2.3226387879651708e-15,-2.3226387879651708e-15
32.0,0.0,2.3226384535262162e-15,-2.3226384535262162e-15
32.666666666666664,0.0,2.3226381469736753e-15,-2.3226381469736753e-15
33.333333333333336,0.0,2.3226378654931444e-15,-2.3226378654931444e-15
34.0,0.0,2.322637606611374e-15,-2.322637606611374e-15
34.666666666666664,0.0,2.3226373681482672e-15,-2.3226373681482672e-15
35.333333333333336,0.0,2.3226371481763705e-15,-2.3226371481763705e-15
36.0,0.0,2.322636944986906e-15,-2.322636944986906e-15
36.666666666666664,0.0,2.322636757060756e-15,-2.322636757060756e-15
37.333333333333336,0.0,2.3226365830440285e-15,-2.3226365830440285e-15
38.0,0.0,2.3226364217269716e-15,-2.3226364217269716e-15
38.666666666666664,0.0,2.3226362720261593e-15,-2.3226362720261593e-15
39.333333333333336,0.0,2.322636132968984e-15,-2.322636132968984e-15
40.0,0.0,2.3226360036804528e-15,-2.3226360036804528e-15
