t_eval,w_eval,residual_log,residual,log_N_eval,N_eval,g_eval,dg_dw,mu_eval
38.18805276153049,0.06256007663356956,0.056076770313006286,724.3171915118453,9.466263034890419,12916.528314111009,0.05609154641485037,0.830906742952144,0.1870595723291974
38.18805276153049,1.6541644577790164,0.3277927307056181,442.3013014807586,7.207365116322488,1349.332245802539,0.9303233785611882,0.4552739237532655,0.187059572329123
38.18805276153049,0.1371174890835861,0.13006528494887037,845.5119587036512,8.779661074849752,6500.673558175252,0.11409681689413342,0.7366886917375641,0.18705957232912315
38.18805276153049,0.1339996503361753,0.12770786822157787,846.0019205888708,8.798531532754042,6624.508985781724,0.11179559574699638,0.7394863086614425,0.18705957232912318
38.18805276153049,0.0016604490983829798,0.5566870088837266,376664.56421859324,13.42486244028651,676618.2041393137,0.0005115412481039167,0.9016313235468587,0.18706049483092382
38.18805276153049,0.9329055549487953,0.2995015179550936,535.5851945306212,7.488995763803652,1788.2553590627385,0.5830463855996055,0.5140245786312758,0.187059572329123
38.18805276153049,1.1151050944321528,0.30959985646644783,504.7553338107265,7.396548425246193,1630.3474412799935,0.674933362088538,0.4952450789126379,0.187059572329123
38.18805276153049,0.005436919116154268,0.14613771694798017,24739.696186346035,12.039370200713554,169290.2879764605,0.004226193007319995,1.009676211718288,0.18705961101473143
38.18805276153049,0.5393498015668542,0.2612277589376293,638.344284916058,7.801240381906178,2443.6311344249943,0.37009952722339534,0.5742187693014302,0.187059572329123
38.18805276153049,18.931199960831645,0.041439463236532526,25.28502104601056,6.413733800784389,610.1676776478995,1.1930594996940753,-0.1042714283395858,0.187059572329123
38.18805276153049,1.0436548974316935,0.30598871179648546,516.0195912448387,7.430351799553733,1686.4007440511264,0.6393038187047981,0.5021663793602591,0.187059572329123
38.18805276153049,1.4598635819932562,0.3226343332444691,461.2187166477827,7.265108062350508,1429.5400988781448,0.8406843146084055,0.4677046764252726,0.187059572329123
38.18805276153049,0.006464032913548703,0.11232684279267624,15612.32405298008,11.842158303006212,138990.143983625,0.00526348182092605,1.0096241002636255,0.18705959281690118
38.18805276153049,21.62107502445419,0.07472243698083694,44.294509770860174,6.384835607186583,592.7872746203365,0.9612627049400935,-0.07662650977064123,0.187059572329123
38.18805276153049,0.8405879263682745,0.2930592634312791,554.2773031623849,7.545045534886984,1891.348857813396,0.5350876529768405,0.525186602923672,0.187059572329123
38.18805276153049,0.010221456357400923,0.04821405780072219,4007.9208270060208,11.328132533660751,83127.63973469139,0.00903535293352753,0.9961528895915368,0.18705957539450835
38.18805276153049,3.4229915559951354,0.34748383080045897,347.88594653455885,6.908911831343282,1001.1572214257383,1.6672456315092425,0.387381350278322,0.187059572329123
38.18805276153049,1.067861089813408,0.3072573981580625,512.0948801631326,7.418579372888976,1666.6641169033642,0.6514301434656078,0.49976320122151563,0.187059572329123
38.18805276153049,0.0030546696820513116,0.30302203462708355,99960.19476025009,12.706477087904165,329877.6436613492,0.0018397797148431982,0.9842876821327913,0.18705980584631432
38.18805276153049,11.051299370717755,-0.048680261517990486,-33.81259930145478,6.54331513212088,694.5854078651334,3.7077526504186644,-0.11577102986049032,0.187059572329123
38.18805276153049,0.008196259849995014,0.07473696708444344,7946.266246103126,11.574237878045931,106323.10295820324,0.007008820685275335,1.004853397811944,0.18705958029283778
