step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8864.456859008951,0.7727005274168065,9.594056513906402,8854.090101967628,0.879033860222009,0.8109623491651821,1.1952513004024168,1.2001200316826501,0.0012316757710298405,0.0028596815462283566,0.18731598204314603,0.7124256853969292,13.979034670652998,14.068478525728503,1177653.751243397,1287842.0237145799,0.0,3.72936736172242,0.187059572329123,0.1913941006598496,-0.5187189075944071,1.0100309392419646,8864.456859008951,,,,,,,,1e-30,0.0,0.0,71825837559.26344,74824087626.99681,1.0,0.0,94.11415863828546,94.1159584870075,0.0,73363788509.65953,73369298190.83539,73363788509.65953,74689550400.28871,1.0,94.09617474673254,0.13729770269186495,2.237502570624675,374.18399493911863,0.02474289579298123,0.0009038574270391997,0.5169550241872366,0.014747396400724429,169.48431855001496,2.180431347182238,2725.347821579315
50,8806.512682479595,0.7367134467554092,9.011591970595248,8796.764377062245,0.8583201306944916,0.7918890255194756,1.1692421347677482,1.1760624931192798,0.0030589649854338226,0.016936683325596225,0.18724250011485635,0.7124256853969286,13.666795628067863,14.03756426719562,861814.7575068099,1248638.4394741666,0.0,3.729367361722367,0.187059572329123,0.1902542309334238,-0.5187189075944686,1.0100309392419646,8806.512682479595,,,,,,,,1e-30,0.0,0.0,52133766618.9225,56741680226.40871,1.0,0.0,93.83338541081409,93.83932766844195,0.0,54085656742.23763,54103236055.696976,54085656742.23763,56405614407.45613,1.0,93.79106768270763,0.16388975121480706,2.4525557253080836,399.74297869483985,0.03301539765776436,0.000959521284517016,0.4555810386641997,0.014610600559270874,173.83474005257574,2.3081337415014556,2439.096866837662
100,8743.950495480705,0.6766411022376939,8.077966534196078,8735.195887844271,0.8225819729593482,0.758913287168194,1.1231233742223894,1.1357459695770113,0.0070144036644887746,0.05046993344198413,0.18718787203977227,0.7124256853969309,13.266762507663625,14.277617189172034,577672.5748601158,1587414.5621332703,0.0,3.7293673617236323,0.187059572329123,0.1894433074138441,-0.518718907594475,1.0100309392419646,8743.950495480705,,,,,,,,1e-30,0.0,0.0,36152398467.183556,43289125339.222534,1.0,0.0,93.55486606663916,93.56872008333339,0.0,38974619933.90355,39032883885.89056,38974619933.90355,42693973732.244,1.0,93.4622698624652,0.2679644744716363,4.037668609256433,507.50836438725855,0.05569294164336971,0.0014783415130707788,0.797176049741916,0.02234653196848874,177.05249971090424,3.1037300521989044,1893.9389834713993
150,8630.226481412963,0.5640256668870158,6.360052256702361,8623.302403489373,0.7510164225148581,0.6927976270321754,1.0362959052709526,1.0568770382799175,0.01571805856824034,0.1173863965687152,0.18712802061898698,0.7124256853969377,12.542252176399364,14.821961490955404,279918.0543829954,2735873.9642225932,0.0,3.72936736172786,0.187059572329123,0.1884958448805128,-0.5187189075944684,1.0100309392419646,8630.226481412963,,,,,,,,1e-30,0.0,0.0,18292808694.539585,26829531636.517982,1.0,0.0,93.0599494572258,93.0903218343447,0.0,21489329565.980885,21637542875.980503,21489329565.980885,26028194341.004673,1.0,92.86173810288807,0.4285623791332983,6.393213605400158,705.351690143942,0.08475622965374321,0.002255577054426774,1.2674268094398955,0.033482303116470186,180.31459338972152,4.445877247025106,1645.8553631571854
200,8448.635791493105,0.3965988421702889,3.890688860716521,8444.348503790217,0.6297609404927309,0.5801410956188122,0.9371667216950248,0.9547515478303358,0.03125606025246671,0.23263204455728903,0.1870851946122198,0.712425685396959,11.421675822695565,15.759171310193123,91278.98115289515,6984271.918195126,0.0,3.729367361742875,0.187059572329123,0.18769636223904854,-0.5187189075944526,1.0100309392419646,8448.635791493105,,,,,,,,1e-30,0.0,0.0,6189586886.14305,12221371725.663235,1.0,0.0,92.24761365070665,92.30400482672066,0.0,8276036253.681227,8460507872.22331,8276036253.681227,11553224434.819748,1.0,91.89313632578995,0.57223491511813,8.19837170580183,944.9595886643701,0.10677727129258123,0.002823061904596519,1.524874985040748,0.040092854850154395,181.72385687847134,5.699688557072336,1651.3490590997865
250,8239.24603396244,0.23296294758764344,1.6235572585857523,8237.389513756267,0.4826623536051299,0.438440737160352,0.8398522840172806,0.934441390559378,0.052018737266074574,0.3815560216217387,0.18706784765681256,0.7124256853970208,10.190280506521464,16.89208927603825,26642.967378193574,21684087.965138264,0.0,3.729367361792992,0.187059572329123,0.1872957948350066,-0.5187189075944514,1.0100309392419646,8239.24603396244,,,,,,,,1e-30,0.0,0.0,1831505230.878893,4607452647.405347,1.0,0.0,91.24615108874889,91.32849375999093,0.0,2712733996.4818163,2826119831.5794387,2712733996.4818163,4244779048.8883095,1.0,90.76006563327435,0.5710524511271976,7.462347261475796,1126.2285905888516,0.0975028854087173,0.002557626489795951,1.276946208981509,0.03334481499496419,180.8514914023458,6.0645608025843485,1972.1981551183162
300,8077.198489171282,0.14060232007877596,0.4639213013958106,8076.593965549807,0.37496975888566797,0.3172438957577399,0.759844860001464,0.9270541533952876,0.0718375838476167,0.5137310487750915,0.18706298461621187,0.7124256853971433,9.280636686382397,17.810922859251683,10728.260279680597,54348243.855965,0.0,3.7293673619032752,0.187059572329123,0.1871631907774881,-0.5187189075944859,1.0100309392419646,8077.198489171282,,,,,,,,1e-30,0.0,0.0,734609412.8274794,2033382302.4151626,1.0,0.0,90.41236188813966,90.51051919214393,0.0,1122979753.967122,1180815809.1747541,1122979753.967122,1844198192.4383326,1.0,89.86987240198913,0.4250225839402583,4.6326258609478215,1216.6230393605604,0.06618668801730948,0.0016617946121407633,0.7414610846038726,0.018827925880698048,179.46494584457102,5.724900841768907,2862.4903365877854
350,7987.787966154597,0.11061397916923349,0.1395743315770243,7987.537777843851,0.3325867994512613,0.26360001787209547,0.7153449403910321,0.9247965264162707,0.08527455900871005,0.5929943198198949,0.18706165194528973,0.7124256853972724,8.79152751347351,18.32800000206705,6578.272905334743,91148445.26571377,0.0,3.7293673620280954,0.187059572329123,0.18712395483829364,-0.51871890759454,1.0100309392419646,7987.787966154597,,,,,,,,1e-30,0.0,0.0,447676647.8101594,1265602061.587325,1.0,0.0,89.93080534082489,90.03636657373838,0.0,684458082.1343004,721382120.3011024,684458082.1343004,1139467915.437078,1.0,89.37302600809626,0.2801429512320187,2.1392569119914406,1253.0497693325394,0.03923728190750789,0.0009221629802466903,0.32443270348242603,0.007898294974610327,178.57904660701666,5.361311831742995,4472.8941557224625
400,7948.997767608645,0.10399831175403856,0.08478114239731188,7948.808988154493,0.3224876924070724,0.2559287853909708,0.6942242371028303,0.9233428891723723,0.09235813942175307,0.6256535344721961,0.1870612490262121,0.7124256853973429,8.577226950926077,18.545453504519465,5309.361971158987,113289098.63093668,0.0,3.7293673621033068,0.187059572329123,0.1871121168616387,-0.5187189075945904,1.0100309392419646,7948.997767608645,,,,,,,,1e-30,0.0,0.0,360088846.5557348,1033446312.1064802,1.0,0.0,89.72388259733412,89.8337177779108,0.0,551700209.2513722,582427843.2316592,551700209.2513722,926522861.2023246,1.0,89.15609338768996,0.2092009744959195,0.9246500533299516,1266.061032696083,0.027451882925184058,0.000627747732967299,0.12890368152071854,0.0031448468915903963,178.17766438353675,5.1920125137036734,6051.888791372612
450,7932.342541127423,0.10286851509704811,0.07689926599652862,7932.162773346329,0.32073121939881083,0.2561579467428859,0.6793840111599562,0.9210604502783957,0.09673367787803314,0.633742831656882,0.18706110374114482,0.71242568539736,8.47857168838951,18.620948306060733,4810.573988888484,122172960.29810034,0.0,3.7293673621329484,0.187059572329123,0.18710838856337159,-0.5187189075946478,1.0100309392419646,7932.342541127423,,,,,,,,1e-30,0.0,0.0,325566655.46014476,960368449.8204482,1.0,0.0,89.64622039573916,89.76038036051071,0.0,503819614.7287785,533464242.7729443,503819614.7287785,857331615.6666429,1.0,89.06269013086417,0.18837807496455958,0.5363773682279053,1270.353810687514,0.02412828298231775,0.000596862119814689,0.06398851613925241,0.002196350164569528,178.0025055468034,5.126115722064477,6743.639411999042
