t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,7.731993393663963,-24.24863266993475,-24.43569224230135,-0.0,0.18705957236659915,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,7.707099817448793,-23.57496389755794,-24.55207767664594,-0.0036161552575397333,0.1870595723599686,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,7.682117541191056,-23.71822967683656,-24.669753891756613,-0.048213547126705586,0.18705957235449067,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,7.65704424327464,-23.86245001048391,-24.788753700895718,-0.09133819983638286,0.1870595723499677,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,7.631877531039479,-24.007668656591715,-24.90911088139419,-0.1330362881249401,0.18705957234623535,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,7.606614941267631,-24.153930197250475,-25.030860191025692,-0.17335284581951083,0.18705957234315704,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,7.581253940973043,-24.301280034488045,-25.154037385804365,-0.2123317682333505,0.18705957234061948,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,7.555791928504183,-24.449764387108463,-25.278679239395302,-0.2500158132892248,0.18705957233852888,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,7.530226234968183,-24.599430288831094,-25.40482356433693,-0.2864466015821652,0.18705957233680762,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,7.504554125984006,-24.750325588139546,-25.532509235286124,-0.3216646155924654,0.18705957233539144,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,7.478772803771415,-24.90249895025913,-25.661776214508972,-0.3557091982566061,0.18705957233422726,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,7.452879409581435,-25.05599986168722,-25.792665579850983,-0.3886185510984422,0.18705957233327125,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,7.426871026473228,-25.21087863771103,-25.92521955543532,-0.4204297321178774,0.18705957233248707,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,7.40074468244111,-25.367186433351286,-26.059481545349154,-0.45117865362667164,0.18705957233184475,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,7.3744973538947525,-25.524975258178635,-26.195496170593636,-0.4809000802136978,0.18705957233131948,0.9643614202973811,0.001298399118204674
