t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,326.6769425132312,-326.6769425132312
0.6666666666666666,0.0,8.478290608053376e-27,-8.478290608053376e-27
1.3333333333333333,0.0,6.1507875026374545e-30,-6.1507875026374545e-30
2.0,0.0,1.3393224936991368e-30,-1.3393224936991368e-30
2.6666666666666665,0.0,8.954806526014248e-31,-8.954806526014248e-31
3.333333333333333,0.0,8.58377932957787e-31,-8.58377932957787e-31
4.0,0.0,9.224962829310887e-31,-9.224962829310887e-31
4.666666666666666,0.0,9.991428543352692e-31,-9.991428543352692e-31
5.333333333333333,0.0,1.0498040861627672e-30,-1.0498040861627672e-30
6.0,0.0,1.0648118597580842e-30,-1.0648118597580842e-30
6.666666666666666,0.0,1.0509064767909379e-30,-1.0509064767909379e-30
7.333333333333333,0.0,1.0197298500460214e-30,-1.0197298500460214e-30
8.0,0.0,9.81293517219475e-31,-9.81293517219475e-31
8.666666666666666,0.0,9.42128715826842e-31,-9.42128715826842e-31
9.333333333333332,0.0,9.057411536608147e-31,-9.057411536608147e-31
10.0,0.0,8.736311772923105e-31,-8.736311772923105e-31
10.666666666666666,0.0,8.46161959323827e-31,-8.46161959323827e-31
11.333333333333332,0.0,8.231309899921168e-31,-8.231309899921168e-31
12.0,0.0,8.04099487870886e-31,-8.04099487870886e-31
12.666666666666666,0.0,7.8856521673324895e-31,-7.8856521673324895e-31
13.333333333333332,0.0,7.760449450892216e-31,-7.760449450892216e-31
14.0,0.0,7.661084762235793e-31,-7.661084762235793e-31
14.666666666666666,0.0,7.583883160471335e-31,-7.583883160471335e-31
15.333333333333332,0.0,7.525779932434995e-31,-7.525779932434995e-31
16.0,0.0,7.484257520834601e-31,-7.484257520834601e-31
16.666666666666664,0.0,7.4572692559871965e-31,-7.4572692559871965e-31
17.333333333333332,0.0,7.443165104066149e-31,-7.443165104066149e-31
18.0,0.0,7.4406255948578725e-31,-7.4406255948578725e-31
18.666666666666664,0.0,7.448605689705915e-31,-7.448605689705915e-31
19.333333333333332,0.0,7.466288342011558e-31,-7.466288342011558e-31
20.0,0.0,7.4930466956462984e-31,-7.4930466956462984e-31
20.666666666666668,0.0,7.52841364034885e-31,-7.52841364034885e-31
21.333333333333336,0.0,7.572057480388332e-31,-7.572057480388332e-31
22.0,0.0,7.623762615015256e-31,-7.623762615015256e-31
22.666666666666668,0.0,7.683414300141997e-31,-7.683414300141997e-31
23.333333333333336,0.0,7.750986725805209e-31,-7.750986725805209e-31
24.0,0.0,7.826533789617852e-31,-7.826533789617852e-31
24.666666666666668,0.0,7.91018206900877e-31,-7.91018206900877e-31
25.333333333333336,0.0,8.002125595455346e-31,-8.002125595455346e-31
26.0,0.0,8.102622114797446e-31,-8.102622114797446e-31
26.666666666666668,0.0,8.211990582152004e-31,-8.211990582152004e-31
27.333333333333336,0.0,8.330609690882601e-31,-8.330609690882601e-31
28.0,0.0,8.45891727505775e-31,-8.45891727505775e-31
28.666666666666668,0.0,8.5974104559979e-31,-8.5974104559979e-31
29.333333333333336,0.0,8.746646427576452e-31,-8.746646427576452e-31
30.0,0.0,8.9072437932686e-31,-8.9072437932686e-31
30.666666666666668,0.0,9.079884381607417e-31,-9.079884381607417e-31
31.333333333333336,0.0,9.265315476539258e-31,-9.265315476539258e-31
32.0,0.0,9.46435240581313e-31,-9.46435240581313e-31
32.666666666666664,0.0,9.677881434493063e-31,-9.677881434493063e-31
33.333333333333336,0.0,9.906862912334657e-31,-9.906862912334657e-31
34.0,0.0,1.0152334623428297e-30,-1.0152334623428297e-30
34.666666666666664,0.0,1.0415415284431516e-30,-1.0415415284431516e-30
35.333333333333336,0.0,1.0697308134114595e-30,-1.0697308134114595e-30
36.0,0.0,1.0999304552025373e-30,-1.0999304552025373e-30
36.666666666666664,0.0,1.1322787638043983e-30,-1.1322787638043983e-30
37.333333333333336,0.0,1.1669235677671629e-30,-1.1669235677671629e-30
38.0,0.0,1.204022541030052e-30,-1.204022541030052e-30
38.666666666666664,0.0,1.243743500974872e-30,-1.243743500974872e-30
39.333333333333336,0.0,1.2862646678308316e-30,-1.2862646678308316e-30
40.0,0.0,1.3317748747824401e-30,-1.3317748747824401e-30
