t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,3.7310571343924386e-24,-3.7310571343924386e-24
0.6666666666666666,0.0,3.476994387766114e-30,-3.476994387766114e-30
1.3333333333333333,0.0,7.650821960764238e-31,-7.650821960764238e-31
2.0,0.0,6.824652907056799e-31,-6.824652907056799e-31
2.6666666666666665,0.0,6.7236467984070184e-31,-6.7236467984070184e-31
3.333333333333333,0.0,6.704949069800782e-31,-6.704949069800782e-31
4.0,0.0,6.700268669272469e-31,-6.700268669272469e-31
4.666666666666666,0.0,6.698780629072827e-31,-6.698780629072827e-31
5.333333333333333,0.0,6.698157294025886e-31,-6.698157294025886e-31
6.0,0.0,6.697766681321917e-31,-6.697766681321917e-31
6.666666666666666,0.0,6.697410583681641e-31,-6.697410583681641e-31
7.333333333333333,0.0,6.697025192386209e-31,-6.697025192386209e-31
8.0,0.0,6.696595023644726e-31,-6.696595023644726e-31
8.666666666666666,0.0,6.696124015795126e-31,-6.696124015795126e-31
9.333333333333332,0.0,6.695624069354887e-31,-6.695624069354887e-31
10.0,0.0,6.695109585625828e-31,-6.695109585625828e-31
10.666666666666666,0.0,6.694594526243985e-31,-6.694594526243985e-31
11.333333333333332,0.0,6.694090855142298e-31,-6.694090855142298e-31
12.0,0.0,6.693607874925492e-31,-6.693607874925492e-31
12.666666666666666,0.0,6.693152145320441e-31,-6.693152145320441e-31
13.333333333333332,0.0,6.6927277435741845e-31,-6.6927277435741845e-31
14.0,0.0,6.692336687504547e-31,-6.692336687504547e-31
14.666666666666666,0.0,6.691979400499535e-31,-6.691979400499535e-31
15.333333333333332,0.0,6.691655147415375e-31,-6.691655147415375e-31
16.0,0.0,6.691362406911436e-31,-6.691362406911436e-31
16.666666666666664,0.0,6.691099169526911e-31,-6.691099169526911e-31
17.333333333333332,0.0,6.690863164377561e-31,-6.690863164377561e-31
18.0,0.0,6.690652023864478e-31,-6.690652023864478e-31
18.666666666666664,0.0,6.690463397937522e-31,-6.690463397937522e-31
19.333333333333332,0.0,6.69029502919648e-31,-6.69029502919648e-31
20.0,0.0,6.690144798722967e-31,-6.690144798722967e-31
20.666666666666668,0.0,6.690010750762797e-31,-6.690010750762797e-31
21.333333333333336,0.0,6.68989110263124e-31,-6.68989110263124e-31
22.0,0.0,6.689784244672455e-31,-6.689784244672455e-31
22.666666666666668,0.0,6.6896887338341405e-31,-6.6896887338341405e-31
23.333333333333336,0.0,6.6896032834179325e-31,-6.6896032834179325e-31
24.0,0.0,6.689526750796905e-31,-6.689526750796905e-31
24.666666666666668,0.0,6.689458124324201e-31,-6.689458124324201e-31
25.333333333333336,0.0,6.6893965102378245e-31,-6.6893965102378245e-31
26.0,0.0,6.689341120068978e-31,-6.689341120068978e-31
26.666666666666668,0.0,6.689291258852441e-31,-6.689291258852441e-31
27.333333333333336,0.0,6.689246314294413e-31,-6.689246314294413e-31
28.0,0.0,6.689205746954652e-31,-6.689205746954652e-31
28.666666666666668,0.0,6.689169081440315e-31,-6.689169081440315e-31
29.333333333333336,0.0,6.68913589856757e-31,-6.68913589856757e-31
30.0,0.0,6.689105828427171e-31,-6.689105828427171e-31
30.666666666666668,0.0,6.68907854427564e-31,-6.68907854427564e-31
31.333333333333336,0.0,6.689053757174517e-31,-6.689053757174517e-31
32.0,0.0,6.689031211296531e-31,-6.689031211296531e-31
32.666666666666664,0.0,6.689010679824857e-31,-6.689010679824857e-31
33.333333333333336,0.0,6.688991961374023e-31,-6.688991961374023e-31
34.0,0.0,6.6889748768703024e-31,-6.6889748768703024e-31
34.666666666666664,0.0,6.688959266832749e-31,-6.688959266832749e-31
35.333333333333336,0.0,6.6889449890047e-31,-6.6889449890047e-31
36.0,0.0,6.688931916290156e-31,-6.688931916290156e-31
36.666666666666664,0.0,6.688919934954792e-31,-6.688919934954792e-31
37.333333333333336,0.0,6.688908943057985e-31,-6.688908943057985e-31
38.0,0.0,6.68889884908397e-31,-6.68889884908397e-31
38.666666666666664,0.0,6.688889570746585e-31,-6.688889570746585e-31
39.333333333333336,0.0,6.68888103394481e-31,-6.68888103394481e-31
40.0,0.0,6.6888731718483645e-31,-6.6888731718483645e-31
