t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,8.833889078415222,-0.7440820640440753,-0.9311416363731997,-0.0,0.1870595723291244,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,8.816157657297458,0.09233339048298883,-0.8858903929172952,-0.002506150914412553,0.18705957232912382,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,8.799308234922279,0.1251972704394546,-0.8429017403010812,-0.03163875128085496,0.18705957232912346,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,8.783296092207163,0.15881782744680806,-0.8020717305832411,-0.05675233219729715,0.18705957232912326,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,8.768078598086033,0.19291056812660512,-0.7633008911200756,-0.07826705366362455,0.18705957232912315,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,8.753615118717974,0.22722361036316574,-0.7264941352926041,-0.09656509392492665,0.18705957232912307,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,8.739866928590361,0.2615346686060306,-0.6915606694960641,-0.1119937814360813,0.18705957232912304,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,8.726797123591414,0.2956482655269357,-0.658413897844872,-0.12486850219484855,0.18705957232912301,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,8.714370536098123,0.32939315545832404,-0.6269713259363991,-0.13547539568559175,0.18705957232912301,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,8.702553652098638,0.3626199454601905,-0.5971544649228371,-0.14407385234974468,0.187059572329123,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,8.691314530343275,0.39519890032208294,-0.5688887370613388,-0.15089882511792096,0.187059572329123,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,8.680622723495121,0.427017918294039,-0.5421033838485602,-0.15616296711545782,0.187059572329123,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,8.670449201229081,0.45798066484079847,-0.5167313777965086,-0.16005860720149637,0.187059572329123,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,8.660766275207457,0.4880048522189693,-0.4927093388723341,-0.1627595745305175,0.187059572329123,0.956414193292698,0.001146332710815226
