step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8836.744094600688,0.7598855639857921,9.271662955889454,8826.712546080813,0.871714152681825,0.8046289948816591,1.1856641875766405,1.1910972377029736,0.001929560174556495,0.007651520473363877,0.18727756643153223,0.7124256853969292,13.836185742955738,14.02563181057829,1020890.3972541856,1233827.6557156215,0.0,3.729367361722357,0.187059572329123,0.19084099823713374,-0.5187189075944219,1.0100309392419646,8836.744094600688,,,,,,,,1e-30,0.0,0.0,60817287369.95758,66171810392.39279,1.0,0.0,93.98900210057784,93.99307317413326,0.0,63439624342.32294,63460247004.316666,63439624342.32294,65903029146.87193,1.0,93.95058566119113,0.1387490810578171,2.435577819274286,455.9702746651879,0.020468565582399532,0.0009298801794082426,0.4280654836303033,0.016064129208250313,171.74877717715884,2.824476341963186,3286.294014986549
2,8826.532948191583,0.7527316344402595,9.13565721345097,8816.644559343693,0.8676010802438293,0.8009103872886886,1.1801869836315135,1.18636784139899,0.0023938099070716762,0.012331215653337547,0.18726504599944477,0.7124256853969293,13.76352571899391,14.040489333212385,949343.2597550787,1252296.1362350052,0.0,3.72936736172242,0.187059572329123,0.19067183615035563,-0.5187189075944227,1.0100309392419646,8826.532948191583,,,,,,,,1e-30,0.0,0.0,56992777527.95951,63485674629.4929,1.0,0.0,93.94635536258215,93.9516329108298,0.0,60141325446.0909,60173351676.872604,60141325446.0909,63151607381.98331,1.0,93.89698908561282,0.14442677462106218,2.504720750878689,465.48749304214107,0.02088360468317506,0.0009539112168698828,0.42319940315749033,0.016338461108321482,172.49002894454375,2.898132355782597,3222.9999891879997
3,8817.205288553132,0.7454048864663572,8.997502239072478,8807.462381427593,0.8633683376556944,0.7970839330330075,1.1744500444323354,1.1815159471662338,0.0028999903987795466,0.01718018550995393,0.18725430635193632,0.7124256853969296,13.69529300834644,14.063807528833888,886727.5085015907,1281840.5449771169,0.0,3.7293673617225265,0.187059572329123,0.19053136724141895,-0.5187189075944203,1.0100309392419646,8817.205288553132,,,,,,,,1e-30,0.0,0.0,53612337882.0193,61241304710.378525,1.0,0.0,93.90909379329628,93.91564050220259,0.0,57286471959.35156,57332906598.27686,57286471959.35156,60841831828.54037,1.0,93.84808139449412,0.15242393070847315,2.623295766303485,477.31227009225114,0.022493762824771984,0.0009944046178011945,0.43097367967529193,0.01693959234615256,173.12617848267382,2.9996699590661744,3131.478553752568
4,8808.27203879917,0.7377438735381835,8.85460092623617,8798.679693999396,0.8589201787932238,0.7930604796298311,1.1684959024247399,1.176507159772005,0.003424435348048711,0.022274148416959856,0.1872446028633505,0.71242568539693,13.629085705962732,14.09328101726555,829920.9265045358,1320183.126669575,0.0,3.729367361722669,0.187059572329123,0.1904059510914197,-0.5187189075944142,1.0100309392419646,8808.27203879917,,,,,,,,1e-30,0.0,0.0,50516623648.18212,59226404015.383514,1.0,0.0,93.87432854140091,93.88218608299653,0.0,54685891366.61851,54749292371.314,54685891366.61851,58763057577.86316,1.0,93.80127767786213,0.16236095210289916,2.780027470258292,491.249914679141,0.026420713416911372,0.0010478489773178318,0.4879446933587438,0.017741674518683723,173.70081634913782,3.1095704430834585,3025.6653974768674
5,8799.406176532055,0.729634592670317,8.704909890093305,8789.971632049292,0.854186509300116,0.7887752076563227,1.1619683758282204,1.1711747915801707,0.003963636465794099,0.027682461259521673,0.18723549854222135,0.7124256853969304,13.563040867268981,14.127865901905793,776879.7591678164,1366640.2340847522,0.0,3.7293673617228453,0.187059572329123,0.19028822470932877,-0.5187189075944066,1.0100309392419646,8799.406176532055,,,,,,,,1e-30,0.0,0.0,47599249565.87747,57325061819.50081,1.0,0.0,93.84033981511365,93.84955653391502,0.0,52226877230.526375,52309637162.63438,52226877230.526375,56799411366.57506,1.0,93.75484857888307,0.1739731198512826,2.9675807533314877,507.0062727517036,0.030406265741686353,0.0011115366298733698,0.5525064305768599,0.01872352784203092,174.23950737834866,3.23714716643618,2914.279362151507
6,8790.418139586614,0.7209894308970319,8.546676491286139,8781.150473664431,0.8491109650081266,0.7841760321306925,1.1552578448983368,1.1654649640775148,0.004523504485391047,0.03347005967556819,0.18722677009584546,0.712425685396931,13.495900519967668,14.167447538848855,726432.2628270024,1421818.9191246359,0.0,3.729367361723061,0.187059572329123,0.1901748418812026,-0.5187189075943963,1.0100309392419646,8790.418139586614,,,,,,,,1e-30,0.0,0.0,44798861742.834366,55484437563.9499,1.0,0.0,93.80627871996111,93.81692120394639,0.0,49851577721.76715,49956198917.44168,49851577721.76715,54897425743.50285,1.0,93.70779302525715,0.18705404410182103,3.1810048179045185,524.3680540907131,0.03442466295569631,0.001189125567847871,0.6162307804822131,0.019928248329539544,174.75513640318906,3.3919489879302502,2803.297071755789
7,8781.258324478054,0.7117338753413119,8.378227541078248,8772.168363061635,0.8436432156672108,0.7792157973720908,1.1480699316044398,1.1593310955780716,0.005109981272094568,0.039696380912469506,0.18721836341210232,0.7124256853969317,13.427214225486397,14.212648469537573,678211.3374371504,1487561.0677927847,0.0,3.7293673617233103,0.187059572329123,0.1900652907241578,-0.5187189075943828,1.0100309392419646,8781.258324478054,,,,,,,,1e-30,0.0,0.0,42098055760.82756,53697289134.67554,1.0,0.0,93.77203040365069,93.78418114534496,0.0,47547225300.99243,47676411154.78372,47547225300.99243,53049215207.67685,1.0,93.65985459662873,0.20142275943068003,3.4167948547559535,543.1607153293481,0.03846003337589243,0.0012778697551891769,0.679437595723254,0.021327128868245518,175.25048280093185,3.569842906475559,2696.620366360723
8,8771.925220072082,0.7017963787241621,8.197861588596233,8763.025562104762,0.8377328802930932,0.7738467752328559,1.1404360855502023,1.1527279933710235,0.005728130943491221,0.04642058658133606,0.18721027552039665,0.7124256853969326,13.356823625326392,14.264341776048724,632113.1079089077,1566480.2413499656,0.0,3.729367361723616,0.187059572329123,0.18995985788308922,-0.5187189075943662,1.0100309392419646,8771.925220072082,,,,,,,,1e-30,0.0,0.0,39493906642.64031,51969444914.575165,1.0,0.0,93.73771927612987,93.75147457484934,0.0,45314879522.13039,45471580879.84339,45314879522.13039,51260028528.78096,1.0,93.61103333531129,0.2169326064896895,3.6722319453704935,563.2990302648969,0.042504936565155,0.0013735794994344547,0.7426037316471801,0.022870361534150018,175.7252872203723,3.7565156043681784,2596.654506576768
9,8762.498674220375,0.691122362812453,8.003918836651552,8753.80363302091,0.8313376948102696,0.7680279155911398,1.1323285223524429,1.1457278535837119,0.006383240461823663,0.05369434688095714,0.18720256954108622,0.7124256853969335,13.28501832602587,14.323751695116002,588315.3108086983,1662364.7504931907,0.0,3.7293673617239844,0.187059572329123,0.18986007107612687,-0.5187189075943439,1.0100309392419646,8762.498674220375,,,,,,,,1e-30,0.0,0.0,36999843599.79851,50327568558.38336,1.0,0.0,93.70390298928834,93.71937163640266,0.0,43174190883.95992,43361743246.469505,43174190883.95992,49555725351.7094,1.0,93.56176373402177,0.23345778089494362,3.9450056209300333,584.7228000951773,0.04654611043984385,0.0014768072102156172,0.8062583077876546,0.02450536077591672,176.17539532819944,3.95281653991477,2504.6190272763
10,8753.03700150027,0.6801604641959897,7.805588977979913,8744.551252058094,0.8247184150945035,0.761994489650341,1.1241739449551358,1.1386719352292238,0.007033574193116404,0.06120760404097117,0.18719526432374473,0.7124256853969346,13.213237357368454,14.386100048383083,547565.4940578879,1769309.735214306,0.0,3.7293673617243996,0.187059572329123,0.18976369100593019,-0.5187189075943192,1.0100309392419646,8753.03700150027,,,,,,,,1e-30,0.0,0.0,34658656252.55256,48734157678.71492,1.0,0.0,93.66999178330798,93.6871988007042,0.0,41131083752.72052,41350458820.71237,41131083752.72052,47903558022.84885,1.0,93.51230535099695,0.24999222423793802,4.21720983341881,606.2261383282458,0.05039899925765387,0.0015779714505255319,0.8667823436458327,0.02612492579843407,176.59983852097787,4.145166252513512,2424.979977582226
