step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set,causal_fraction,t_max_current
1,19.167722608877995,0.8510743659746133,9.483810825832833,8832.83741707055,2.977012821820926,0.8350922012449387,0.8568415165670238,1.1950660808498312,0.0,3.576148524803499,0.187059572329123,0.19061120402322626,1111890.8226672017,1128774.7427620932,2.1622478000008414,1.0,1.0,0.001,0.8510743659746133,9.483810825832833,8.83283741707055,,,,,,19.167722608877995,8843.172302262357,log,1e-30,1.0,0.0,0.0,65510621922.72384,93.98330060687248,93.98331956785205,0.0,0.01,0.4
2,18.99398316802407,0.7250116681383374,9.440276622178736,8828.694877706996,2.9155915741986442,0.7758509210579814,0.7803644334939065,1.1901370869035355,0.0002604784276056746,3.699571641829235,0.187059572329123,0.1894652240238812,1083615.1653486113,1127029.2579053494,2.664595800000825,1.0,1.0,0.001,0.7250116681383374,9.440276622178736,8.828694877706996,,,,,,18.99398316802407,8838.860165997312,log,1e-30,1.0,0.0,0.0,64080931906.3406,93.96128462403834,93.96128630936917,0.0,0.010165,0.4066
3,18.853236535493707,0.6313590338850527,9.397282052121643,8824.595449487013,2.867656211539498,0.7261950189136983,0.745911020700634,1.1893140612106987,0.0,3.7111013793247736,0.187059572329123,0.1905706096760437,1063382.0156577355,1128013.5873092466,2.72552320000068,1.0,1.0,0.001,0.6313590338850527,9.397282052121643,8.824595449487013,,,,,,18.853236535493707,8834.62409057302,log,1e-30,1.0,0.0,0.0,62699432892.69944,93.93948323542128,93.93949172601111,0.0,0.01033,0.4132
4,18.974378291916146,0.7990390328827263,9.354783817359426,8820.555441673994,2.893219837912069,0.8581632525548827,0.8581632525548827,1.1685137835756356,4.892095113440825e-06,3.7325043119156605,0.187059572329123,0.19029177378326662,1041474.9427266577,1127592.998729578,2.7863875000002736,1.0,1.0,0.001,0.7990390328827263,9.354783817359426,8.820555441673994,,,,,,18.974378291916146,8830.709264524236,log,1e-30,1.0,0.0,0.0,61357136810.867226,93.91795973129479,93.9179835528642,0.0,0.010495,0.41980000000000006
5,18.95078507445841,0.8215651516596602,9.312688720174537,8816.531202624214,2.887778419233969,0.8315791431594195,0.8440510487295483,1.186933428788874,0.0002293748714085747,3.598275057501757,0.187059572329123,0.1893924165684621,1010849.060872407,1124965.4417384532,2.849833899999794,1.0,1.0,0.001,0.8215651516596602,9.312688720174537,8.816531202624214,,,,,,18.95078507445841,8826.665456496048,log,1e-30,1.0,0.0,0.0,60062943899.35032,93.8966327956013,93.89666987218983,0.0,0.01066,0.4264
6,18.99323677201479,0.9097227328945257,9.270922960983633,8812.591078136633,2.9024427001548436,0.8876790004853486,0.8876790004853486,1.1847137228337516,0.00013592344208333135,1.1374667949599933,0.187059572329123,0.18963945010546068,985323.6766964332,1126298.685768896,2.931918399999631,1.0,1.0,0.001,0.9097227328945257,9.270922960983633,8.812591078136633,,,,,,18.99323677201479,8822.77172383051,log,1e-30,1.0,0.0,0.0,58811202262.52997,93.87563220810459,93.87567129099469,0.0,0.010825,0.433
7,18.79066378315328,0.7525683120743759,9.229387737956886,8808.70773312202,2.873576799297677,0.8224514270376865,0.8224514270376865,1.1821113024141907,0.0,1.4889781769236423,0.187059572329123,0.19012456801258618,963205.5593751048,1129836.4196822762,2.9966189000006125,1.0,1.0,0.001,0.7525683120743759,9.229387737956886,8.80870773312202,,,,,,18.79066378315328,8818.689689172052,log,1e-30,1.0,0.0,0.0,57604211650.10181,93.8549738776272,93.85499686748841,0.0,0.01099,0.4396
8,18.69936984847675,0.7064586025933907,9.188007751515444,8804.903494367913,2.8646254120414394,0.8069056598635481,0.8069056598635481,1.1775413775486938,0.00024932150488171656,3.5949605134005607,0.187059572329123,0.18918350542764312,959448.470769358,1126190.303792109,3.0699533999995765,1.0,1.0,0.001,0.7064586025933907,9.188007751515444,8.804903494367913,,,,,,18.69936984847675,8814.797960722022,log,1e-30,1.0,0.0,0.0,56443380640.86164,93.83466682400811,93.83469659870633,0.0,0.011155,0.4462
9,18.74442555803328,0.7965834956115064,9.146686917896535,8801.15514452524,2.919789335091794,0.837085622990119,0.837085622990119,1.1771941558662473,0.002455579733777316,3.7339094379474327,0.187059572329123,0.18728662088713002,923323.7999524128,1104419.4588657324,3.1363125999996555,1.0,1.0,0.001,0.7965834956115064,9.146686917896535,8.801155144525241,,,,,,18.74442555803328,8811.09841493875,log,1e-30,1.0,0.0,0.0,55328716374.08088,93.81476788007765,93.81477693198198,0.0,0.01132,0.4528
10,119.02897638266506,0.6706668433198977,9.10528559695768,8797.44716186553,7.9686437207811105,0.7472107152638776,0.759035959093129,1.1762088544299216,0.00025544974855583324,3.6420070238423845,0.187059572329123,0.18907788227914604,900690.5979592066,1129970.8979092306,3.2245481999998447,1.0,1.7888731304307555,0.011602241754005043,0.6706668433198977,16.288200749295754,102.07010879004942,0.029953589261740337,0.016744389947054322,2.58170704393403,1.7888731304307555,0.011602241754005043,119.02897638266506,8807.223114305807,log,1e-30,1.0,0.0,0.0,54247891672.79266,93.79510823628655,93.79522677578453,1.0,0.011485,0.45940000000000003
11,119.11704600000435,0.874959339606739,9.065713821532864,8793.53119509549,8.032545040760336,0.8763125682652503,0.8921441168465669,1.1742318958547184,0.0009553611369490372,2.7655114087853803,0.187059572329123,0.1879259470496702,884151.8822508291,1116667.1371557307,3.291084899999987,1.0,1.7888731304307555,0.011602241754005043,0.874959339606739,16.21741186351486,102.02467479688275,,,,,,119.11704600000435,8803.471868256629,log,1e-30,1.0,0.0,0.0,53117511049.35482,93.77412211475473,93.77412851659261,0.0,0.01165,0.466
12,118.79300407721155,0.6720208618604772,9.026422075814978,8789.151395229092,8.011433443596232,0.7403914683707292,0.7507796758134551,1.170656393596287,0.0,2.4806102896235838,0.187059572329123,0.1899275605917976,859385.626347021,1137281.473173877,3.355687500001295,1.0,1.7888731304307555,0.011602241754005043,0.6720208618604772,16.147123915352417,101.97385929999865,,,,,,118.79300407721155,8798.849838166767,log,1e-30,1.0,0.0,0.0,51896103282.39476,93.75089613475436,93.75091012990104,0.0,0.011815,0.4726
13,118.7845449846317,0.7883268179851267,8.987235468149244,8784.439790322249,8.085330551778862,0.7994978274814675,0.8158229398572057,1.1699267421461417,0.00030913718439376514,3.1833272351975284,0.187059572329123,0.18880672431062068,839895.4885811076,1121983.4583640338,3.4195766000011645,1.0,1.7888731304307555,0.011602241754005043,0.7883268179851267,16.077024045826455,101.91919412082011,,,,,,118.7845449846317,8794.215352608384,log,1e-30,1.0,0.0,0.0,50605430790.62303,93.72582889300895,93.725871697168,0.0,0.011980000000000001,0.47920000000000007
14,118.61421150426597,0.7458917777066492,8.948131620183636,8779.44535748817,8.103912275214713,0.809685656570144,0.809685656570144,1.167014479024462,0.0003305532628338492,3.164544540038468,0.187059572329123,0.18871171344126828,812990.2676766472,1116157.7721648545,3.4830581000005623,1.0,1.7888731304307555,0.011602241754005043,0.7458917777066492,16.00707222290433,101.86124750365498,,,,,,118.61421150426597,8789.13938088606,log,1e-30,1.0,0.0,0.0,49275554893.35497,93.69929222686729,93.69932574197878,0.0,0.012145,0.4858
15,118.55378690868359,0.8154591128731877,8.909118630194389,8774.256477399666,8.171291079075807,0.8393808458660671,0.8523990857624532,1.164612662085172,0.0003067744268156758,3.5765939224385637,0.187059572329123,0.18871216851651382,797376.1320784993,1110869.04293164,3.546779100001004,1.0,1.7888731304307555,0.011602241754005043,0.8154591128731877,15.9372829333748,101.8010448624356,,,,,,118.55378690868359,8783.981055142733,log,1e-30,1.0,0.0,0.0,47920455845.767265,93.67147476646758,93.67152028418394,0.0,0.01231,0.4924
16,118.37910133788395,0.773532874027838,8.87017790877021,8768.817931724023,8.206691336185107,0.8079048602911592,0.8079048602911592,1.1586729523541937,5.001925309259386e-05,2.172129117437774,0.187059572329123,0.18931207252239513,762668.6707778616,1114831.3702292768,3.6116015999996307,1.0,1.7888731304307555,0.011602241754005043,0.773532874027838,15.867622923139496,101.73794554071661,,,,,,118.37910133788395,8778.461642506822,log,1e-30,1.0,0.0,0.0,46557313419.28133,93.6426137752877,93.6426569163763,0.0,0.012475,0.499
