step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set,causal_fraction,t_max_current
1,10.370562214804998,0.86339325126167,9.507080512795227,8845.07481014668,3.049630962188496,0.8887949068629553,0.8902062447747401,1.196908378689486,2.2638881444467934e-05,3.654065624230825,0.187059572329123,0.19070037684354355,1194888.6201241014,1200955.7335661282,2.190581499999098,1.0,1.0,0.001,0.86339325126167,9.507080512795227,8.84507481014668,,,,,,10.370562214804998,8855.445283910736,log,1e-30,1.0,0.0,0.0,69913092956.98273,94.04841527658601,94.04842354027453,0.0,0.01,0.4
2,10.055267194642544,0.5634344915616091,9.491744267085087,8843.599584912972,2.9527782231786355,0.6450940006440842,0.6450940006440842,1.1940467240150183,0.0,3.7284287902721363,0.187059572329123,0.19096920538198947,1182867.4546655559,1197794.9217577626,2.7172382999997353,1.0,1.0,0.001,0.5634344915616091,9.491744267085087,8.843599584912972,,,,,,10.055267194642544,8853.654763671619,log,1e-30,1.0,0.0,0.0,69366215859.29874,94.04056565297566,94.04056798089519,0.0,0.010000990000990001,0.40003960003960004
3,10.430723685818698,0.9541616979842866,9.476473566549892,8842.128452085006,3.046713092614087,0.9339922283453502,0.9339922283453502,1.1955141466877075,0.00019228458942043003,3.1660275731779066,0.187059572329123,0.1899047505780946,1172376.745360192,1196588.3201381739,2.80141889999868,1.0,1.0,0.001,0.9541616979842866,9.476473566549892,8.842128452085007,,,,,,10.430723685818698,8852.55908734954,log,1e-30,1.0,0.0,0.0,68826798529.91426,94.03283092831848,94.0328334649496,0.0,0.010001980001980002,0.40007920007920006
4,10.24263421078413,0.7813001785296841,9.461245625630687,8840.662376068625,3.0041782977714826,0.8164872989702802,0.8227032237885104,1.1947502689921516,0.00020823574242891801,3.3405249528903957,0.187059572329123,0.18982163966107418,1162892.1998840694,1195553.7043570625,2.884519100000034,1.0,1.0,0.001,0.7813001785296841,9.461245625630687,8.840662376068625,,,,,,10.24263421078413,8850.904921872785,log,1e-30,1.0,0.0,0.0,68291168564.67103,94.02499269535097,94.02503219370743,0.0,0.010002970002970003,0.4001188001188001
5,10.2284974805315,0.7823398610449895,9.44606922744179,8839.204472001995,3.014751023174759,0.8330910412401885,0.8330910412401885,1.1896493918882418,0.0017136227013439392,3.5543398966016224,0.187059572329123,0.18759542676146465,1152577.3215889176,1192293.8700699739,2.968151000000944,1.0,1.0,0.001,0.7823398610449895,9.44606922744179,8.839204472001995,,,,,,10.2284974805315,8849.43288109048,log,1e-30,1.0,0.0,0.0,67761996125.56849,94.01727152466425,94.01727574997304,0.0,0.010003960003960003,0.40015840015840015
6,10.17835137020438,0.7473247263698876,9.430938266361013,8837.747348063944,2.9754026988566493,0.7498034080902779,0.7675916236790564,1.1917073869088926,0.00012994915738230584,3.704488367293893,0.187059572329123,0.19007202956466487,1142977.7428004972,1193939.5657801046,3.045604999999341,1.0,1.0,0.001,0.7473247263698876,9.430938266361013,8.837747348063944,,,,,,10.17835137020438,8847.925611056675,log,1e-30,1.0,0.0,0.0,67238846892.84012,94.00951137575,94.00952661603168,0.0,0.010004950004950006,0.4001980001980002
7,10.121914501130254,0.7059683682568472,9.415857769869707,8836.300369994759,2.9903647192580807,0.7563981404984566,0.7703773546195093,1.1923965748087284,0.0024292966445992187,2.760827686048034,0.187059572329123,0.18734456354565535,1133697.4491029684,1187681.3457992624,3.1245780999997805,1.0,1.0,0.001,0.7059683682568472,9.415857769869707,8.836300369994758,,,,,,10.121914501130254,8846.422196132886,log,1e-30,1.0,0.0,0.0,66721751058.36699,94.0017775959042,94.0017996117092,0.0,0.010005940005940007,0.40023760023760024
8,10.256544913030355,0.8556397709531284,9.400816793651023,8834.842620245434,3.013179271205928,0.8696587279689649,0.8696587279689649,1.1909520171090413,6.098002316776846e-05,3.3413306234044393,0.187059572329123,0.19031162079541544,1122400.3496385932,1192843.957436386,3.203653000000486,1.0,1.0,0.001,0.8556397709531284,9.400816793651023,8.834842620245434,,,,,,10.256544913030355,8845.099076810038,log,1e-30,1.0,0.0,0.0,66208657548.12981,93.99407357324932,93.99412586800004,0.0,0.010006930006930008,0.4002772002772003
9,10.156192440165636,0.7703006575351077,9.385803448415897,8833.421463183544,2.9851706785309866,0.7755180899665485,0.798193108157926,1.1907291461760632,3.429997235553442e-05,3.7327080303216658,0.187059572329123,0.19040506356237408,1112857.1026496934,1192555.1129792023,3.2920634000001883,1.0,1.0,0.001,0.7703006575351077,9.385803448415897,8.833421463183544,,,,,,10.156192440165636,8843.577567289494,log,1e-30,1.0,0.0,0.0,65710248595.09922,93.98649635425927,93.98656943465055,0.0,0.010007920007920008,0.40031680031680034
10,10.078156859135719,0.7072492618027517,9.370819277360853,8831.997211517846,2.9562479802274746,0.7431586876024704,0.7566136447845504,1.1898508192263675,0.00015432903686100896,3.4526244394752217,0.187059572329123,0.18987847426879725,1104807.6748232534,1191153.1860194076,3.369120200000907,1.0,1.0,0.001,0.7072492618027517,9.370819277360853,8.831997211517846,,,,,,10.078156859135719,8842.07528005701,log,1e-30,1.0,0.0,0.0,65213347452.414925,93.97896630532259,93.97898728225469,0.0,0.01000891000891001,0.40035640035640035
