step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
500,7933.785561834857,0.09987337244374905,0.06922482327326226,7933.6164636391395,0.3160274868484529,0.24951578933428642,0.687451693285982,0.9197590786695767,0.09382202651961939,0.6299834085615598,0.18706110514170762,0.7124256853973836,8.464629662521,18.668130742268428,4743.970216518766,128075532.0859888,0.0,3.729367362149827,0.187059572329123,0.1871058180620906,-0.518718907594612,1.0100309392419646,7933.785561834857,,,,,,,,1e-30,0.0,0.0,323161703.2234269,910749882.7013845,1.0,0.0,89.61248327052525,89.70733165488087,0.0,505646697.64803517,532004267.4269504,505646697.64803517,828725513.7790861,1.0,89.07085080787732,0.19357685973259883,0.3683996330022492,1258.1387711969348,0.025812242325565324,0.0006101601462385674,0.04100208169337016,0.001734690470023086,178.01846764550143,5.7431772359099185,6499.427529379748
550,7929.251597061276,0.09964626595857021,0.06736602190602387,7929.084584773411,0.3156679679007203,0.24973165359810903,0.6819339355318685,0.917729649916004,0.09565533575849389,0.6276826256987572,0.18706107083686582,0.7124256853973777,8.428253574756987,18.679108641414654,4574.504083371594,129489278.1431256,0.0,3.7293673621538286,0.187059572329123,0.1871055763887553,-0.5187189075946459,1.0100309392419646,7929.251597061276,,,,,,,,1e-30,0.0,0.0,311472799.30758995,906229059.7073015,1.0,0.0,89.60417358696864,89.70235544715769,0.0,494449387.9247914,521908045.530055,494449387.9247914,821894961.7848029,1.0,89.0454074322388,0.19522377011818084,0.33105812952814717,1259.2621786106613,0.0259312327738645,0.0006411358746249177,0.03891527026031102,0.0014241007432638428,177.97024744346152,5.769133054003776,6450.352730348119
600,7925.190148577515,0.0994435720057875,0.06566293558872674,7925.02504206992,0.3153467488429007,0.24985931560327793,0.6775400815426261,0.9158215097587118,0.09711851459441702,0.6253580416328262,0.18706104070136007,0.7124256853973714,8.395676777646894,18.686394153716527,4427.882587904395,130436118.7935165,0.0,3.72936736215616,0.187059572329123,0.18710533300815757,-0.5187189075946722,1.0100309392419646,7925.190148577515,,,,,,,,1e-30,0.0,0.0,301413088.5766927,901654371.550489,1.0,0.0,89.59625572411353,89.69729461431677,0.0,484629861.5010529,513025027.1230405,484629861.5010529,815437040.334791,1.0,89.02260972399046,0.19750090593364608,0.323454150209429,1260.3523434010551,0.026143159403732158,0.0006723223222038858,0.03865552492244545,0.0013475885887839969,177.9269886352417,5.800179676175012,6381.501580678788
650,7920.9640250956045,0.09927693018530846,0.06403823373658189,7920.800709931683,0.31508241808344123,0.25005457340531534,0.6730565576949085,0.913795567554054,0.09851607877543508,0.6229214998513395,0.1870610097968928,0.7124256853973643,8.362534932460079,18.692204405418074,4283.539498575401,131196191.44310777,0.0,3.7293673621577277,0.187059572329123,0.18710501803068533,-0.5187189075946961,1.0100309392419646,7920.9640250956045,,,,,,,,1e-30,0.0,0.0,291519403.16840315,895652930.3955729,1.0,0.0,89.5868285435927,89.69061633125023,0.0,474545674.51393235,503782922.9556901,474545674.51393235,807809434.9450065,1.0,88.99888038583228,0.20016776032261668,0.3367792124090504,1261.4842385466395,0.026475783292521628,0.0007060527976400821,0.039111624281862455,0.0015070963353545845,177.88193168138082,5.831400619737586,6302.134951769784
700,7916.627525035386,0.09913265094764927,0.06224823057793147,7916.46614415386,0.31485338007975916,0.25025804354959297,0.6673749783093891,0.9116424345287869,0.10012017942414653,0.620331716359593,0.18706097938573873,0.712425685397358,8.327090216589799,18.70082251187666,4134.369911771914,132331740.3001358,0.0,3.729367362160607,0.187059572329123,0.18710481205921314,-0.5187189075947188,1.0100309392419646,7916.627525035386,,,,,,,,1e-30,0.0,0.0,281295524.06493163,891833499.7726691,1.0,0.0,89.5793171952778,89.68634280349492,0.0,464644169.52708465,494970643.3838082,464644169.52708465,801792758.3645198,1.0,88.97452525388297,0.20276483764963363,0.32198172182774487,1262.7463426544653,0.026813684765971776,0.0007395548800356027,0.038768940272346356,0.0013432689507842262,177.83556541417846,5.866802347968534,6227.639650403394
750,7912.065996810675,0.09896400441754324,0.06069954644555151,7911.906333259812,0.31458544851525355,0.25039359133913053,0.6622847157183388,0.9095333678222279,0.10137044482076117,0.6181425486554163,0.18706094704000634,0.7124256853973514,8.292658310522182,18.706393073866934,3994.4385514816845,133070959.48433559,0.0,3.729367362161956,0.187059572329123,0.18710435450941595,-0.5187189075947387,1.0100309392419646,7912.065996810675,,,,,,,,1e-30,0.0,0.0,271740132.25082123,883008057.3152139,1.0,0.0,89.56685218709676,89.67639767328026,0.0,454078254.5752458,485048612.3931518,454078254.5752458,791882806.1576502,1.0,88.94889731334398,0.20525407500195103,0.3543009724198991,1264.098633255899,0.027143201244578804,0.0007712934717005383,0.039105815411306005,0.001743274708623621,177.78682977702107,5.900002935125682,6158.701761433399
800,7908.195188400764,0.09880834400160651,0.05880949519064556,7908.037570561572,0.3143379455325216,0.2504319072710928,0.6579292407940506,0.9074244533422452,0.10286612668921623,0.6155892855419234,0.1870609218328028,0.712425685397347,8.258793958028866,18.717017730677334,3861.434239290435,134492330.1774648,0.0,3.7293673621658447,0.187059572329123,0.18710430657812768,-0.5187189075947563,1.0100309392419646,7908.195188400764,,,,,,,,1e-30,0.0,0.0,262678189.14836517,882332170.0688946,1.0,0.0,89.56276674940369,89.6756319429481,0.0,445925249.4838234,478147534.2769514,445925249.4838234,788684411.1053216,1.0,88.9271475454013,0.2077793011319997,0.3120750122821096,1265.6082576644653,0.027503683674891376,0.0008008815213455106,0.038417709462173016,0.001253640201448135,177.74523858909873,5.946705234313628,6091.118079468559
850,7903.7967937265785,0.09869475425953686,0.05715452201525224,7903.640944450303,0.3141572126492353,0.2505827065269215,0.6533610890672839,0.9051780271902046,0.10419407937362524,0.6130993092692584,0.1870608927123382,0.7124256853973409,8.223628200524871,18.72361592674999,3728.0038201558405,135382671.0338465,0.0,3.7293673621677046,0.187059572329123,0.18710400504475436,-0.518718907594771,1.0100309392419646,7903.7967937265785,,,,,,,,1e-30,0.0,0.0,253583894.4628345,876609291.552899,1.0,0.0,89.55336403221011,89.66912473524977,0.0,436443648.38628745,469557003.43453896,436443648.38628745,781330189.8867574,1.0,88.90242372652335,0.21058831807091935,0.3228019855459793,1267.1615943540407,0.027891856402832992,0.0008328449191001217,0.039083716862253606,0.0013901523407169813,177.69803225725855,5.986719177365758,6017.245429194708
900,7898.77240596223,0.09862794535625316,0.05568954750593259,7898.618088469368,0.3140508642819713,0.2508576807680513,0.6515578344933655,0.9027349566871308,0.10550686440570672,0.610670768405445,0.18706085951033707,0.7124256853973335,8.185881269819813,18.728595887935512,3589.9059013648293,136058553.01698554,0.0,3.7293673621686647,0.187059572329123,0.18710349480090013,-0.5187189075947873,1.0100309392419646,7898.77240596223,,,,,,,,1e-30,0.0,0.0,244156856.56290385,866737301.8734897,1.0,0.0,89.53931504340309,89.6577992819677,0.0,425584058.80079454,459330358.9760082,425584058.80079454,770455468.4426942,1.0,88.87416997344823,0.21347153743326325,0.3752182802551079,1268.792728208418,0.02826273574386151,0.0008666258653693765,0.04035173168873589,0.0019696930878432104,177.64410580272076,6.021004422668819,5943.615450865789
950,7894.4157123165,0.09842200553976815,0.05391809440253306,7894.263372216557,0.3137228164156508,0.25075769148338295,0.6491798340118946,0.9005464264987161,0.10678086442057402,0.6086809705702036,0.18706083225180192,0.71242568539733,8.150282823904481,18.739648926731697,3464.35873039925,137570755.30189028,0.0,3.729367362172633,0.187059572329123,0.18710322533509663,-0.5187189075948001,1.0100309392419646,7894.4157123165,,,,,,,,1e-30,0.0,0.0,235639005.04406855,861667327.0327121,1.0,0.0,89.53053719778524,89.65193261244202,0.0,416736672.790341,451404364.0506233,416736672.790341,763749801.402661,1.0,88.84966726002162,0.21531374149796195,0.3510209023840169,1270.7689442567855,0.028532004237224125,0.0008908982316761119,0.0389702879402172,0.0018033014887067467,177.59718026442147,6.069050392526812,5901.94074663281
1000,7890.097318423094,0.09826979626796467,0.052128157609723454,7889.946920469217,0.3134801369592094,0.2507358706376149,0.6454421107899021,0.8981972359469506,0.10815013865977949,0.6064029521522708,0.18706080632782657,0.7124256853973263,8.113842953367406,18.751304005737325,3340.390359914574,139183533.59629223,0.0,3.729367362176891,0.187059572329123,0.1871030428514273,-0.5187189075948103,1.0100309392419646,7890.097318423094,,,,,,,,1e-30,0.0,0.0,227224288.98677438,858323963.1006619,1.0,0.0,89.5234664748269,89.64804495537985,0.0,408334643.97488755,444089170.74358433,408334643.97488755,758399402.5936193,1.0,88.82537317945372,0.21750715620557645,0.31896253766522037,1272.8938020536796,0.028852404811840524,0.0009172958577082573,0.038032544190629645,0.0015225298707477915,177.55055349443091,6.119617127725195,5852.192747399109
1050,7883.383019989229,0.09844485679564863,0.05091215853529495,7883.233662973898,0.31375923380141124,0.25155432537145733,0.6413166079571742,0.894929427079682,0.10996871961328145,0.6035696787631406,0.187060764972455,0.7124256853973173,8.065525359368307,18.75762136229729,3182.8279064828293,140065588.80041817,0.0,3.729367362178203,0.187059572329123,0.18710229167743445,-0.5187189075948282,1.0100309392419646,7883.383019989229,,,,,,,,1e-30,0.0,0.0,216398331.94898945,843669314.278413,1.0,0.0,89.50279324332243,89.6308239578779,0.0,394731176.4410497,431038790.331206,394731176.4410497,742915162.4019778,1.0,88.78757606204766,0.22080964099569686,0.42847854012315095,1274.8056494546333,0.029184504350696607,0.0009581171533246202,0.039516909198018306,0.0025659145675245984,177.47818915385238,6.139861586788132,5773.324224912248
1100,7879.511487480613,0.09846221396608959,0.048752868599086965,7879.364272398048,0.31378689259765075,0.25171221159275076,0.6375783725599528,0.8922396180049315,0.11174267553482208,0.6004159612014706,0.18706074525376143,0.7124256853973141,8.027379100574155,18.772718973802974,3063.701488144978,142196288.4108106,0.0,3.7293673621843038,0.187059572329123,0.18710253952590947,-0.5187189075948386,1.0100309392419646,7879.511487480613,,,,,,,,1e-30,0.0,0.0,208301305.63725397,848880988.5327603,1.0,0.0,89.5045698171316,89.63698234586444,0.0,388414853.09946567,426592999.3042401,388414853.09946567,744280247.0244677,1.0,88.76578322978989,0.22374990450104307,0.3053999150426965,1277.2466066341888,0.02962299391398922,0.0009877459354130829,0.03790094586600822,0.0014509349644544862,177.43601755851873,6.198894889153704,5708.367158781221
1150,7874.684769425015,0.09851497789405889,0.047280191445733574,7874.5389742556745,0.3138709573918219,0.2520077162202099,0.6363347801803356,0.8893369620000842,0.11305235149301943,0.597549543606425,0.18706071818518397,0.7124256853973078,7.988153877524782,18.779427412155822,2945.8535300007384,143153410.25259924,0.0,3.729367362185998,0.187059572329123,0.18710222736552803,-0.5187189075948483,1.0100309392419646,7874.684769425015,,,,,,,,1e-30,0.0,0.0,200297338.40306532,842937191.280227,1.0,0.0,89.49441313315047,89.62995579681987,0.0,379598812.82853305,418692463.6349033,379598812.82853305,736791159.8515868,1.0,88.73859912267983,0.2271714235596529,0.3447116934578547,1279.7371139195523,0.030114977108231196,0.0010215027011994033,0.04050487245410778,0.0018314799141305029,177.3837041597893,6.2467288355352,5633.35429195612
1200,7870.655368430829,0.09847640042621256,0.04545731463271482,7870.5114347157705,0.3138094970299856,0.2520376148762498,0.6346419700116089,0.8865556644562473,0.11457986682918009,0.5947387395641381,0.1870606980674148,0.7124256853973051,7.949889989050899,18.794276928300675,2835.263023340975,145295030.7901264,0.0,3.729367362191903,0.187059572329123,0.18710233678130814,-0.5187189075948562,1.0100309392419646,7870.655368430829,,,,,,,,1e-30,0.0,0.0,192811396.64970306,845400349.2962812,1.0,0.0,89.49339817039865,89.63287364909104,0.0,373141147.1362684,413859369.10399115,373141147.1362684,736085108.4759445,1.0,88.71590294144433,0.22977630609480892,0.2828229840251198,1282.7488260524715,0.03053160238409823,0.001048120684321472,0.039027652987515406,0.0010766705295924335,177.3397627107233,6.311040432144664,5582.598344683944
1250,7865.485182136865,0.0983470060614814,0.04397767891812758,7865.342857451885,0.3136032621984048,0.25200562177218716,0.6325164219023018,0.8837469893734873,0.11564093708766399,0.5927858598077393,0.18706066946767158,0.7124256853973007,7.909971050155958,18.803375196898553,2724.3115968033076,146622995.93742463,0.0,3.729367362194666,0.187059572329123,0.18710181090415343,-0.5187189075948629,1.0100309392419646,7865.485182136865,,,,,,,,1e-30,0.0,0.0,185307745.39878827,835220677.2170792,1.0,0.0,89.47872209584571,89.62075932181192,0.0,363810046.67558175,405036569.32583183,363810046.67558175,725388378.78769,1.0,88.68676822081119,0.2318687964311038,0.31264438678885503,1285.8455027884424,0.030858629674532123,0.0010727156288892717,0.03968464739436684,0.0015797160525088893,177.28368193864208,6.361500715923787,5545.573714876772
1300,7859.797893489573,0.09840817686514623,0.042722528934098246,7859.656762783773,0.31370077600341734,0.25229717659728945,0.6305429501216598,0.8804935221328019,0.11690373351501838,0.5902244815652853,0.18706063907042317,0.7124256853972942,7.866293344334383,18.80989602118414,2607.8811334275983,147582222.80613944,0.0,3.729367362196071,0.187059572329123,0.18710126374251115,-0.5187189075948698,1.0100309392419646,7859.797893489573,,,,,,,,1e-30,0.0,0.0,177398256.8657179,824609465.0478228,1.0,0.0,89.46295962721886,89.60797324634306,0.0,353866131.65496796,395667430.40691835,353866131.65496796,714075786.2410688,1.0,88.65470524898141,0.23484079743762942,0.3993933772781978,1288.9885106044296,0.031286688405695436,0.0011037518644498648,0.04274274071660792,0.0024041552061635457,177.22188175210522,6.406110294686222,5488.775905501546
1350,7855.48848462509,0.0982430497981314,0.04083459117024227,7855.349406984122,0.31343747350648965,0.25205622523540383,0.6288501269151242,0.8775947093036836,0.11824916998668639,0.5879681445326005,0.1870606187981246,0.7124256853972929,7.8264825783411975,18.826788599677517,2506.0988458196402,150096443.13352495,0.0,3.7293673622029524,0.187059572329123,0.18710125188204513,-0.518718907594876,1.0100309392419646,7855.48848462509,,,,,,,,1e-30,0.0,0.0,170534837.25505415,824672708.0390402,1.0,0.0,89.4594017371885,89.60804993787866,0.0,347351666.8136172,390560797.2086076,347351666.8136172,711579295.6652795,1.0,88.63040904217988,0.2365867146276789,0.31380800917522245,1292.9377429082256,0.031611425485458367,0.0011239307516839713,0.03970624355856103,0.0016750404842816057,177.17474934551916,6.473679237448114,5464.963427650393
1400,7852.032430422181,0.09807417112911612,0.03920435123792875,7851.895151899815,0.3131679599338287,0.25172175171284444,0.6294388526767102,0.8748097366339382,0.11928810387328434,0.5854906724509503,0.1870606036986176,0.712425685397291,7.791482450792112,18.84011616444398,2419.902310543935,152110252.98287785,0.0,3.7293673622081736,0.187059572329123,0.18710137703441873,-0.5187189075948793,1.0100309392419646,7852.032430422181,,,,,,,,1e-30,0.0,0.0,164762244.80437952,827445080.8572365,1.0,0.0,89.45950175897876,89.61140608529031,0.0,342560812.80927646,387255181.1291706,342560812.80927646,711686961.9223061,1.0,88.61092004882815,0.23884767319114106,0.2707551940790838,1297.2496623738589,0.03205510296140095,0.001144710759991821,0.038663522357425255,0.001064780754409159,177.1368137162221,6.549482449217676,5431.284487899186
1450,7846.175816178734,0.09787474889851758,0.0378019221525408,7846.040139507682,0.3128494029058032,0.25153824749760223,0.6258663092229337,0.8716511537198328,0.12026946888359379,0.583981709426926,0.18706057373530277,0.7124256853972875,7.747742559643343,18.85095921068377,2316.3375143121143,153768565.82340556,0.0,3.7293673622116836,0.187059572329123,0.18710066623743027,-0.518718907594885,1.0100309392419646,7846.175816178734,,,,,,,,1e-30,0.0,0.0,157762559.95322353,813592108.9579198,1.0,0.0,89.44025222512633,89.594522493552,0.0,332756603.6843245,377619542.4631406,332756603.6843245,698144723.7933409,1.0,88.57787612890525,0.24020597272520797,0.3151893459385462,1301.4088879343199,0.032297062411902035,0.0011644852205110379,0.03940772736901636,0.0017784000703592064,177.07302368758286,6.598811065533359,5417.887295513306
1500,7842.334425735688,0.09758632589700943,0.03628705607487696,7842.2005523537155,0.3123881014011408,0.2510135503460599,0.6229447966655631,0.868876503077088,0.12099201424896691,0.582142724775354,0.1870605562638961,0.7124256853972856,7.712821316116549,18.862841109871518,2236.8442087244334,155606526.02620572,0.0,3.7293673622160712,0.187059572329123,0.18710050202695935,-0.5187189075948875,1.0100309392419646,7842.334425735688,,,,,,,,1e-30,0.0,0.0,152456711.06793475,810606396.7274427,1.0,0.0,89.43415018287489,89.59084595329765,0.0,327152436.5945606,372898467.52880543,327152436.5945606,693925159.3963258,1.0,88.55619996563604,0.24182347815709068,0.29832399471079435,1306.2997516747723,0.032655656885334707,0.0011813187560795288,0.03919988879616543,0.001620703512046236,177.03093087224806,6.672030130994956,5401.873141640071
1550,7838.006272614493,0.09746444469774403,0.03473663508965348,7837.874071534706,0.31219296067935937,0.25077943273280967,0.618949540492226,0.8655401764486015,0.12212626133676628,0.5797451334655825,0.18706053772064113,0.7124256853972835,7.672656766522785,18.877704266658846,2148.782682361574,157936603.47761595,0.0,3.7293673622219163,0.187059572329123,0.18710043976843074,-0.518718907594891,1.0100309392419646,7838.006272614493,,,,,,,,1e-30,0.0,0.0,146530650.69223046,809657691.6313721,1.0,0.0,89.42966030855801,89.58967490320612,0.0,321193403.7358677,368196086.04479104,321193403.7358677,690854550.5387058,1.0,88.53176871346639,0.24391076762976935,0.265282457814142,1311.5482507131915,0.03305040031330344,0.0012031111412289046,0.03771888789599648,0.0012559477311454967,176.98338465565564,6.744128623266508,5377.1642123810725
