step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed
474,2155.861431053927,0.9318835664135275,90.85553553313345,2064.07401195438,1765.0244872119747,0.7569893051832944,0.8773871440058594,3.915720527735444,0.0004941627327524831,3.4367385804813617,0.187059572329123,0.187059572329123,8.283078408004349e-16,5.045952048488009e-14,22.60678489995189
475,2203.1685509598797,35.560141216237234,82.59367441929152,2085.014735324351,1396.2871893204922,-1.9731332236624213,3.14575566623738,20.833521983221587,1.16278273863471e-05,3.729020584644903,0.187059572329123,0.187059572329123,7.831553887321881e-16,9822954.730883854,22.65395830012858
476,2134.0362061179617,9.353266287685212,69.90086036324918,2054.7820794670274,1522.7699595456684,0.07094349130317508,1.316938439343069,19.32791831782741,0.0015603330821055902,3.056364455542143,0.187059572329123,0.187059572329123,7.40465265727906e-16,0.0010501051196897548,22.69979410013184
477,2237.305683408949,19.553833563117497,54.32802263085133,2163.42382721498,964.1031694509247,-1.0061672075786636,1.9953381435036885,20.237182434622955,9.157244350723598e-05,3.5033355091119986,0.187059572329123,0.18705957232912365,7.000316640603788e-16,78628293.00285625,22.745200500125065
478,2106.435431067659,13.167661069837365,44.70298705752275,2048.5647829402988,1231.894952931706,-0.16983629643167772,1.5836920343899157,21.327258431939235,0.00038842467445696083,2.6496651339062596,0.187059572329123,0.187059572329123,6.618996434384253e-16,501192.89222143294,22.79786970000714
479,2165.8023695451093,36.91726553186226,34.33664757186082,2094.5484564413864,697.6369003744692,-2.230358968954789,3.2836397762838647,20.914457778456583,0.0,3.7310805720821696,0.187059572329123,0.187059572329123,6.258103423691517e-16,20706178.88441686,22.848261600127444
480,2064.9753696315047,4.2893612411827435,26.647713608777018,2034.0382947815451,969.8356177934613,0.2589457218056463,1.063143824381245,14.540881423583528,0.0,3.6959974852692166,0.187059572329123,0.187059572329123,5.915708722330181e-16,4.2949375023674616e-06,22.900861300062388
481,2221.0403745467106,19.97075113072838,19.919371780790456,2181.1502516351916,2361.0580773957454,-0.9135555115815536,2.1603056898326978,19.00905338474967,0.0012156268487334282,3.68689512852446,0.187059572329123,0.187059572329123,5.592332993666991e-16,28597631.75547982,22.94809480011463
482,2141.9063275895883,34.21932433474689,18.466650305354836,2089.2203529494864,911.800925729527,-1.9405588285830708,2.9962233197759023,20.576054725919438,0.00025054400698149015,3.701200814085564,0.187059572329123,0.187059572329123,5.286536355836907e-16,24812740.740438644,23.000648299930617
483,2419.250482736806,7.181106394385457,18.09516612374968,2393.974210218671,2076.5969973542974,-0.05053052324171099,1.369127488084338,14.64890665430447,0.0006689320731178144,3.7326547141657467,0.187059572329123,0.1870595724319072,4.998524373186899e-16,277013141.2983971,23.04968490009196
484,2346.84900146138,5.6111418219482045,20.93810275722896,2320.299756882203,2102.745501503905,0.20264980600503346,1.205786529280002,16.73846165588409,0.0,3.647735566049227,0.187059572329123,0.18705957238417953,4.728387837675975e-16,258946605.7795259,23.085865899920464
485,2037.6670915049035,0.8622907370494348,28.127613785440097,2008.677186982414,1020.7901786894979,0.7875607322185447,0.8689695439994943,2.8828594396344474,0.00011237886497079269,2.34843585281583,0.187059572329123,0.187059572329123,4.473741473550137e-16,1.581285765861009e-14,23.119913999922574
486,2072.494202180292,19.306596522748233,34.39976715071273,2018.7878385068313,967.2588522526945,-0.8395580652255724,2.113986299978345,21.722290508013494,0.0,3.698398497353009,0.187059572329123,0.187059572329123,4.233841756389349e-16,5251681.555374055,23.153707100078464
487,2091.435487735146,48.956179147770534,38.98286132076382,2003.496447266612,1045.4224790218823,-2.402095392288688,3.7132584786751903,22.61842260511306,0.00010266840562989099,1.5880644033894507,0.187059572329123,0.187059572329123,4.0047775108672464e-16,77617.13764909755,23.186079300008714
488,2375.345157580328,13.377878282469815,41.08140350617531,2320.885875791683,1692.2210104602877,-0.42781685128626046,1.6612251382645191,19.129377721986103,0.0002939896770634068,3.6474352021877317,0.187059572329123,0.18705957236311702,3.787187697680022e-16,246900710.09413126,23.21884180000052
489,2090.7045638152517,26.005963401472513,48.37878069252543,2016.319819721254,1005.8993114524263,-1.1227578299779297,2.3000969398293347,22.748425012142764,4.1883370408748316e-05,3.692797377828817,0.187059572329123,0.187059572329123,3.587439625675192e-16,16736664.921559233,23.25130999996327
490,2276.8920611148255,25.74625523501011,52.962498752486354,2198.183307127329,2413.838411273325,-1.33898772649363,2.4402150642280316,19.989661333003347,0.0006523218423408819,3.683033650068442,0.187059572329123,0.18705957232912326,3.391541539502772e-16,58237820.343647465,23.284389399923384
491,2278.568679137329,27.244122501407965,66.99502603449237,2184.329530601429,1211.1772386048028,-1.2421391005063,2.360408759413867,22.68597116309521,6.464090132938388e-05,3.703067745584496,0.187059572329123,0.18705957232931789,3.2102323560611595e-16,126852719.45586887,23.31668010004796
492,2106.478349550299,41.255856315208035,86.90921826135532,1978.3132749737354,1664.1936393049807,-2.1674692215554097,3.302527220673112,23.17180903585459,0.00012668483491067029,3.6085377121786397,0.187059572329123,0.187059572329123,3.039015414690184e-16,93369.76902154912,23.347555299988016
493,2074.584866667796,6.197738703208123,99.10963156098174,1969.2774964036064,1923.4654100738753,0.2811108186880129,1.1786542634606485,16.89282061357251,0.00030283424787102414,3.7189875736764963,0.187059572329123,0.187059572329123,2.87803473564995e-16,3.1010082685513324e-06,23.379023199900985
494,2154.87881505283,49.93318539078822,100.57872449294887,2004.366905169093,1333.074934354767,-2.4802340846144006,3.5774038218141913,22.54224341415993,0.0034178150188127615,3.272387340407668,0.187059572329123,0.187059572329123,2.724761592463905e-16,5166150.441095185,23.409927499946207
495,2211.6592048859475,10.748205672300928,95.4850822830221,2105.4259169306247,755.380730207808,-0.02971593632448434,1.47713430903391,19.83314438884992,0.0020528577546951726,3.3980449997426647,0.187059572329123,0.187059572329123,2.5787774825578586e-16,41048117.47183092,23.440906800096855
496,2433.2276355575787,16.95917683439268,93.06343913260757,2323.2050195905786,2765.167836698087,-0.825849414131008,2.0236933154615286,19.221026321253255,0.0002517582398481738,3.3564210197910813,0.187059572329123,0.1870595723304659,2.4422303304654063e-16,154741612.28740504,23.472708699991927
497,2074.386053676165,17.10257402649063,105.90673304504253,1951.376746604632,1949.6936385497559,-0.605656550362637,1.6893299394621648,21.588070657936225,0.0008464597184485584,3.415103435512496,0.187059572329123,0.187059572329123,2.3136119570674335e-16,8.69115181187095,23.504097300115973
498,2063.5250068059154,10.445281211106682,107.50347385171986,1945.576251743089,2009.5512329456806,0.01749416888441393,1.376344772652739,17.66204763898648,0.0005521578624881757,3.059574063167472,0.187059572329123,0.187059572329123,2.1916586541878463e-16,1.3798575180879487e-06,23.53842379990965
499,2114.6301707388393,59.17731969265616,98.32220022028262,1957.1306508259004,1678.0023072559718,-2.946503018402981,4.0290188589131875,23.41716453246527,0.0,3.7064018953316316,0.187059572329123,0.187059572329123,2.0762977945301312e-16,8687240.357735293,23.57140380004421
500,2020.2858520384502,1.7407225909786954,82.68730008009761,1935.8578293673738,1812.315307079347,0.43416847741683207,0.9103139555302868,8.533195872112215,0.0005259588249748523,2.8848376697489244,0.187059572329123,0.187059572329123,1.96683856744983e-16,4.4063870555402035e-13,23.60325719998218
501,2455.9430084473047,55.68908161433159,62.817060831017926,2337.436866001955,3691.819865513965,-3.431888574662761,4.188483379873197,22.085698599472867,0.0,3.6011877626639235,0.187059572329123,0.1870595723313295,1.8625718893396042e-16,139119697.67246708,23.644764200085774
502,2216.5951417030396,12.4772620078484,61.662943321781015,2142.4549363734104,1296.9498331216016,-0.2832624834869722,1.4874517661049145,19.80491156562958,0.00018557743009342542,3.681084220409067,0.187059572329123,0.18705957232927714,1.7672954527746126e-16,99056439.41970295,23.679089300101623
503,2238.369481147398,42.048910923193326,65.26464696593749,2131.0559232582673,1336.7630664545838,-2.1303415121169245,3.3536992165009614,23.13522208130385,0.0007758270708726617,3.7078658795357926,0.187059572329123,0.18705957232912776,1.6730516881047618e-16,67139027.94785824,23.71128710010089
504,2052.0633515436593,21.14397837976457,73.90048621966426,1957.0188869442304,1063.1532201203122,-0.9004346810936973,2.1700464288414834,21.376787245932498,0.00015371821392991258,3.535795512152596,0.187059572329123,0.187059572329123,1.5862224544091868e-16,19897473.63407512,23.744933899957687
505,1990.8175705251883,0.6107466362210763,78.39208632782737,1911.81473756114,1810.5624461932155,0.6558396468616821,0.7048527498680164,1.1967913096257876,0.0002823801238121468,3.34904614127848,0.187059572329123,0.187059572329123,1.5034928624000299e-16,1.9693055854249953e-16,23.77779720001854
506,2210.7704569562643,12.963624828267166,74.6881531464993,2123.118678981498,1160.1960076431076,-0.4419038083900025,1.6890837832778793,19.874340777705648,0.00027289437963990554,3.691902036238237,0.187059572329123,0.1870595723292092,1.424998541706755e-16,93742525.19068168,23.81119000003673
507,1983.3108523322255,4.537785678394112,75.8909641395384,1902.882102514293,1745.025081806983,0.2862818070382959,1.128515227270687,13.782171823182109,0.0001824229902005134,3.546208645731208,0.187059572329123,0.187059572329123,1.3504882457211443e-16,4.167534871333373e-09,23.85002340003848
508,2068.2873775053113,18.990958410590515,69.7631128357623,1979.5333062589584,683.8982323379611,-0.8947715860173474,2.0526086539000508,20.18529050498409,0.0,3.7148840968077623,0.187059572329123,0.18705957232912301,1.27972910909663e-16,39632147.75479797,23.890061599900946
509,1984.346715114114,19.572160584861905,65.03020214206038,1899.7443523871916,1586.9322073386218,-0.625749143573438,1.947485282997406,23.329109672008784,0.00021060724416926968,3.1915954840355276,0.187059572329123,0.187059572329123,1.2128004710332505e-16,1066907.0182163068,23.924521000124514
510,1945.2150667002848,0.9780938080914677,55.3700000112491,1888.866972880944,1513.7054497698775,0.5218868996705296,0.7534209609507075,7.686469237470341,8.416464511639549e-05,3.5784634138439895,0.187059572329123,0.187059572329123,1.1489620148672328e-16,4.028874978321055e-13,23.9583984001074
511,2132.69431085371,12.508699734868225,43.14302188068363,2077.042589238158,1561.3828714002325,-0.08914823391269193,1.4998080581846038,20.461255015547376,2.357057720122832e-05,3.733781833456502,0.187059572329123,0.187059572329193,1.0883677882260123e-16,80980281.84031014,23.991846000077203
512,1949.568593295482,26.098538885582087,37.82966099402007,1885.64039341588,1180.846683515496,-0.5257583771402009,2.1560388484312982,23.385708003993976,0.00024926824387463964,3.7033465090996383,0.187059572329123,0.187059572329123,1.0311497457476497e-16,928318.5967802177,24.023925099987537
513,1939.455560714405,23.264606336542663,31.032769330963784,1885.1581850468986,930.8013203019814,-1.0652932248979072,2.2002796215405955,23.198409275958173,0.00023881229139866011,3.323691102787299,0.187059572329123,0.187059572329123,9.768457766132164e-17,2043521.00070795,24.0544702000916
514,1927.4744517411937,28.68241393472114,24.461439367069136,1874.3305984394035,916.5756178455083,-1.2596041145520933,2.4174245820962796,23.89611252876071,0.0,3.7337837320032383,0.187059572329123,0.187059572329123,9.252064210860524e-17,228486.13076756033,24.084490200039
515,1886.394341219119,2.3344522590953276,18.593243301958033,1865.4666456580658,882.6495956158315,0.5234064415961587,1.0025000224213592,9.25763537776094,7.87132728461773e-05,3.548626468480642,0.187059572329123,0.187059572329123,8.762685356914057e-17,1.9487556203457033e-12,24.114501500036567
516,1889.7624292115431,14.939166459824598,13.792740005226172,1861.0305227464924,766.6730577065798,-0.28951233447410535,1.6854123736880011,19.721659482677822,0.0,3.50553925428091,0.187059572329123,0.187059572329123,8.297992920127027e-17,0.0035910609569684442,24.14395870012231
517,2247.968560144008,68.04843751335751,10.336075230667713,2169.5840473999824,3186.399915533895,-3.9835726692793787,4.695526021823652,23.75002780814986,1.0050890867696616e-05,3.451212175260041,0.187059572329123,0.18705957233387774,7.856882445623951e-17,97338397.3701675,24.173075600061566
518,2503.775869923951,16.755334116533486,10.283365352134265,2476.7371704552834,4471.491188224499,-0.6995961987262154,1.9284769014171295,20.961918723362956,0.0009012605557502038,3.6872236180065974,0.187059572329123,0.18705957776571674,7.443447600758771e-17,236668338.00462842,24.202990599907935
519,1862.270836410858,1.0975038367806838,14.667459504157883,1846.5058730699195,826.092417755799,0.5659152751259804,0.7466150165393576,7.888493016118222,0.00012002305657383278,3.4556412722870036,0.187059572329123,0.187059572329123,7.056944386883054e-17,2.2124112434490912e-13,24.234571000095457
520,1877.2027300940015,14.843493888923573,19.7494862605192,1842.6097499445586,847.5495948226878,-0.3662200257633359,1.677040537208137,20.231467826153736,0.0012189831694375541,2.6747636352116033,0.187059572329123,0.187059572329123,6.689204648894481e-17,5.1790872005817315e-06,24.26431980007328
521,1913.394538128713,28.219166404916724,24.744727645139193,1860.4306440786572,795.3075080798407,-1.393663331862451,2.58211220290102,23.308502208301086,8.910747313863737e-05,3.728237308115375,0.187059572329123,0.187059572329123,6.338974270055604e-17,2264783.9636581424,24.293180200038478
522,1880.1701152547869,16.844893971241586,29.15271242041514,1834.1725088631301,1047.645378353984,-0.5653270750544012,1.9187544862122832,22.61111090698357,0.00028197827544461374,2.4581092873303216,0.187059572329123,0.187059572329123,6.006370281961875e-17,1.3351462043164204,24.32368510006927
523,1860.2515331791697,0.7168586389403305,31.669000682634227,1827.865673857595,1170.2377369380517,0.7504952743382273,0.7631432752828897,1.1953890649700145,0.0005459564722399834,2.8294302206012327,0.187059572329123,0.187059572329123,5.690702525086346e-17,8.595170582933435e-17,24.353774100076407
524,2088.053182838394,45.19340462542692,31.657881224867456,2011.2018969880999,2559.421892142548,-2.463544747261402,3.575732068603859,22.63638109244686,0.00073400557617187,3.3585636332030364,0.187059572329123,0.187059572329123,5.390990204558497e-17,20026805.370485432,24.384386599995196
525,1857.2532134716062,0.7037466312954245,38.17698966773226,1818.3724771725786,1297.3254916630435,0.7309948908327234,0.7663961540440629,1.1968695866247634,0.000711099405722386,3.727187481999282,0.187059572329123,0.187059572329123,5.107338478767849e-17,5.128779039829845e-17,24.41463840007782
526,1868.9341843798766,12.498818761063982,41.4350563684617,1815.000309250351,1289.7183176405588,-0.025062517709100608,1.453425709776131,21.32069944201959,0.00030708002998534184,3.709050382440784,0.187059572329123,0.187059572329123,4.838585091687812e-17,0.03411969385497948,24.445559300016612
527,1962.0179391162376,37.18674491370127,41.14888385379112,1883.6823103487452,729.6085594415985,-2.013640301886638,3.1546591696571062,23.275026233772575,0.0,3.7275788730711388,0.187059572329123,0.187059572329123,4.582623982212553e-17,16245649.482511057,24.483073699986562
528,1864.8418043971913,17.536201708592856,41.80143763559312,1805.5041650530052,1281.7607164372976,-0.1590828781165583,1.7579373752951206,21.76053433329458,0.0,3.7339025563487023,0.187059572329123,0.187059572329123,4.3408678992243354e-17,0.1769168831737979,24.52086709998548
529,2205.1634692800094,46.65956234292094,39.13554195305924,2119.368364984029,2551.3540508730766,-2.339633616028406,3.4716728416378784,24.165677665065814,0.001400181347372853,3.6993690351247146,0.187059572329123,0.1870595723291534,4.111530834861055e-17,51932967.94861965,24.564816900063306
530,2252.432522934689,46.956996124987015,44.30077442857603,2161.174752381126,2880.925842414127,-2.1874668118671456,3.414478576048667,24.781483623901835,7.46297129657833e-05,3.286498037383903,0.187059572329123,0.18705957233775888,3.896333642049169e-17,96020317.74144267,24.603513600071892
531,1872.002768108453,20.438439144649916,59.7290344383718,1791.8352945254312,1583.059669957026,-0.3332416266791524,1.9963567968248588,21.526710346061176,0.00010386625935163846,3.673635803814891,0.187059572329123,0.187059572329123,3.693942700286989e-17,0.012978132726656148,24.63514530006796
532,1867.0228908506183,9.833402744101166,70.12884557423025,1787.060642532287,1810.7417873561321,0.16611723065360964,1.3670238130223367,19.335124668585323,0.00024867919097024127,3.0358947244010186,0.187059572329123,0.187059572329123,3.502382160893821e-17,1.5039958644611006e-05,24.675379799911752
533,1898.990524457891,21.87576460286856,72.72869905681213,1804.3860607982103,1528.0593423896676,-0.7041496398111069,2.0815225074504506,23.777158971344708,0.00013855718160276503,3.688014206666881,0.187059572329123,0.187059572329123,3.319491558736807e-17,5870955.56808055,24.707373700104654
534,2150.791582120606,22.97291972133975,68.97881523570234,2058.839847163564,1388.215865331225,-0.8562746005938925,2.0405589646541387,21.19568053085334,0.0,3.7339039654604194,0.187059572329123,0.18705957233424075,3.1456496242019636e-17,95727089.76905902,24.740724500035867
535,1868.0993741631842,22.276613418897906,71.16684905916817,1774.655911685118,1740.0190399904693,-0.7364475130366603,2.0179121904364394,23.726720663859027,1.2754531351993892e-05,3.3227272529101324,0.187059572329123,0.187059572329123,2.9823392746470933e-17,11.94255458933171,24.77093799994327
536,1835.5905308161496,0.8643990484476408,66.24075652639695,1768.485375241305,1822.7611983954446,0.8630463355980038,0.8630463355980038,1.1967666416540699,0.0006796765226380272,2.229540971329399,0.187059572329123,0.187059572329123,2.827412463711787e-17,3.183122819384866e-17,24.801126000005752
537,1823.879550963322,3.8344469175337177,55.396361416468096,1764.6487426293202,1612.319453727449,0.27838921524438737,0.924359318774436,15.080630726568078,0.00021143871853503832,3.7339192362317575,0.187059572329123,0.187059572329123,2.6801489780633765e-17,1.0497079010144713e-09,24.831211599987
538,1954.2504718505652,57.871715195933845,42.033098204949596,1854.3456584496817,939.671976696645,-2.73028388889218,3.8310175206321175,24.429075828154524,0.00032170542923511125,3.6647430470301314,0.187059572329123,0.187059572329123,2.540549546200993e-17,16930368.806584317,24.86226710001938
539,1830.7395809929715,16.54867786112708,33.87365165688704,1780.3172514749574,919.9865955645432,-0.16158226270740675,1.8892497690511119,24.01151079670848,2.952564078848377e-05,2.1414562576045486,0.187059572329123,0.187059572329123,2.408239476868326e-17,5866217.5816212455,24.893288899911568
540,1777.4615372996375,0.7316057984158285,26.156059217204323,1750.5738722840174,1102.202644429313,0.7450200645771635,0.7883345543632593,1.197017488103821,0.00010414569203015533,3.72129193510903,0.187059572329123,0.187059572329123,2.2825091061889953e-17,4.838293560094602e-17,24.92564949998632
541,1779.7153326608645,13.394725321636825,18.97685681847868,1747.343750520749,914.0782603626508,-0.23242406176527397,1.4584714107027472,22.344241269727085,7.2504034738477e-05,3.0677520991715115,0.187059572329123,0.187059572329123,2.163009018257136e-17,0.053674728344920646,24.957622000016272
542,2601.2179623840934,14.556561010851365,13.305398097978928,2573.356003275263,5323.586715383414,-0.45904650105589856,1.7477680947515948,19.10974765075495,0.0,3.730800525758115,0.187059572329123,0.18705958414107818,2.04982126387316e-17,186512582.33006468,24.98944399994798
543,1841.703636358643,14.221949764919858,15.355891333810938,1812.1257952599124,1208.6082819870578,-0.25051605998925214,1.617940476954024,23.16372369129892,0.0001954069912581402,3.733781082972029,0.187059572329123,0.187059572329123,1.9443786352076263e-17,14226731.10850264,25.021537800086662
544,1843.493730766107,48.195496097600035,19.021915645161258,1776.2763190233459,699.4485077176672,-2.415292750993457,3.3483973952573436,24.945714695106005,0.0,3.7339186189242257,0.187059572329123,0.187059572329123,1.8443164688333984e-17,6242923.147786336,25.050857400055975
545,1752.6540665102054,0.7294549412439453,23.505661631723488,1728.418949937238,1051.7561630651726,0.7857917448847737,0.8000026080049679,1.1968792662349268,0.0012971653454360507,3.7152791030730223,0.187059572329123,0.187059572329123,1.749336401395307e-17,5.801976619999482e-17,25.081239700084552
546,1788.4447724400181,30.93516290565682,26.506207584160567,1731.0034019502007,957.0080720328075,-1.1392537051792173,2.368200315892188,25.543790774759835,0.0006885898937580293,3.505045442484017,0.187059572329123,0.187059572329123,1.658887481571643e-17,69250.40763367858,25.11156790005043
547,1757.5798152110228,8.772257759544413,27.90712019926512,1720.9004372522134,1086.9937502226876,-0.10112963733932227,1.3349503040315986,20.439689178013396,9.17314304096431e-05,2.7419612011483836,0.187059572329123,0.187059572329123,1.5731622335255043e-17,9.351022737069672e-05,25.14414729992859
548,1743.1121715935255,0.8128720289937732,27.302639864249514,1714.9966597002822,1140.6672154206133,0.8045090803011722,0.8503371023531588,1.1952706666159671,0.000260211579027024,3.6986612322662005,0.187059572329123,0.187059572329123,1.4914200833842716e-17,1.651163478877663e-17,25.17564329993911
549,1761.1810309341993,16.27253779756344,24.819154800751303,1720.0893383358846,912.4914934157897,-0.3307118503292012,1.7274256396300083,25.00030662258575,0.00015200720895697933,3.0890469254490385,0.187059572329123,0.187059572329123,1.413981912582662e-17,644165.3388812155,25.207292299950495
550,1730.2359586895438,1.8231931221884694,21.55341876129753,1706.8593468060578,995.7043825827873,0.42540177617564773,0.8616125425247564,8.919645814995246,1.467651263055425e-07,3.7313607962425794,0.187059572329123,0.187059572329123,1.3402537520213108e-17,1.1531641421389857e-13,25.238187900045887
551,1769.9262793913754,24.399010471026124,17.745286765999182,1727.78198215435,676.3135632689696,-0.5984485086111747,2.051393852370091,24.73428312548837,0.001164254045436644,3.6905641224891736,0.187059572329123,0.187059572329123,1.2704669569865254e-17,1992534.1411897473,25.27692910004407
552,1763.0225809343467,39.585982326006764,14.578466007896372,1708.8581326004435,691.9834806789735,-1.5094960861717723,2.917634755069733,24.920413948159478,0.00010592128095005676,3.1274837334611965,0.187059572329123,0.187059572329123,1.2040153611745417e-17,653559.2076427649,25.307424400001764
553,1730.8642623303801,21.457493130997797,11.926207591526632,1697.4805616078556,738.6486180469864,-0.9145738195282439,2.1395369718771,25.471690399683144,0.000365463050738285,3.6692453225020625,0.187059572329123,0.187059572329123,1.1412689733592765e-17,6042.538113842771,25.338530200067908
554,2208.2509116593315,24.1163245270123,9.676639296910182,2174.457947835409,4890.536101241135,-0.8727145933780819,2.2373959380218547,23.795625381137143,0.0002485300672947985,2.5200231084829543,0.187059572329123,0.18705957239069165,1.0816872784748713e-17,81698665.84956148,25.37032220000401
555,1728.2205453672934,26.099074125815193,12.157641594707973,1689.9638296467704,723.3975166321385,-0.9503259416344557,2.15673104422627,25.924925517475053,0.0,3.3110596029003725,0.187059572329123,0.187059572329123,1.0262250461264241e-17,79165.64284039616,25.40117170009762
556,2161.8067149065014,55.12007667558161,14.607222424246498,2092.0794158066733,4108.235249764537,-2.763402230448915,3.745701874267518,24.841880651802683,0.000383520625537051,3.6844347635173653,0.187059572329123,0.1870595723344741,9.729533420040552e-18,64843296.28622813,25.43683849996887
557,1722.1181530025042,20.425726410186133,24.10494191231823,1677.5874846799998,988.4610644495328,-0.6080383791238237,2.044665076858723,25.258718180112368,4.617324890005686e-05,3.556570162645381,0.187059572329123,0.187059572329123,9.23192604164619e-18,64.73171395175736,25.471303600119427
558,1706.5621971914127,0.7183762030740527,34.65730532949036,1671.1865156588483,1322.088192815359,0.7602811931096924,0.7922286643473283,1.196921138043298,3.3502970877587884e-05,3.321488395947881,0.187059572329123,0.187059572329123,8.758885542114178e-18,8.870863714781855e-18,25.502601800020784
559,1985.9359989026468,11.519980064180508,43.28302296332991,1931.1329958751364,1778.6997669410569,-0.006192565648847376,1.564464115996709,23.119066223030565,6.145690242291557e-05,3.7150194749620122,0.187059572329123,0.18705957232962067,8.309146712081743e-18,56480769.24695091,25.533414999954402
560,1721.834476170724,0.781588456992921,58.42802568736599,1662.624862026365,1798.8353637072269,0.8107423496365546,0.814712004944451,1.197008331525065,0.0002557771475888218,3.603408473071015,0.187059572329123,0.187059572329123,7.884400045347342e-18,1.1969297156492695e-17,25.566228999989107
561,1727.1095803856538,0.7528291873536278,67.65803757660926,1658.6987136216908,1964.6174275594717,0.7926398543635801,0.8105366629172914,1.1969779002571355,0.00035072566914007286,3.6074486572055,0.187059572329123,0.187059572329123,7.480639348535717e-18,2.909435631760143e-17,25.597326999995857
562,1786.6489740407346,54.53103744091254,68.6514807821629,1663.4664558176592,1898.0231315157348,-1.9992483729356756,3.2859708627149407,26.48813097718665,0.00021270143771170286,3.5047645385640656,0.187059572329123,0.187059572329123,7.095487082025488e-18,209942.60664900896,25.62638060003519
563,1734.1022980299633,19.62117687492582,62.23210193751152,1652.249019217526,1772.2365589675503,-0.39864809483295516,1.6885035748879542,25.991064830405268,0.0,3.714945747464206,0.187059572329123,0.187059572329123,6.731397174881183e-18,3836.5630534950633,25.657090000109747
564,1710.6706802207989,13.460544883247461,50.92955715975916,1646.2805781777922,1594.9266027038782,-0.09422540608317824,1.4689355011887792,21.45156699441326,4.1548763139411665e-05,3.6794722494300194,0.187059572329123,0.187059572329123,6.386023926391423e-18,9.129492839105308e-05,25.686079000122845
565,1760.7247129060554,43.59757287517564,37.87100159077349,1679.2561384401063,740.4652466723788,-1.6858344845042192,2.8881401274731027,25.885835278855325,0.000709801110970798,3.5631650471991305,0.187059572329123,0.187059572329123,6.059441991455102e-18,4172496.9717967114,25.716032000025734
566,2174.9970711660458,45.20483143169594,27.502184993690744,2102.290054740659,3014.7566958570756,-2.0914545148280257,3.197945949945594,25.253642251020537,0.0,2.712715398518634,0.187059572329123,0.18705957374596097,5.748232508859933e-18,123803269.13336429,25.745890300022438
567,1743.534562760653,55.3747634507333,25.80367687017796,1662.3561224397417,742.803370130969,-2.4456126824666056,3.645866440848328,26.146416496229733,9.194872125906778e-05,2.5224985507222897,0.187059572329123,0.187059572329123,5.4551771472860484e-18,1536028.5171196049,25.776135199936107
568,2137.0523717026003,93.14781946887706,23.559503910339128,2020.3450483233842,4401.988583472797,-4.784520667103275,5.558961756348766,26.274877876739367,0.0006214265433484092,3.728157526543199,0.187059572329123,0.1870595723293236,5.178557162489669e-18,46910274.62152202,25.806117499945685
569,2014.5177468359423,78.50573250650855,30.567109182523204,1905.4449051469105,4723.8342964231215,-3.5843790819029695,4.682606212337354,25.936467854965322,0.00045033042540510576,2.6008758099119125,0.187059572329123,0.187059572329123,4.91825676833744e-18,16820135.28140446,25.83954650000669
570,1696.5566849250556,22.000737621729915,52.091265861039346,1622.4646814422863,1646.4041307400898,-0.3909630139620722,1.8008941604053894,26.39068295858952,0.00013437352329999375,3.7177340603919076,0.187059572329123,0.187059572329123,4.672643611753438e-18,432.1760416697509,25.867834999924526
571,1689.7241284062861,0.7930008845119126,72.58864703105108,1616.3424804907231,2093.399947870066,0.8519819062659084,0.8519819062659084,1.1966703139090311,0.00012423846386613174,2.9372827739558174,0.187059572329123,0.187059572329123,4.438810565154994e-18,8.963046097184098e-18,25.896395300049335
572,1871.714669747927,43.508280457202076,85.42540634736878,1742.780982943356,739.1450069988981,-1.944903780231676,3.034849374469437,26.466255865617207,0.0006550425635161519,3.4298223574254925,0.187059572329123,0.187059572329123,4.2163109843235786e-18,18736146.85143574,25.926007699919865
573,1743.8589018155367,24.062015453300344,100.38414071750478,1619.4127456447316,2293.5250055456104,-0.8218373372165434,1.861351766232674,26.21305306666855,0.0003946075425780571,3.7306767687403477,0.187059572329123,0.187059572329123,4.004751950410002e-18,887607.3005354153,25.955459699966013
574,1756.2552351949184,22.275197663718366,103.0914496124859,1630.8885879187142,1925.5309593605466,-0.6729329118137913,1.9428454138937423,26.02061375109982,0.00012879638148171474,3.7269391131919214,0.187059572329123,0.187059572329123,3.8043036164022765e-18,5689856.7523163855,25.98591240006499
575,1839.07344680563,15.812021667711535,96.04280194226195,1727.2186231956566,608.5582951373204,-0.03666640047386472,1.6572434812598873,25.23155720001874,0.0,3.7311371189663287,0.187059572329123,0.18705957232912315,3.613506370602055e-18,30639413.627877485,26.018235499970615
576,2055.797156093733,67.8696165179032,90.24863040611767,1897.6789091697124,1337.324896773406,-2.793380555924077,4.074415487999111,26.873644064091252,0.0002991717514180259,3.1113401840762718,0.187059572329123,0.18705957232996365,3.4327358321381974e-18,73129388.3878839,26.04829140007496
577,1736.6118900430129,50.949067009768896,91.23016640102982,1594.4326566322143,2132.8078916615063,-2.1447690479915664,3.3426284050183686,26.091983516885904,0.00034483552135045753,3.3384175421946702,0.187059572329123,0.187059572329123,3.2625454430655064e-18,1.0538305927565685,26.077413300052285
