step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set
12,11.486413534155298,0.7090381488077289,8.081787952381127,2695.5874329664434,4.268125554515614,0.7840786065111588,0.7840786065111588,1.1264395908797047,0.00044884950393604683,3.7261739656446338,0.187059572329123,0.18811475322867469,535378.7112479544,1246187.2536014703,3.188984400127083,1.0,1.0,0.001,0.7090381488077289,8.081787952381127,2.6955874329664433,,,,,,11.486413534155298,2704.3782590676324,log,1e-12,1.0,0.0,0.0,33318914267.9762,51.967352945687814,51.97317444511643,0.0
13,11.162331677086295,0.5843759430158526,7.887796881922766,2690.158852147677,4.561559691046477,0.6663916364913377,0.7078001434842159,1.1204405905394488,0.00043744221276095785,3.20281531508777,0.187059572329123,0.1880640675282601,500609.17168961104,1312403.000338637,3.244741400005296,1.0,1.0,0.001,0.5843759430158526,7.887796881922766,2.690158852147677,,,,,,11.162331677086295,2698.6310249726157,log,1e-12,1.0,0.0,0.0,31747513566.00374,51.91392119876492,51.91399994651648,0.0
14,11.059770705844661,0.6994005382341887,7.677521101207796,2682.8490664026767,4.930009701021611,0.7849856867345335,0.7849856867345335,1.1141328999254112,0.0009904027659895578,3.4269736278664844,0.187059572329123,0.18754905757439938,474182.7133626231,1345362.896605059,3.281462100101635,1.0,1.0,0.001,0.6994005382341887,7.677521101207796,2.6828490664026767,,,,,,11.059770705844661,2691.225988042119,log,1e-12,1.0,0.0,0.0,29838215937.012703,51.831869695649864,51.83249847617617,0.0
15,10.66001933038562,0.53222693257348,7.450011692657517,2677.780705154623,5.214827884384732,0.588221216130155,0.6585626774001063,1.108640548033399,0.0,3.4648056458361087,0.187059572329123,0.1887331151799361,442841.0643061855,1577430.1225771115,3.316375399939716,1.0,1.0,0.001,0.53222693257348,7.450011692657517,2.677780705154623,,,,,,10.66001933038562,2685.7629437798537,log,1e-12,1.0,0.0,0.0,28316879668.79007,51.81107471777454,51.83674792583793,0.0
16,10.62767925752789,0.7456631211923621,7.204749147358296,2677.266988977231,5.666910011227623,0.8093482527259376,0.8093482527259376,1.0954159222937343,0.0002696881736068066,3.733873209154631,0.187059572329123,0.1881614132834193,435428.9630661345,1653596.882413663,3.3507145999465138,1.0,1.0,0.001,0.7456631211923621,7.204749147358296,2.677266988977231,,,,,,10.62767925752789,2685.2174012457817,log,1e-12,1.0,0.0,0.0,27228944946.405056,51.79930143389708,51.802626044545605,0.0
17,10.236622994449135,0.6259958002179533,6.9414743769754725,2669.152817255709,6.01196678812688,0.7194137124593905,0.7512867755341187,1.0909249653870823,0.0006751289722281978,3.365205257323502,0.187059572329123,0.1876974058569617,445705.83377841994,1737320.599048753,3.387081600027159,1.0,1.0,0.001,0.6259958002179533,6.9414743769754725,2.6691528172557093,,,,,,10.236622994449135,2676.7202874329028,log,1e-12,1.0,0.0,0.0,26434374675.395885,51.752075249807355,51.755055431473174,0.0
18,9.908662585513733,0.5837227053572211,6.66036653808101,2664.5733420755023,6.361417539315934,0.6895746912323962,0.7141713859044118,1.080451614113458,8.173539264239721e-05,3.380774731062682,0.187059572329123,0.1883435745647828,373109.1303917817,2073559.4851805244,3.4210817001294345,1.0,1.0,0.001,0.5837227053572211,6.66036653808101,2.6645733420755024,,,,,,9.908662585513733,2671.8174313189406,log,1e-12,1.0,0.0,0.0,23947761996.6205,51.71008181158226,51.71046177871554,0.0
19,9.500085125409544,0.47773341215113607,6.362027701278805,2660.324011979604,6.670535881658792,0.6111106206331146,0.6174907937153875,1.0701232801550222,0.0005389551961123076,3.6268143506948087,0.187059572329123,0.1877427819386202,372214.6862210297,2174060.3854205734,3.456359399948269,1.0,1.0,0.001,0.47773341215113607,6.362027701278805,2.660324011979604,,,,,,9.500085125409544,2667.1637730930343,log,1e-12,1.0,0.0,0.0,22625654734.694244,51.661579744416585,51.66997941179042,0.0
20,97.01153911500403,0.6311901257235171,6.047476932307275,2651.5038640908474,24.692695636902055,0.7211295040602272,0.730549611772939,1.0584306333500249,4.057002002208834e-05,3.6967427826198533,0.187059572329123,0.1882918666831221,337383.89775617816,2672438.3368275384,3.5033482001163065,1.0,2.4475197242240236,0.03076707939991656,0.6311901257235171,14.801319073611845,81.57902991566867,0.08627627278064104,0.03525049131442427,2.804174931887588,2.4475197242240236,0.03076707939991656,97.01153911500403,2658.1825311488783,log,1e-12,1.0,0.0,0.0,21148260006.317055,51.609553664676724,51.6178827698107,1.0
21,92.11716812566269,0.5059437060383437,5.764731173003619,2641.2952743269534,24.60557481608393,0.6590074778659598,0.6590074778659598,1.039698705991856,0.0007682886155033625,3.702949326636225,0.187059572329123,0.18748089127688167,288387.02531918423,2567840.534726614,3.549733400112018,1.0,2.3528207091018283,0.029549080063857862,0.5059437060383437,13.563378886247788,78.04784553337656,0.07215831524598257,0.03655390792444317,2.9241023368051002,1.974024648613046,0.024677082719623065,92.11716812566269,2647.5659492059954,log,1e-12,1.0,0.0,0.0,19208472193.868664,51.45757369269251,51.46446179008954,0.0
22,90.77449751981278,0.5131553743988349,5.4803647646167075,2632.7436157480797,25.25365355226254,0.6325382500738115,0.6586276326422829,1.034419809232044,0.0003934494928111362,3.0321309806473757,0.187059572329123,0.18767593837882698,261453.30277278164,2883070.9718176667,3.597260999958962,1.0,2.3500932035555264,0.02939214198306787,0.5131553743988349,12.879367986330907,77.38197415908304,0.08941919148997515,0.03822667339698998,3.108676823920535,2.339183181370319,0.028764389659907897,90.77449751981278,2638.737135887095,log,1e-12,1.0,0.0,0.0,16659934514.77416,51.392335393983274,51.40194904424909,0.0
23,88.74095231506662,0.5220428586507588,5.198797415789791,2614.576470159538,25.591239881423004,0.6519134252807751,0.668727425424405,1.0175003401227425,4.870518505667443e-05,3.3537292136052703,0.187059572329123,0.18786820492979475,238640.66669681453,3313631.577502242,3.6466479001101106,1.0,2.3193877267508345,0.029129338309895305,0.5220428586507588,12.058026920046796,76.16088253636907,0.08894269538124831,0.04049170509272323,3.167686580265219,2.1965658195320654,0.028078123617205037,88.74095231506662,2620.2973104339785,log,1e-12,1.0,0.0,0.0,14378865411.29752,51.217044062452345,51.22265733368668,0.0
24,89.91283887966763,0.47192602150280955,4.924327662237348,2593.776290918243,26.724993644962897,0.6536979743489617,0.6536979743489617,1.0033443511248592,0.0016513401015461615,2.7234471803912284,0.187059572329123,0.18716897379824068,194910.40784847215,2637207.0149249104,3.692185699939728,1.0,2.3498432644812555,0.030021677251660925,0.47192602150280955,11.57139818920716,77.86951466895766,0.10752408085426272,0.043502684539822235,3.200975712605492,2.4716654154029385,0.03359103301872339,89.91283887966763,2599.172544601983,log,1e-12,1.0,0.0,0.0,11945055349.169947,51.01281497527521,51.03239206924904,0.0
25,89.73797761465865,0.5030349468450853,4.658810814555907,2575.5557816952596,27.097288657213447,0.667886632440797,0.6783556494012205,0.993603350068532,5.925226389406901e-05,3.5918031604878213,0.187059572329123,0.187603212700872,181845.6282441318,3742208.679600495,3.738496999954805,1.0,2.326901932365625,0.030437836888664672,0.5030349468450853,10.840595886916011,78.39434678089755,0.10530995515023941,0.04711566844117813,3.280430986014068,2.2351366039031015,0.03210247543667965,89.73797761465865,2580.7176274566605,log,1e-12,1.0,0.0,0.0,9856739068.08999,50.84791634573587,50.84945763772504,0.0
26,85.74195959207609,0.34332116887152375,4.399588456000728,2552.9388658422763,26.293981398614267,0.5266414808111053,0.5289762452030145,0.9789338745540905,0.00011563430387125789,2.7680008876147504,0.187059572329123,0.18746615349466073,117535.76660269713,3961688.528747322,3.7839929999317974,1.0,2.201115112705486,0.02965783426938297,0.34332116887152375,9.684000640187799,75.71463778301676,0.08681560886988152,0.05112912455004832,3.271391412856343,1.6979678340649287,0.02653782379225615,85.74195959207609,2557.6817754671483,log,1e-12,1.0,0.0,0.0,8094441678.727623,50.61840514102132,50.640937774670526,0.0
27,84.92107019287604,0.35511716193821113,4.137697137881451,2528.783017537793,26.47182371200767,0.5451073929381519,0.5487300584183319,0.9493934880882271,0.0,3.730274731510687,0.187059572329123,0.18742132897623237,125918.20742845933,4587375.436131768,3.8313305999618024,1.0,2.1265009028878925,0.029961897009704166,0.35511716193821113,8.798816699581556,75.76713633135628,0.10078358861954045,0.05513192522290726,3.2325072263214247,1.8280440636175168,0.031178147970988952,84.92107019287604,2533.2758318376127,log,1e-12,1.0,0.0,0.0,6682355301.443706,50.33440019858146,50.34164817736224,0.0
28,85.21364840589395,0.400235968920673,3.862828336238828,2512.6990297833354,26.804033691323678,0.5632532121576894,0.5897009328099325,0.9657989855941986,0.0,3.079273751252166,0.187059572329123,0.18737707681306,83219.75370554434,5051180.646539879,3.878209500107914,1.0,2.0778970170507316,0.030559510729124106,0.400235968920673,8.0265594772497,76.78685295972357,0.11061280469772786,0.0587278432212621,3.356993024444535,1.8834814737020869,0.03294996560680385,85.21364840589395,2516.9620940884947,log,1e-12,1.0,0.0,0.0,5556917104.126641,50.211017370994036,50.21425350190919,0.0
29,85.27090218796775,0.3990337328672791,3.5674793469791597,2495.1119429854834,27.17505644757172,0.5809481293900993,0.6035809670860435,0.9588732561582625,0.00021776771023759856,3.1387114186227767,0.187059572329123,0.18725100018493712,82821.85735949328,5305898.906805192,3.928266800008714,1.0,2.0320481770035923,0.031109858124720263,0.3990337328672791,7.249289903526967,77.6225785515735,0.11421412129787321,0.06178235321364875,3.428695385478244,1.8486528168150353,0.03331124770710488,85.27090218796775,2499.07845606533,log,1e-12,1.0,0.0,0.0,4644797493.48993,50.026244202224774,50.03429701048364,0.0
30,82.71031449682722,0.2971890584871818,3.247014937575672,2474.518191924784,26.619862733984906,0.4844068083981958,0.5050484776481106,0.9428636647195049,0.0,3.682851742348976,0.187059572329123,0.18726937973938063,58336.175337191205,6975386.587402415,3.973342499928549,1.0,1.9328861550324092,0.030768420078210876,0.2971890584871818,6.2761102180234385,76.1370152203166,0.09839108910326555,0.0640467719211956,3.346332022117496,1.5362380671476756,0.02940266789217333,82.71031449682722,2478.062395920847,log,1e-12,1.0,0.0,0.0,3920122757.7859297,49.79824686700259,49.813387460113915,0.0
31,80.18219349466779,0.2902678430055231,2.900478494118059,2459.801688058463,26.133263036736075,0.46820855660018557,0.4958427827072298,0.920512246043466,0.0005337955012465409,2.934961113863143,0.187059572329123,0.1871475940371622,48075.60266628833,6398258.93205741,4.01940430002287,1.0,1.8461639303883086,0.030302104123599967,0.2902678430055231,5.354758776707759,74.53716687495451,0.0977438499388301,0.06519407571318293,3.4372261084543427,1.4992750318119052,0.028436840305156332,80.18219349466779,2462.9924343955863,log,1e-12,1.0,0.0,0.0,3340942303.208373,49.66151983488129,49.662631931340265,0.0
32,78.80437917804113,0.2942610268901169,2.5340987225727973,2443.219845871504,25.989980367397965,0.4980818282192658,0.4980818282192658,0.9418876066713855,0.00020562576813893535,3.602339638695915,0.187059572329123,0.18717393022390713,44105.91199892618,8833988.493825193,4.065126199973747,1.0,1.795764687858964,0.030271313191312384,0.2942610268901169,4.550645001544739,73.95947314960627,0.10376850612171555,0.06509259030080075,3.4419527557388565,1.5941677177415847,0.030148149462162037,78.80437917804113,2446.0482056209667,log,1e-12,1.0,0.0,0.0,2868392396.2540565,49.48698536251647,49.50825683032342,0.0
33,73.87578107585655,0.16621751875635474,2.1571877172193386,2428.4408804617124,24.44415521813581,0.3098553321426227,0.3522783997657978,0.9075930423983554,0.00047617274950467053,3.7046765363881042,0.187059572329123,0.18712615040771632,35154.30070994278,10381975.913568722,4.110442999983206,1.0,1.68542697703389,0.02885546102759135,0.16621751875635474,3.6357823731276278,70.07378118397257,0.07920325199833378,0.06366431269816024,3.415103188174128,1.2440761337335946,0.02319205237270722,73.87578107585655,2430.764285697688,log,1e-12,1.0,0.0,0.0,2479862822.7580094,49.314692280145664,49.316901615638905,0.0
34,73.86377385381593,0.19242776597105324,1.7826711212790662,2414.876484578794,24.84072317896943,0.4048954432039862,0.4048954432039862,0.8041701231686522,0.0015103337554418922,3.732239161812295,0.187059572329123,0.1870786596491497,34996.20841462517,9556951.285167329,4.156197299947962,1.0,1.702133589316196,0.02925077209732837,0.19242776597105324,3.034344394233065,70.63700169361181,0.10768449248092322,0.060874463040757866,3.4926192035815284,1.7689600384454183,0.03083201637627643,73.86377385381593,2416.8515834660443,log,1e-12,1.0,0.0,0.0,2153728643.2077374,49.17295407726008,49.18501843547873,0.0
35,71.68407292120224,0.1679616942550334,1.4245049912044343,2401.7315391095117,24.15976279579046,0.36212358858248955,0.36212358858248955,0.8742768042453132,0.0,3.174156850375351,0.187059572329123,0.18715729064700629,26893.3499116556,21295937.826659437,4.201782200019807,1.0,1.6926490591782353,0.028772959453833173,0.1679616942550334,2.411187033156886,69.10492419379032,0.09401205047521445,0.056814787574472475,3.4998536725907314,1.6547109386263925,0.02686170887985239,71.68407292120224,2403.324005794971,log,1e-12,1.0,0.0,0.0,1884265540.7135355,49.02591249233922,49.03034483928143,0.0
36,66.07193791351386,0.18846888068155962,1.0965862973217255,2389.209781378173,22.255354845173297,0.2949125983581027,0.366282847774165,0.9437348398693212,0.00013524473011843063,3.7271087865171353,0.187059572329123,0.1871285078864819,25622.625789216298,25156086.174502876,4.268132600001991,1.0,1.616535922328634,0.026833473724645982,0.18846888068155962,1.7726711415539171,64.11079789127838,0.0678577221330189,0.051717538252191726,3.5573176346382973,1.3120833749302283,0.019075530807897218,66.07193791351386,2390.4948365561763,log,1e-12,1.0,0.0,0.0,1632424867.0194151,48.913361303538615,48.91498034536688,0.0
37,60.661326076358485,0.15050299033158412,0.8112997234142537,2372.5709704778196,20.750761924289478,0.33577713319554275,0.33577713319554275,0.9092839753684315,0.00031406809388595525,3.5388719306001386,0.187059572329123,0.18710542666134053,20447.045187039686,26208227.347049583,4.314605500083417,1.0,1.5712245183566738,0.024967046215242483,0.15050299033158412,1.2747340171644634,59.236089068862434,0.06382857145674996,0.0459205325659115,3.647068475739606,1.3899789024688327,0.01750133617762849,60.661326076358485,2373.5327731915654,log,1e-12,1.0,0.0,0.0,1408434676.4406369,48.73552449243864,48.74792033043457,0.0
38,55.47551986775973,0.1981228395701519,0.5753175303202815,2360.213932623501,18.59260288724877,0.37629199634967575,0.37629199634967575,0.9216751795391314,0.00025350487042709313,3.7145840974895803,0.187059572329123,0.18710435566223418,19618.178092506707,36687920.15745837,4.363960399990901,1.0,1.5320629863449888,0.02304705246533584,0.1981228395701519,0.8814226935991142,54.39597433459046,0.0546781150319653,0.03975384967988286,3.5581336239097054,1.375416858298248,0.01536707746570927,55.47551986775973,2360.9873729933915,log,1e-12,1.0,0.0,0.0,1219057506.2395477,48.63110986816352,48.64668562468255,0.0
39,49.947164133946096,0.13216366002219843,0.39217901882269346,2345.628152978262,16.461474792441077,0.2580696233352663,0.26301462558038174,0.948456694008665,9.126421348826935e-05,3.7157504545434143,0.187059572329123,0.18711010004606535,15544.724809994246,52731783.65383312,4.413199899950996,1.0,1.4950036653886911,0.020987423492845353,0.13216366002219843,0.5863090706284672,49.22869140329543,0.04538180563011941,0.03369686550790968,3.5596622897992862,1.3467663815634996,0.01274890760288339,49.947164133946096,2346.1524956571066,log,1e-12,1.0,0.0,0.0,1032477376.6185913,48.53187620599586,48.54702130503592,0.0
40,45.38810985320411,0.08172467498331658,0.2605654799231322,2328.6328996533603,14.655361183966324,0.18432705358080786,0.20809924538156035,0.8891325572558093,0.0,2.250874058061982,0.187059572329123,0.1871101349633745,13487.460087400723,64000164.05752894,4.458813000004739,1.0,1.5107554933105596,0.01928716821562794,0.08172467498331658,0.39365073016097435,44.912734448059815,0.04415981003335187,0.028060016346241615,3.5367042896242875,1.5737628049980332,0.012486147106758274,45.38810985320411,2328.975189808267,log,1e-12,1.0,0.0,0.0,877069317.0083544,48.32671358813941,48.36324723704335,0.0
41,40.019890546494715,0.06668802632675266,0.17622508160002298,2317.5571869502237,12.005127308540052,0.1508326409861917,0.19202870942865052,0.8533832710423404,0.0007214330273325117,3.491308402794069,0.187059572329123,0.18707631850629722,10305.810059566555,56856166.800758,4.5099692000076175,1.0,1.4642445984033006,0.017128020020325187,0.06668802632675266,0.2580366238360145,39.69516589633195,0.029540835739730095,0.023111259736014297,3.4789011208452405,1.2782010187742636,0.00849142723911417,40.019890546494715,2317.8001000581503,log,1e-12,1.0,0.0,0.0,739868767.2282932,48.24179934794021,48.24624852581128,0.0
42,35.8140855758199,0.11678576586558942,0.13431799022898147,2297.896141828515,10.02504114677934,0.2193801227847307,0.23659416601661665,0.9427357744307612,0.0,3.7333288506772258,0.187059572329123,0.18709728924518676,9329.364175674647,93045651.5316683,4.555093500064686,1.0,1.4772618274596883,0.015448425333096325,0.11678576586558942,0.19842283970637772,35.498876970247935,0.029861711299453413,0.019525999475754636,3.420567234264684,1.5293307436852384,0.008730046584180872,35.8140855758199,2298.147245584609,log,1e-12,1.0,0.0,0.0,621327114.6307967,48.03740946417102,48.094835898897045,0.0
43,34.85408481191246,0.1943099958067584,0.12774758664011843,2285.6328442563017,8.509669045733045,0.2864392852661161,0.33625100221887094,0.9402099642027686,0.00014555674731300816,1.9556195313054558,0.187059572329123,0.18708728207838304,7539.410070670314,110139754.65202883,4.603012399980798,1.0,1.6675536925078236,0.015070989613602303,0.1943099958067584,0.21302595981069258,34.44674885629501,0.045418924910533495,0.01870075733479516,3.3491703083032376,2.4287211527003647,0.013561246735626207,34.85408481191246,2285.954901838749,log,1e-12,1.0,0.0,0.0,525528872.71587664,47.98357225873047,48.02511905126534,0.0
44,29.50865216180888,0.08394885645055775,0.15082587036702177,2274.7473864238405,5.734712420714101,0.13684433011838348,0.20859211350528303,0.8259172243804842,0.0,3.479044667088235,0.187059572329123,0.18708916872213005,6734.804418315358,126828946.29741693,4.649399500107393,1.0,1.4646664620713914,0.012838257947107998,0.08394885645055775,0.2209095939393041,29.203793711419017,0.012855586739270572,0.019683419821890622,3.2901194739623287,0.6531175403256615,0.003907331281130785,29.50865216180888,2274.982161150658,log,1e-12,1.0,0.0,0.0,450345193.41612065,47.80491830383739,47.817479837294066,0.0
45,25.97317272071621,0.0855978384153362,0.19725298598377847,2262.2747772298535,4.021330329105344,0.149449992130426,0.21078931203796172,0.938786194752708,0.00014549961904479491,2.7188593961461818,0.187059572329123,0.18708097082453934,5538.080777403444,145513931.00491098,4.693365599960089,1.0,1.3315721992713365,0.011327058298956603,0.0855978384153362,0.26265659235925803,25.624918289941615,0.016988089906677807,0.021256497799916726,3.21606487584329,0.7991951480711164,0.00528225970635102,25.97317272071621,2262.5576280542527,log,1e-12,1.0,0.0,0.0,385242897.834614,47.75443943949555,47.766734732773514,0.0
46,26.298036183685372,0.12832766172528678,0.26126691087625575,2250.5057069073237,2.9218531927810574,0.11719533133815795,0.2737652346439983,0.9167877656277891,0.0003345536646660527,3.045779904642349,0.187059572329123,0.18707467898945812,5324.153075223658,155546524.95292625,4.736784599954262,1.0,1.390980198148664,0.011466885573004439,0.12832766172528678,0.36341709946034356,25.806291422499744,0.037835335860388036,0.023231642258189973,3.146077117585706,1.628612193657973,0.012026194669195777,26.298036183685372,2250.8953014799254,log,1e-12,1.0,0.0,0.0,336654172.0988261,47.6633108704582,47.67314477077318,0.0
47,24.09740561639985,0.10197799835165812,0.3375777023050176,2236.8276296039903,2.088976909380303,0.08083715273797556,0.26454696201549466,0.8187220003868312,0.0009954999056767805,3.3935695853815,0.187059572329123,0.18706555466280286,4440.342934700529,130478007.09526595,4.7817581000272185,1.0,1.2761503527440026,0.010534842918738909,0.10197799835165812,0.4307999038750581,23.564627714173135,0.020744991969822695,0.025396921398856985,3.0477436036860883,0.8168309711253564,0.006806672301676788,24.09740561639985,2237.267185304647,log,1e-12,1.0,0.0,0.0,296956668.7034212,47.49815172386794,47.52496435022671,0.0
48,25.940176560291945,0.15335849141450542,0.42047153089695866,2225.4967180895537,2.0636746067673366,0.09645032809490973,0.30795774459515696,0.9396477102579588,0.0001328206027080281,3.261857343906624,0.187059572329123,0.18707554272073212,3946.5630080556152,205873715.97020054,4.826912600081414,1.0,1.3336602253815262,0.011335020944838703,0.15335849141450542,0.5607661566625533,25.226051912214885,0.04301610151977552,0.02750918292144564,2.959334859416044,1.5636997159316202,0.01453573304923788,25.940176560291945,2226.0705481118653,log,1e-12,1.0,0.0,0.0,260137430.7409159,47.38312728055024,47.45648877395074,0.0
49,25.29619468147065,0.12583518541795263,0.5058066154340314,2218.6076843915994,1.9294415351555023,0.1154159175996954,0.2805158547049317,0.951142819737938,2.5821655554803674e-05,3.652314083138418,0.187059572329123,0.1870769648132764,3968.8668262360948,242125808.80003345,4.870384400011972,1.0,1.2630135686737871,0.011057168444073852,0.12583518541795263,0.6388406184181459,24.53151887763455,0.029017889969561582,0.029597197640263723,2.9176145933624578,0.9804269418428299,0.009945758441014441,25.29619468147065,2219.2393261924512,log,1e-12,1.0,0.0,0.0,236693108.17958552,47.38739745094162,47.390085457791216,0.0
50,27.59452311839031,0.1794971256079282,0.5898306745336389,2203.4786672218565,2.4953127097556695,0.09414038517216894,0.34147350570417956,0.9388301148570478,0.0001201693304172316,2.0611279723723817,0.187059572329123,0.18707322290254907,3088.357133161179,240216442.21482074,4.915436699986458,1.0,1.294696794594635,0.012095135980014778,0.1794971256079282,0.7636518836722938,26.651374109110087,0.04486950101692122,0.03156645810290711,2.7617088757818586,1.4214296982780266,0.016247006123778475,27.59452311839031,2204.247995021998,log,1e-12,1.0,0.0,0.0,211565676.1183574,47.2045511320567,47.281310176838545,0.0
