0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.6217492570460744,0.6217452500000286,0.6217403854357876,0.6217344679503894,0.6217272554444712,0.6217184491639693,0.6217076826764683,0.6216945099934802,0.6216783930252312,0.6216586884346766,0.621634633755354,0.621605332412081,0.6215697371356953,0.6215266313084782,0.6214746080972732,0.621412047826903,0.6213370948142396,0.621247635639691,0.6211412813784222,0.6210153565111193,0.6208668970617315,0.620692660061927,0.620489145876655,0.6202526343869409,0.6199792355836776,0.619664954754966,0.6193057720568625,0.6188977357361614,0.6184370675517583,0.6179202780092358,0.6173442879377712,0.61670655180651,0.6160051771377595,0.6152390335813765,0.6144078448263662,0.6135122566915583,0.6125538755803119,0.6115352730781609,0.610459954810364,0.6093322946371124,0.6081574385770802,0.6069411860681814,0.6056898586743342,0.6044101673827015,0.6031090884753001,0.601793754110987,0.6004713572462278,0.5991490621361958,0.5978339029921529,0.5965326466446698,0.5952515926389362,0.5939962879596586,0.5927711444233462,0.5915789642588871,0.5904204018134428,0.5892934138418924,0.5881927736286775,0.5871097404481103,0.5860319801211125,0.5849438195997007,0.5838268859597098,0.5826611300737616,0.5814261758923115,0.5801028810491481,0.5786749579545393,0.5771304970039249,0.575463256943265,0.5736736342904749,0.5717692799054018,0.5697653808817992,0.5676846583622828,0.5655571420691342,0.5634197727292539,0.5613158613057165,0.5592944077819028,0.5574092599537298,0.5557180797589837,0.5542810841342709,0.5531595401872961,0.5524140198452191,0.5521024547092639,0.5522780735035141,0.5529873464166689,0.5542680956459012,0.5561479520582151,0.5586433376812183,0.5617591290367148,0.5654891075202115,0.5698172351558705,0.5747197163532463,0.5801677305724097,0.5861306589971869,0.5925795896299678,0.5994908734528739,0.6068495157717358,0.6146522095025597,0.6229098315200772,0.6316492063526465,0.6409138745189684,0.6507634804188347
0.6220207833250935,0.6220192413617287,0.622017324141357,0.6220149753093214,0.6220121211547822,0.6220086697760817,0.6220045095078165,0.6219995067211104,0.6219935030750937,0.621986312275019,0.621977716378879,0.6219674616881699,0.6219552542583835,0.6219407550698025,0.6219235749083527,0.6219032690190747,0.6218793316103162,0.6218511903046505,0.62181820065189,0.6217796408397676,0.6217347067580348,0.6216825075909155,0.6216220621300539,0.6215522960141041,0.6214720401109657,0.6213800302629103,0.6212749086126907,0.6211552267188598,0.6210194506504163,0.6208659682236991,0.6206930985079939,0.6204991036806183,0.6202822032575845,0.6200405906631732,0.6197724520318337,0.6194759870603121,0.6191494316484034,0.6187910819851475,0.6183993196559194,0.6179726372667042,0.6175096640074728,0.6170091905092029,0.6164701922913213,0.6158918510505629,0.615273573011183,0.614615003542779,0.6139160372584795,0.6131768228360592,0.6123977618605299,0.6115795010718336,0.6107229175184404,0.6098290962695656,0.6088993005251071,0.6079349341852736,0.6069374971985534,0.6059085342942653,0.604849578015014,0.6037620872918497,0.6026473831319805,0.6015065833063293,0.600340538213814,0.5991497703320469,0.5979344199101493,0.5966941995660641,0.5954283605642218,0.5941356734846137,0.5928144258292188,0.5914624389270482,0.5900771062486124,0.5886554549832135,0.5871942325094291,0.5856900192533677,0.584139369442195,0.5825389814901735,0.5808859002751006,0.5791777544517613,0.5774130332832961,0.5755914093250809,0.5737141157299332,0.5717843899937076,0.569807999612908,0.567793869281193,0.565754833667452,0.5637085440248244,0.5616785600613915,0.5596956593329272,0.5577993928541861,0.5560399046737063,0.5544800106507545,0.5531974921691947,0.5522874975223456,0.5518648505353078,0.5520659378898395,0.553049684621998,0.5549969444817939,0.5581074618610813,0.5625934674005593,0.5686690451212646,0.5765347710935812,0.5863578723786731
0.6045227951507777,0.6033765034126805,0.6022123836790596,0.601033766094964,0.599843523999787,0.5986439599232835,0.5974367005696566,0.5962226020637509,0.5950016692434635,0.5937729952038622,0.5925347291363455,0.5912840808429605,0.5900173693644432,0.5887301206734239,0.5874172252741531,0.5860731472888709,0.5846921808239416,0.5832687649211554,0.5817978662455492,0.5802753859321467,0.5786985928298153,0.5770665812900915,0.5753807379146496,0.5736452032018867,0.571867313620384,0.5700580053276936,0.5682321411449379,0.5664087769394716,0.5646113165202182,0.5628675364282436,0.5612094576234045,0.5596730438114316,0.5582977126139379,0.5571256557857848,0.5562009781167307,0.555568680615185,0.5552735301516882,0.555358874329937,0.5558654725477051,0.556830422955603,0.5582862568369528,0.5602602793432303,0.5627742116405713,0.5658441776461198,0.5694810580182782,0.5736912916060388,0.5784787347917903,0.5838515794569878,0.5898452279290722,0.5965158547972053,0.6038789090189619,0.6119483218215384,0.6207565188643015,0.630349011501912,0.640318395811511,0.6511636890800427,0.6629687223786477,0.6757594893434786,0.6896669438928265,0.7047590409669798,0.7207238274550817,0.7355501751566181,0.7495334953348178,0.7632698986486013,0.7766119667101773,0.7894701698723596,0.8019294182055802,0.8136396926560294,0.8242850507762302,0.8337520092372632,0.8421540629941152,0.8495792393616822,0.8560889284950947,0.8617249008449858,0.8665174923039362,0.8704924775439881,0.873673630602224,0.876082289640084,0.8777366751290884,0.8786535128284939,0.8788437971010687,0.87831504988711,0.8770715959222197,0.8751175296212443,0.8724507307744283,0.8690741477363342,0.8650010837152355,0.8602597801968932,0.8548997321219445,0.849000052702621,0.8426700187681092,0.8360528538264037,0.8293242906703824,0.8226840078592996,0.8163399362831089,0.8104866435531674,0.8052813403943181,0.8008239788696541,0.7971490415736832,0.7942337174523455
0.6214517576631441,0.6215869582169427,0.6216999000425263,0.6217929116045355,0.6218680406240693,0.6219270722116498,0.6219715466823961,0.6220027769076267,0.6220218650808588,0.622029718800458,0.6220270663954427,0.6220144714439853,0.621992346455573,0.6219609657072214,0.6219204772448017,0.6218709140692882,0.6218122045434715,0.6217441820720745,0.6216665941158876,0.6215791105868226,0.6214813316929805,0.6213727953029353,0.6212529838932013,0.6211213311419759,0.6209772282292408,0.6208200298979675,0.6206490603197434,0.6204636188227513,0.6202629855101122,0.6200464268031081,0.6198132009361846,0.6195625634254452,0.6192937725280543,0.6190060947064767,0.6186988101090614,0.6183712180769554,0.618022642686827,0.6176524383400283,0.6172599954109178,0.616844745971632,0.6164061696131973,0.6159437993954725,0.6154572279650063,0.6149461138951974,0.6144101883205698,0.6138492619937992,0.6132632331830719,0.6126520985718045,0.6120159733309765,0.6113550995199187,0.6106698266496103,0.6099606431794334,0.609228203487024,0.608473347562673,0.6076968843612678,0.6069003795738667,0.6060854305897476,0.6052537054096415,0.6044072261618528,0.603548445931328,0.6026801373090431,0.6018034204317194,0.6009220553533311,0.600040874424912,0.5991644088555429,0.598297965306963,0.5974482933212437,0.5966211275657255,0.5958218247419825,0.5950574330810812,0.594337089677423,0.5936710023598579,0.593070293480231,0.5925470509475562,0.5921144266410767,0.5917867302153161,0.5915794885964082,0.5915094619017273,0.5915946248591876,0.59185412102364,0.5923081661182267,0.5929779261284632,0.5938853357230018,0.5950528402072736,0.5965030503536178,0.5982584405905645,0.6003409334116507,0.6027714137001337,0.6055691979202732,0.6087514686479765,0.612332671358714,0.6163239234014439,0.6207324417605827,0.62556101761506,0.6308075686153288,0.6364647981632322,0.6425199888897162,0.6489549534642451,0.6557461578707637,0.6628650191540213
0.6157488134875717,0.6151224207739968,0.6144560593684787,0.6137497548590235,0.6130037958712586,0.6122187384171778,0.6113954050758743,0.6105348782399279,0.6096384870229518,0.608707787831495,0.6077445390188652,0.606750670374125,0.6057282484772302,0.6046794391330934,0.6036064691700597,0.6025115884768572,0.6013970340485921,0.6002649997808354,0.5991176159231397,0.5979569371909671,0.5967849431686194,0.5956035542408133,0.594414664807042,0.5932201954121157,0.5920221650020061,0.5908227835959454,0.5896245632256447,0.588430449551011,0.5872439693857733,0.5860693916452976,0.5849118978227064,0.5837777571890075,0.5826745011210637,0.5816110902570294,0.5805980675928705,0.5796476902013997,0.5787740319948881,0.5779930501282813,0.5773226081394369,0.5767824502296605,0.5763941218448302,0.5761808354797288,0.5761672827707693,0.5763793984822674,0.5768440876081915,0.5775889484597689,0.5786421508551383,0.580033406757829,0.5817987023364881,0.5839792581275122,0.5866077675284849,0.5897165464508047,0.5933426408862832,0.5975283651732852,0.6022659114246951,0.6076853630751062,0.6138621488751476,0.6208078914235022,0.6285406744040737,0.6370981473555717,0.6465049082691811,0.6561688666278105,0.6661861405475157,0.6767738742862134,0.6878793773596696,0.6994451990050867,0.7114425563251253,0.7237074418018979,0.7360276771515712,0.7482546560539031,0.760303337741341,0.7720930595359361,0.7835414745525514,0.7945695075097932,0.8051068263640073,0.8150953940517203,0.8244908678489528,0.8332623870045304,0.8413914624458076,0.848870484809243,0.8557009185194548,0.8618917347581234,0.8674575819817044,0.8724163761644721,0.8767868882599746,0.8805890385829463,0.8838428477827877,0.8865673609302485,0.8887799257028425,0.8904957085941083,0.8917272573531402,0.8924842896461561,0.8927735627328185,0.8925988183558086,0.891960814936234,0.8908574696466962,0.8892841700445502,0.8872343714738534,0.8847006478840962,0.8816763421674128
0.604522795150778,0.6033772880750521,0.6022143768651566,0.6010375424721724,0.5998498482978286,0.598653833128169,0.5974514136391283,0.5962437977284664,0.5950314124477959,0.5938138527395675,0.5925898590264345,0.5913573320273506,0.590113392196452,0.5888544886095328,0.5875765679467281,0.5862752947676002,0.5849463182885912,0.5835855960523286,0.5821897823031625,0.5807566359023861,0.57928544803507,0.5777774855066075,0.5762364314886044,0.5746688071064749,0.5730843571782668,0.5714963797924599,0.5699219615911448,0.5683821359091579,0.5669019169067181,0.5655101975421216,0.5642394975858646,0.5631255530382532,0.5622067463856256,0.5615233874738766,0.5611168669266063,0.5610287169837522,0.5612996266627496,0.561968469273372,0.563071406788195,0.5646411392744765,0.5667063547077279,0.5692914377373991,0.57241646992709,0.5760975403924161,0.5803473692764424,0.5851763382467021,0.5905947952114647,0.5966223802170401,0.6033198239646613,0.6107777075671375,0.6190267823684414,0.6280932726327185,0.6380259569808021,0.6488895731569535,0.6603671408372461,0.6730305865915789,0.6869880172211932,0.7020113414043914,0.717921714033116,0.7345920680446311,0.7517579337563411,0.7671631637698358,0.7813284215116857,0.7950259131703081,0.8081410817063152,0.8206235182640513,0.8325859948107077,0.8437174860602087,0.8536694531795324,0.8623778178698993,0.8699890046030583,0.8766270644886072,0.8823806668232487,0.8873130325234464,0.8914721776011485,0.894897709573984,0.8976234283004417,0.8996772958852027,0.9010808865207516,0.9018496262985011,0.9019921447568676,0.901512315651171,0.9004111919451151,0.8986829330622935,0.8963105600325233,0.8932755526613149,0.8895615838853748,0.8851576808062426,0.8800635361488408,0.8742973256821588,0.867901312993232,0.8609504506410812,0.8535591770406705,0.845883760102694,0.8381176368418382,0.830477717766232,0.8231823265525553,0.8164260588959923,0.8103610140624667,0.8050931436369407
0.6178214380067613,0.6173464741073085,0.6168337398337003,0.6162822943529463,0.6156914112612375,0.6150605977922613,0.6143896105302269,0.6136784667702376,0.6129274507710025,0.6121371142784559,0.6113082708549408,0.6104419837035633,0.6095395468405058,0.6086024596304078,0.6076323951728989,0.6066311627609133,0.6056006651086209,0.6045428518986974,0.6034596715293842,0.6023530216978058,0.6012247011768792,0.6000763653201032,0.5989094876460321,0.5977253300534943,0.5965249242709652,0.5953090669734612,0.5940783302749283,0.5928330906438235,0.5915735769178896,0.590299938525822,0.5890123342349434,0.5877110410255064,0.5863965819440425,0.5850698710173732,0.5837323725415575,0.5823862713212531,0.581034649742339,0.5796816669966046,0.5783327353130542,0.5769946878260841,0.5756759323580709,0.574386585961074,0.5731385852008041,0.571945768136274,0.5708239252681043,0.5697908219318834,0.568866222415209,0.5680721159592679,0.56743374506691,0.566979493381731,0.5667379874758902,0.5667397157924614,0.5670181715151502,0.5676102096862263,0.5685347939268017,0.5698618759957688,0.5716459567958465,0.5739242690254548,0.5767377406165729,0.5801373299129303,0.5841769586406839,0.5887406214724045,0.5938880698971174,0.5997181430112939,0.6062558859973259,0.6135204011701919,0.6215362189795007,0.6302677363022325,0.6396432297930951,0.6495972023404778,0.660072754377746,0.6709992220579748,0.6822889330270733,0.6938401729963153,0.7055418608377573,0.7172785213143735,0.7289349863963462,0.7404005587539113,0.7515725434892896,0.762359049333358,0.772680895161926,0.7824727268521038,0.7916831582917483,0.8002738083369558,0.808217677424505,0.8154983734642833,0.8221083689883274,0.8280470753725218,0.8333190400658173,0.8379322942214329,0.8418968523671203,0.8452234261776375,0.8479223331906556,0.8500025966126741,0.8514712295823856,0.8523326988468932,0.8525885740473272,0.8522373868012589,0.8512747394514512,0.8496936966081402
0.6170490364955067,0.6165022954798153,0.6159145341957345,0.6152851513465714,0.6146138201016285,0.6139005030896949,0.613145461786405,0.6123492593132811,0.6115127558176172,0.6106370957962787,0.6097236869541186,0.6087741704239351,0.607790382429428,0.6067743077344312,0.6057280258284329,0.6046536506018956,0.6035532648732261,0.6024288521483339,0.6012822284378859,0.6001149756443445,0.5989283799217165,0.5977233785935149,0.5965005189573238,0.5952599324140436,0.5940013272631067,0.5927240031247727,0.5914268889129006,0.590108607517405,0.5887675675036257,0.5874020823670998,0.5860105168194947,0.5845914586454078,0.5831439137640181,0.5816675212659632,0.5801627843964672,0.5786313127313519,0.5770760701367305,0.575501622570003,0.5739143793066539,0.572322820883382,0.5707377065392827,0.5691722543497331,0.5676422871094235,0.5661663377729559,0.5647657093868076,0.5634644899445974,0.5622895537118098,0.5612707715979499,0.5604421079096815,0.5598414463041909,0.5595072677491313,0.5594803021188389,0.5598046321315865,0.5605277697250118,0.5616755878784843,0.5633265310877348,0.5655421756267017,0.5683746112331004,0.5718823661226821,0.5761306755614105,0.5811766945849086,0.5868846735020078,0.5933086563162516,0.6005434610276225,0.6085991297886756,0.6174769584898786,0.6271833582427647,0.637651761218381,0.6487742421928907,0.6604483272266516,0.6725843843265041,0.6850767957162612,0.6978046423740815,0.7106367543587486,0.7234381591455407,0.736076546248529,0.7484277065703433,0.7603796483358711,0.7718354788473092,0.7827151768949951,0.7929558729138527,0.8025115369290029,0.8113516346780305,0.819458913526431,0.8268266800983339,0.833457402158376,0.8393604691301462,0.8445499921650672,0.8490429389456174,0.8528576081856176,0.8560122300012267,0.8585240325577764,0.8604085407263764,0.8616791039118883,0.8623466616590852,0.8624197465073039,0.8619047405865252,0.8608064325701781,0.8591289467841221,0.8568771095300316
0.6137462727947622,0.6129490998126431,0.612107764866518,0.6112236533668988,0.6102985501454483,0.6093346211119947,0.6083343848229527,0.6073006735876322,0.6062365842224486,0.6051454191311288,0.6040306190176217,0.602895689160214,0.601744121796892,0.6005793177441295,0.599404511671774,0.598222704757337,0.5970366094470907,0.5958486128411946,0.5946607654985269,0.5934747983905798,0.5922921738722786,0.5911141755595133,0.5899420398408058,0.5887771303506332,0.5876211548539371,0.5864764215186596,0.5853461276786941,0.5842346758675867,0.5831480043513434,0.5820939192789756,0.5810824128167337,0.5801259495419191,0.5792397017818216,0.5784417136212652,0.5777529731810099,0.5771973737387026,0.576801546577569,0.5765945525567469,0.5766074253800197,0.5768725678426888,0.5774230116302157,0.5782915639954508,0.5795098764109818,0.5811074830890074,0.5831108685084309,0.585542641009007,0.5884209663006741,0.5917598793783814,0.5955721176136389,0.599868884915209,0.6046524962053332,0.6099218788225841,0.6156765758698738,0.6219184931372257,0.6286148441894139,0.6358279951803223,0.6435869515724414,0.6518813051257242,0.6607088758849579,0.6700854540063564,0.6800258996348179,0.6902305241219526,0.7007400668091399,0.7116502488459133,0.7229188068000633,0.7344947694576419,0.7463390979925938,0.7583229748670929,0.7702820124598477,0.782083160941001,0.7936288947288495,0.8048262364017615,0.8155858023152687,0.8258267730506839,0.8354813624489095,0.8444973445389964,0.8528385829031596,0.8604840251332467,0.867425770577473,0.8736666973398917,0.8792178651240602,0.8840961260099579,0.8883218098676265,0.8919163575210516,0.8949001459229086,0.8972917728195622,0.8991069547397403,0.9003575686883419,0.9010509824068774,0.901189606506309,0.9007705602300767,0.8997855525482807,0.8982209330709181,0.89605795274536,0.8932733074959895,0.8898400710376629,0.8857291765832574,0.8809116820424645,0.8753621332756016,0.8690633586885269
0.6186104585496972,0.6182174983504842,0.6177921054619562,0.6173331337237338,0.6168395654898908,0.6163105285209725,0.6157453111858199,0.6151433752958314,0.6145043659799992,0.6138281181149154,0.6131146589374588,0.6123642065605849,0.6115771641961879,0.610754109954512,0.6098957824988578,0.6090030623585376,0.6080769491089832,0.6071185354591029,0.6061289794865881,0.6051094746382839,0.6040612190388319,0.6029853857529341,0.601883095379999,0.6007553926115876,0.5996032285258084,0.5984274503531684,0.5972287998228506,0.596007923122758,0.59476539306645,0.5935017450479928,0.5922175279482998,0.5909133708691456,0.5895900662758619,0.5882486698133265,0.5868906167244138,0.5855178544408369,0.5841329905144629,0.5827394546614367,0.5813416732291445,0.5799452539879046,0.5785571783726647,0.5771859983737297,0.5758420345665489,0.5745375718556329,0.573287049951347,0.572107252218682,0.5710175439506476,0.5700405142233921,0.5692040855193877,0.5685414699967272,0.5680860124451711,0.5678744264583634,0.5679489367580203,0.5683573565772767,0.5691263678630932,0.5703386634567663,0.5720617547688087,0.574364596851819,0.577328841291838,0.5810423086687198,0.5855733529681193,0.5906656175488577,0.5963975380292279,0.6029271153613766,0.6102710799299483,0.618439052794468,0.6274530648696173,0.6372443268900558,0.6477025933122308,0.6587319418736837,0.6702628616698812,0.6822077229659836,0.6944639295674352,0.7069177835655891,0.7194498124450928,0.7319407312176035,0.7442764125388475,0.7563516014869076,0.7680726872582052,0.7793598013538776,0.7901471995109288,0.8003837127619103,0.8100321121948674,0.8190679170855498,0.8274772090194044,0.835256098506332,0.8424089692925365,0.8489466065924017,0.8548845546429171,0.8602417470913014,0.8650389350503122,0.8692977890019397,0.8730400983970672,0.8762871026885242,0.8790589903498848,0.8813745504693778,0.8832509649379994,0.8847037479316121,0.8857468476829294,0.8863929088079755
