t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,6.052811373125122,0.1910645898707065,0.0013996153970405201,-0.0,0.18966497447366598,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,6.051597577999924,0.984377444600127,0.0014046007472031138,-0.00017596894501730338,0.18947845081236847,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,6.050384369382065,1.0010432325502174,0.0014095775397905777,-0.002336573917788398,0.18929203923594795,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,6.049171784290332,1.0166966987200725,0.0014145451890317747,-0.004407941925810512,0.18910777755862823,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,6.047959859598795,1.0313733732703474,0.0014195031098198049,-0.006392595532982994,0.18892752511232852,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,6.046748632031551,1.0451076496726668,0.0014244507178805934,-0.00829300152828335,0.1887529332314961,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,6.045538138157511,1.0579327865762738,0.0014293874299407274,-0.010111571881273233,0.18858542381855342,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,6.0443284143852765,1.0698809173552042,0.0014343126638943881,-0.011850664685945714,0.1884261761397221,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,6.043119496958074,1.0809830671514755,0.0014392258389693856,-0.0135125850930154,0.1882761216543296,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,6.041911421948755,1.091269176918852,0.0014441263758921046,-0.015099586230744106,0.1881359463700548,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,6.040704225254886,1.1007681337103694,0.0014490136970513583,-0.01661387011441004,0.18800609995550843,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,6.039497942593893,1.1095078062507149,0.0014538872266610223,-0.018057588544496173,0.18788681063961585,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,6.038292609498288,1.1175150846965933,0.0014587463909213696,-0.019432843993706938,0.1877781047896985,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,6.037088261310975,1.1248159234158874,0.0014635906181790514,-0.02074169048288754,0.18767982998789795,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,6.035884933180636,1.1314353856062112,0.001468419339085594,-0.02198613444594677,0.18759168041569113,0.9643614202973811,0.001298399118204674
0.0,-5.9262210487511355,0.0026685472687309874,6.0346826600571735,1.1373976886192632,0.0014732319867543997,-0.023168135583858638,0.1875132234024172,0.9715793688139502,0.001462029488155367
0.0,-5.860785433402402,0.002849005099896798,6.033481476687266,1.1427262489507104,0.0014780279969161072,-0.024289607707830535,0.1874439260871249,0.9780939025744999,0.0016379631891431101
0.0,-5.795349818053668,0.003041666210806105,6.032281417609976,1.1474437259853336,0.0014828068080723071,-0.02535241957172723,0.18738318127309048,0.9839301574758981,0.0018269828781420777
0.0,-5.729914202704935,0.003247355836005595,6.031082517152458,1.1515720637415783,0.0014875678616474612,-0.02635839569381693,0.18733033170967403,0.9891125598640738,0.0020299168996904815
0.0,-5.664478587356202,0.0034669550157000483,6.0298848094257345,1.1551325300295416,0.0014923106021390356,-0.027309317167935523,0.18728469220539268,0.9936648443899454,0.0022476418128697245
0.0,-5.599042972007468,0.003701404369553982,6.02868832832057,1.1581457526079997,0.0014970344772657173,-0.028206922464135895,0.18724556914854915,0.9976100714463207,0.0024810850528170503
0.0,-5.5336073566587345,0.003951708125692806,6.027493107503416,1.1606317520925389,0.0015017389381136912,-0.029052908218907228,0.18721227717811917,1.0009706441952133,0.0027312277337273594
0.0,-5.468171741310002,0.00421893842216117,6.026299180412453,1.1626099715192775,0.0015064234392808704,-0.02984893001503329,0.1871841529002424,1.0037683251947875,0.002999107600649864
