t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,30409406764.33181,-30409406764.33181
0.6666666666666666,0.0,30583153283.026997,-30583153283.026997
1.3333333333333333,0.0,30760446955.14847,-30760446955.14847
2.0,0.0,30941277453.74136,-30941277453.74136
2.6666666666666665,0.0,31125632917.521267,-31125632917.521267
3.333333333333333,0.0,31313499943.649757,-31313499943.649757
4.0,0.0,31504863582.274227,-31504863582.274227
4.666666666666666,0.0,31699707332.87666,-31699707332.87666
5.333333333333333,0.0,31898013142.46996,-31898013142.46996
6.0,0.0,32099761405.677044,-32099761405.677044
6.666666666666666,0.0,32304930966.721733,-32304930966.721733
7.333333333333333,0.0,32513499123.355995,-32513499123.355995
8.0,0.0,32725441632.742546,-32725441632.742546
8.666666666666666,0.0,32940732719.306473,-32940732719.306473
9.333333333333332,0.0,33159345084.564037,-33159345084.564037
10.0,0.0,33381249918.931557,-33381249918.931557
10.666666666666666,0.0,33606416915.51161,-33606416915.51161
11.333333333333332,0.0,33834814285.848118,-33834814285.848118
12.0,0.0,34066408777.636806,-34066408777.636806
12.666666666666666,0.0,34301165694.372448,-34301165694.372448
13.333333333333332,0.0,34539048916.907524,-34539048916.907524
14.0,0.0,34780020926.89431,-34780020926.89431
14.666666666666666,0.0,35024042832.07468,-35024042832.07468
15.333333333333332,0.0,35271074393.379005,-35271074393.379005
16.0,0.0,35521074053.79002,-35521074053.79002
16.666666666666664,0.0,35773998968.92305,-35773998968.92305
17.333333333333332,0.0,36029805039.2698,-36029805039.2698
18.0,0.0,36288446944.048935,-36288446944.048935
18.666666666666664,0.0,36549878176.602615,-36549878176.602615
19.333333333333332,0.0,36814051081.2746,-36814051081.2746
20.0,0.0,37080916891.702194,-37080916891.702194
20.666666666666668,0.0,37350425770.45138,-37350425770.45138
21.333333333333336,0.0,37622526849.92092,-37622526849.92092
22.0,0.0,37897168274.4398,-37897168274.4398
22.666666666666668,0.0,38174297243.47856,-38174297243.47856
23.333333333333336,0.0,38453860055.89454,-38453860055.89454
24.0,0.0,38735802155.12781,-38735802155.12781
24.666666666666668,0.0,39020068175.26415,-39020068175.26415
25.333333333333336,0.0,39306601987.87949,-39306601987.87949
26.0,0.0,39595346749.579575,-39595346749.579575
26.666666666666668,0.0,39886244950.14734,-39886244950.14734
27.333333333333336,0.0,40179238461.21066,-40179238461.21066
28.0,0.0,40474268585.342804,-40474268585.342804
28.666666666666668,0.0,40771276105.506424,-40771276105.506424
29.333333333333336,0.0,41070201334.755196,-41070201334.755196
30.0,0.0,41370984166.104355,-41370984166.104355
30.666666666666668,0.0,41673564122.48393,-41673564122.48393
31.333333333333336,0.0,41977880406.6896,-41977880406.6896
32.0,0.0,42283871951.24577,-42283871951.24577
32.666666666666664,0.0,42591477468.0982,-42591477468.0982
33.333333333333336,0.0,42900635498.05401,-42900635498.05401
34.0,0.0,43211284459.88955,-43211284459.88955
34.666666666666664,0.0,43523362699.04773,-43523362699.04773
35.333333333333336,0.0,43836808535.84832,-43836808535.84832
36.0,0.0,44151560313.13806,-44151560313.13806
36.666666666666664,0.0,44467556443.308815,-44467556443.308815
37.333333333333336,0.0,44784735454.61428,-44784735454.61428
38.0,0.0,45103036036.71965,-45103036036.71965
38.666666666666664,0.0,45422397085.42002,-45422397085.42002
39.333333333333336,0.0,45742757746.467255,-45742757746.467255
40.0,0.0,46064057458.44703,-46064057458.44703
