step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8838.473775991657,0.7649258975037441,9.465228551474276,8828.243621542679,0.8746004216233514,0.806858177438926,1.1904055662921178,1.1952697093180356,0.001717881678361566,0.0013834862717826864,0.18727963955770457,0.7124256853969281,13.867411636505562,13.955468578465144,1053271.5462020535,1150225.5119528258,0.0,3.7293673617220113,0.187059572329123,0.19083673060782413,-0.5187189075944603,1.0100309392419646,8838.473775991657,,,,,,,,1e-30,0.0,0.0,62426013419.21517,66082936789.99798,1.0,0.0,93.98760663430711,93.99172919794086,0.0,63947390918.82419,63956847506.636566,63947390918.82419,65811127141.06641,1.0,93.95873360972188,0.17813606968785511,2.8351278923874017,420.0105115523868,0.03265272108606934,0.0010631760660220048,0.526551838520073,0.01692827932807061,171.63444342410816,2.3284267402331214,2357.8072216837627
2,8826.399759027912,0.7561249716656414,9.32114917794864,8816.322484878297,0.8695544673369469,0.8022058524743844,1.1840447728134411,1.189329488021091,0.00200671944005726,0.006332042747245938,0.18726471068103936,0.7124256853969281,13.794343490021605,13.968209217293388,979055.3821366972,1164973.8720358359,0.0,3.729367361722058,0.187059572329123,0.19059667771512592,-0.5187189075944646,1.0100309392419646,8826.399759027912,,,,,,,,1e-30,0.0,0.0,58476128306.28757,62260897706.68991,1.0,0.0,93.92742420247552,93.93215221035204,0.0,60017265685.15388,60028046189.31176,60017265685.15388,61967297326.99014,1.0,93.89527402845309,0.18089858256429547,2.858869792143498,427.2055670119761,0.03243267965700997,0.0010747950183718148,0.5512652046075244,0.017099963956256507,172.51856870799753,2.359715497664495,2361.5749828229723
3,8814.601837101975,0.7471655721354467,9.17584712661745,8804.678824403221,0.8643873970248795,0.7974418467758421,1.1774206695793776,1.183247791163186,0.0023094874046457018,0.011423076809606698,0.1872511714645107,0.7124256853969281,13.723141492479058,13.98496831416088,911768.5851264814,1184662.301334723,0.0,3.7293673617221246,0.187059572329123,0.1903785998254997,-0.5187189075944686,1.0100309392419646,8814.601837101975,,,,,,,,1e-30,0.0,0.0,54852146264.18902,58750510197.81276,1.0,0.0,93.86876779984313,93.87411846397242,0.0,56409836682.561806,56421996034.44185,56409836682.561806,58437085547.53541,1.0,93.8332501003947,0.1868211271129458,2.9378027117386902,436.6753899537311,0.0344194910789777,0.0011079746089977913,0.5770757071730408,0.017564210805520238,173.32193629160952,2.4130029829584383,2337.3983269554506
4,8802.90649269495,0.7379247259017349,9.027207703611865,8793.141360265437,0.8590254512537652,0.7924980588319811,1.1705605679792521,1.1770152437409482,0.0026375701621586386,0.016699813445646923,0.18723869179645655,0.7124256853969283,13.652587450545607,14.005899890338332,849656.5181858,1209720.4893346755,0.0,3.729367361722204,0.187059572329123,0.19017772332939836,-0.5187189075944709,1.0100309392419646,8802.90649269495,,,,,,,,1e-30,0.0,0.0,51468969103.5678,55484212213.0598,1.0,0.0,93.81090312577409,93.81691714242288,0.0,53047449707.20883,53061157899.38347,53047449707.20883,55151637754.59129,1.0,93.7717513980913,0.19566893139854905,3.065412948199189,448.3156553311305,0.03662225202112432,0.0011570719954475605,0.6053844609764714,0.018225201062352897,174.0627943459968,2.4925798742615424,2291.19488784848
5,8791.01595510091,0.7282688218493086,8.87305836853283,8781.414627910526,0.8533866778016332,0.7872994071539311,1.163353140765923,1.1705431423509391,0.0029963980857766817,0.022240797451426805,0.1872268896202633,0.7124256853969285,13.580877189933402,14.030547074216537,790860.7513164356,1239907.1729025117,0.0,3.7293673617223106,0.187059572329123,0.18998773167582975,-0.5187189075944726,1.0100309392419646,8791.01595510091,,,,,,,,1e-30,0.0,0.0,48230576748.999985,52365136427.20926,1.0,0.0,93.7523304025876,93.75905966130239,0.0,49833555355.85798,49849017682.69711,49833555355.85798,52014067088.0213,1.0,93.70920247185185,0.20718231655893266,3.2349442219140485,462.00988792851547,0.03909290231464254,0.0012199966830914385,0.6369902837941755,0.01905648514219743,174.76286094896676,2.588797609855462,2229.967767529511
6,8778.797051036247,0.7180952220192568,8.711693479340234,8769.367262334887,0.8474049929161716,0.7817855530124899,1.1557411993819073,1.1636590807022635,0.0033866354356454965,0.028114130307787425,0.1872156191910733,0.7124256853969287,13.5072427522653,14.059115222688597,734718.5298503143,1275839.8462784742,0.0,3.7293673617224434,0.187059572329123,0.18980598875209306,-0.5187189075944735,1.0100309392419646,8778.797051036247,,,,,,,,1e-30,0.0,0.0,45104492567.93987,49353816020.457146,1.0,0.0,93.69233881875891,93.69983371530029,0.0,46732813327.79055,46750216906.5291,46732813327.79055,48985444246.72092,1.0,93.64489982019782,0.2210362315960881,3.439754035615796,477.5534147586497,0.04184053768755255,0.0012982956823891698,0.6721521991082496,0.020083636240570326,175.42983507616714,2.6977139336636897,2160.520975725418
7,8766.16401472627,0.7073034211319488,8.541493028681906,8756.915218276456,0.8410133299371353,0.7758948945706199,1.1474664161126873,1.1562752289769356,0.0038115877544765055,0.03438708529317643,0.18720480873075793,0.7124256853969291,13.431156087427622,14.092116776193,680890.028943833,1318647.0096290065,0.0,3.7293673617225926,0.187059572329123,0.18963125782377133,-0.5187189075944735,1.0100309392419646,8766.16401472627,,,,,,,,1e-30,0.0,0.0,42075104253.509384,46432712723.464226,1.0,0.0,93.63050835115627,93.63882285318515,0.0,43728940168.88459,43748482217.79193,43728940168.88459,46048418484.0338,1.0,93.57839076558463,0.23690831051041067,3.6739741575720886,494.7321760722307,0.04485104746028821,0.001387286508941209,0.7109161165960146,0.021301054139095738,176.06700937110392,2.817072252738621,2088.285442610044
8,8753.073070736475,0.6957992008608335,8.360910971062212,8744.016360564552,0.8341457911305634,0.7695664560490245,1.138782640794388,1.1483054340226946,0.004276098649961228,0.041124874151096065,0.18719443713687367,0.7124256853969294,13.352308319081391,14.130295895451875,629265.3577156595,1369965.1992191796,0.0,3.7293673617227787,0.187059572329123,0.1894632300569947,-0.5187189075944724,1.0100309392419646,8753.073070736475,,,,,,,,1e-30,0.0,0.0,39139289088.26758,43599295704.40621,1.0,0.0,93.56666511701316,93.57585962342364,0.0,40819181813.12745,40841089068.67643,40819181813.12745,43200453951.79561,1.0,93.50944530134136,0.2545184892997357,3.93297747463522,513.3655371363556,0.04828440999035791,0.001485044404955043,0.7532654119293266,0.022705292987946626,176.67464546153695,2.9498942234349226,2017.0068530140716
9,8739.503291003544,0.6834963155145668,8.168484663427632,8730.651310024603,0.8267383597696232,0.7627404438907849,1.1293649790926812,1.1397140239932935,0.0047862734744563325,0.04839020544922304,0.18718450562774472,0.7124256853969299,13.270504540566945,14.174503146942525,579838.2942119456,1431886.1897926424,0.0,3.729367361723008,0.187059572329123,0.18930200647243614,-0.5187189075944691,1.0100309392419646,8739.503291003544,,,,,,,,1e-30,0.0,0.0,36299648262.49762,40857837146.363,1.0,0.0,93.50077366161096,93.51091728148074,0.0,38006881564.94955,38031425335.34784,38006881564.94955,40445707683.09645,1.0,93.43795433347523,0.27363565396998757,4.21322587337943,533.3046382965656,0.052017921763192754,0.0015887507152209396,0.8051702391376232,0.02420927757424433,177.25168460647674,3.0966957177836907,1948.9588822188302
10,8725.987090116205,0.6710819732945326,7.9754588231714365,8717.340549319739,0.8191959309557956,0.7557922443364119,1.1197966604686354,1.1311189349489261,0.005309252309675936,0.05579053695269907,0.18717537263964273,0.7124256853969304,13.18912112449626,14.220953496744242,534518.2348047419,1499966.7463763119,0.0,3.729367361723254,0.187059572329123,0.18915296037344667,-0.5187189075944648,1.0100309392419646,8725.987090116205,,,,,,,,1e-30,0.0,0.0,33668753090.146767,38302768420.56274,1.0,0.0,93.43523822916492,93.44634080286335,0.0,35397152853.92103,35424352863.580696,35397152853.92103,37880110094.19188,1.0,93.36669935967394,0.292685809653031,4.489471307187437,553.2188801542412,0.05567800284084725,0.0016882680117362764,0.855015025740811,0.025653781911844444,177.7768272180137,3.237529985074102,1890.1458899222455
