step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc
22,5607.889239481155,0.6999600540639426,287.881133891636,5915.517702262283,646.9780562983428,0.7669454483540673,0.7872564884657031,1.13176367071221,0.0004348924354446865,3.571069855093387,0.187059572329123,0.18705957240782797,0.03626139009675934,0.08599004262509759,3.9489011000841856,1.0,0.9085118732953729,0.9036649233835372,0.6999600540639426,261.5434282382863,5345.645851188804,,,,,
23,5586.233953522276,0.6732076088664068,293.9655053292135,5885.466455939057,663.7809265047372,0.7467684405466936,0.7710284234265226,1.1324386849254982,0.00013692786924309613,3.6634320872332315,0.187059572329123,0.1870595724222625,0.03059664658837736,0.06976398432112278,3.979029099922627,1.0,0.9085118732953729,0.9036649233835372,0.6732076088664068,267.0711519308647,5318.489593982546,,,,,
24,5568.876587683515,0.6703341508673784,300.0572696174539,5860.137451820755,674.5642977858205,0.6568813116343242,0.7312610283662268,1.129506615942773,2.253828539568528e-05,3.727517910099476,0.187059572329123,0.18705957242492766,0.02560420462067808,0.06499962234560562,4.010956899961457,1.0,0.9085118732953729,0.9036649233835372,0.6703341508673784,272.60559211604783,5295.6006614166,,,,,
25,5552.7103261719885,0.6674016859602517,306.13586751116935,5836.139831856874,683.7210920690145,0.7163446876837696,0.7421209433059024,1.1274676866680344,0.0,3.2818855659443487,0.187059572329123,0.18705957241428448,0.0217611709732053,0.05271862976695382,4.0467510998714715,1.0,0.9085118732953729,0.9036649233835372,0.6674016859602517,278.12807047547653,5273.914854010552,,,,,
26,5539.220717445801,0.6983098979651655,312.1848317387869,5815.09655323882,689.6070103978896,0.7614658619036628,0.7643216618424413,1.1243209107773398,0.00011093250746798539,3.619815666578577,0.187059572329123,0.18705957239019025,0.018532138076078543,0.046709779436375,4.081340899923816,1.0,0.9085118732953729,0.9036649233835372,0.6983098979651655,283.6236262974061,5254.898781250429,,,,,
27,5518.687588326491,0.8252002031920446,318.195805214216,5786.190860961617,703.9646501523027,0.8096114036172719,0.8507906051817986,1.1360997629198146,5.5534607996801655e-05,3.506511279067847,0.187059572329123,0.18705957238377227,0.015538185898451927,0.037992101481896474,4.115255000069737,1.0,0.9085118732953729,0.9036649233835372,0.8252002031920446,289.08466706989697,5228.777721053402,,,,,
28,5501.404409804676,0.7187223591888426,324.1272764666721,5761.219754799515,713.9480644104292,0.7657080185329427,0.795820745397445,1.138467159770836,0.0,3.6049289574502574,0.187059572329123,0.18705957238332085,0.013223208923797266,0.0337395003507304,4.150373900076374,1.0,0.9085118732953729,0.9036649233835372,0.7187223591888426,294.47347912886346,5206.212208316624,,,,,
29,5483.239198496983,0.6906955997123861,329.956495512076,5735.288573167203,725.0701197257184,0.7388884665038336,0.7418730889946442,1.1360639622986761,0.00015548177165524563,3.683778665890093,0.187059572329123,0.18705957236176,0.011534431627592953,0.023163335866835486,4.1832182998768985,1.0,0.9085118732953729,0.9036649233835372,0.6906955997123861,299.76939384365244,5182.7791090536175,,,,,
30,5199.221913558762,0.6073920087084772,335.6587165739875,5714.911528375591,693.6401592104309,0.7043272861304775,0.7103551791707068,1.1382133822891893,0.0,3.6036643314261982,0.187059572329123,0.18705957236664114,0.009880130425236746,0.02311105092014921,4.224527599988505,1.0,0.864448566400176,0.8588855314446361,0.6073920087084772,290.1596963421065,4908.454825207947,0.020846631034292525,0.7651337258764194,2.580959845345591,0.0272457353914361,0.00807708460551472
31,5184.840557623828,0.8568551025851866,341.21814055843134,5692.281440417908,700.9606258209033,0.8787139032839434,0.8796589758777656,1.1454669663810322,0.0006453560530731844,3.6659794519301117,0.187059572329123,0.18705957234234422,0.008606452073796707,0.0159925093093517,4.2541102999821305,1.0,0.864448566400176,0.8588855314446361,0.8568551025851866,294.9655324354697,4889.018170085774,,,,,
32,5174.852133456593,0.7604202850952576,346.6264041679765,5675.320908961255,702.3843522386048,0.8331999571847263,0.8331999571847263,1.1467593404089111,5.913596465543375e-05,3.108379890303194,0.187059572329123,0.1870595723551806,0.007551652138134916,0.017650002703721766,4.286591700045392,1.0,0.864448566400176,0.8588855314446361,0.7604202850952576,299.64069815945527,4874.451015012042,,,,,
33,5164.765960227084,0.6570093869291264,351.89702698155656,5658.393222867715,703.9901910810838,0.7335267151319986,0.7335267151319986,1.1400833390919327,0.0002338268743167643,3.720525216101522,0.187059572329123,0.18705957234658163,0.006818246734783183,0.013665592139557724,4.323956599924713,1.0,0.864448566400176,0.8588855314446361,0.6570093869291264,304.1968804946906,4859.912070345465,,,,,
34,5150.686711139278,0.7447936349349814,357.0423300190747,5636.719923587682,710.6108564826502,0.7715730512397606,0.7819777578761627,1.1495749222380014,8.841793393934289e-05,3.7232879387744546,0.187059572329123,0.18705957234837442,0.0058791305462988,0.013231911720656778,4.353016699897125,1.0,0.864448566400176,0.8588855314446361,0.7447936349349814,308.64473032916766,4841.297187175175,,,,,
35,5138.683074903112,0.732645199899896,362.0516566561465,5617.7164680239075,714.617408869939,0.7630445016042822,0.7860240633569399,1.152478229586974,0.0001911190052570899,3.6738469742633524,0.187059572329123,0.1870595723433624,0.005213759297776233,0.010169206929925078,4.3824557000771165,1.0,0.864448566400176,0.8588855314446361,0.732645199899896,312.9750355592146,4824.975394143998,,,,,
36,5130.843832479253,0.710483749694408,366.9264858254866,5603.708640880401,713.6061282513434,0.8051768228859584,0.8180232763495325,1.1338358467600174,0.0002968156070537048,3.477399645195938,0.187059572329123,0.18705957234033208,0.004783117316457376,0.009303019362224002,4.416244500083849,1.0,0.864448566400176,0.8588855314446361,0.710483749694408,317.1890746460964,4812.944274083462,,,,,
37,5116.075146127052,0.5717514263434408,371.6881189601079,5581.882518213895,720.7146959028655,0.6176651209885087,0.664462397793026,1.1528900095735046,7.965855050887094e-05,3.733919243064522,0.187059572329123,0.18705957234210777,0.0041794067749822885,0.007782925043044485,4.448553799884394,1.0,0.864448566400176,0.8588855314446361,0.5717514263434408,321.3052615830433,4794.198133117665,,,,,
38,5105.53301698951,0.5409032051654519,376.3223300668262,5564.980011963098,722.9185119868739,0.6617890478699862,0.6700691337648017,1.1573372138068452,0.00011699153086474484,3.5634142008657124,0.187059572329123,0.18705957234018136,0.003735305996098257,0.006900970731511741,4.4805638999678195,1.0,0.864448566400176,0.8588855314446361,0.5409032051654519,325.3112987306418,4779.680815053703,,,,,
39,5097.490780595335,0.7636477224722531,380.83604121997007,5550.8141521348425,722.4201113743311,0.8171139077538163,0.8171139077538163,1.1584400849062992,0.0004151209896962049,3.7333747793183494,0.187059572329123,0.1870595723358336,0.0033585785687217143,0.005851091617008676,4.512019299902022,1.0,0.864448566400176,0.8588855314446361,0.7636477224722531,329.21316986612146,4767.5139630067415,,,,,
40,4838.257566014493,0.652156797008229,385.24541413826773,5537.521562285084,685.2375810496527,0.7286409568551585,0.7589773676962366,1.160273985709939,6.343530554971111e-05,3.6958024031826398,0.187059572329123,0.1870595723390087,0.003051342762052096,0.006132696565198552,4.5516057999338955,1.0,0.8225119356025781,0.8163826374496497,0.652156797008229,316.8689512648834,4520.736457952601,0.017168559074761704,0.6676229645616799,1.9448614376565299,0.02571595044821971,0.008827651544908537
41,4828.341272651891,0.7302135790426276,389.55443214719764,5520.937955203481,687.3142943651197,0.7515782125961327,0.7828839132803542,1.1616909899565713,0.0006295873812501851,3.509720121106991,0.187059572329123,0.18705957233344145,0.0027429241902319837,0.005027311328612424,4.580095799872652,1.0,0.8225119356025781,0.8163826374496497,0.7302135790426276,320.4131700079547,4507.197889064893,,,,,
42,4819.0874237293565,0.8669324230618842,393.7652275478381,5505.192890754149,688.69090955729,0.8661150455730506,0.8856244753142704,1.1589128877912074,0.0,3.267636146329368,0.187059572329123,0.1870595723377152,0.002501943337066039,0.0045613003897109665,4.60840140003711,1.0,0.8225119356025781,0.8163826374496497,0.8669324230618842,323.87659948336193,4494.343891822933,,,,,
43,4810.315801051542,0.7450502770168279,397.8818548862019,5490.450152361767,689.1782005022903,0.7321469856382617,0.7549687733386709,1.1612254014133085,0.0004987169599257532,2.6849140253745225,0.187059572329123,0.18705957233311712,0.0022681363023597193,0.0036268187183970215,4.6413008000236005,1.0,0.8225119356025781,0.8163826374496497,0.7450502770168279,327.26257460359403,4482.308176170931,,,,,
44,4801.96237468702,0.8093547802634596,401.91078398324856,5476.079962943685,689.4057374354683,0.8420527796492772,0.8420527796492772,1.164341206989962,0.0,3.2847353022284222,0.187059572329123,0.1870595723366239,0.0020588235469369306,0.0038562485289527857,4.671767599880695,1.0,0.8225119356025781,0.8163826374496497,0.8093547802634596,330.57641687361144,4470.576603033145,,,,,
45,4793.3377978835415,0.6891114798298267,405.8579387631975,5461.686080856807,689.6963989637416,0.7666125607647012,0.7897853468900217,1.1660788000788624,0.0,3.4014273099738763,0.187059572329123,0.18705957233584702,0.001886387079881069,0.003187130924155869,4.703604100039229,1.0,0.8225119356025781,0.8163826374496497,0.6891114798298267,333.8229987917902,4458.825687611921,,,,,
46,4787.054746214461,0.7779390839380058,409.72763028747545,5449.982320511223,687.5888932470625,0.831786084484054,0.831786084484054,1.1515104217714167,0.0,3.615973917756368,0.187059572329123,0.1870595723351584,0.0017187622292450398,0.00314941432701357,4.739836500026286,1.0,0.8225119356025781,0.8163826374496497,0.7779390839380058,337.00586625760894,4449.270940872914,,,,,
47,4778.704974264997,0.6669267781850529,413.5326314998037,5436.056964882216,687.560196537686,0.7203529495350193,0.744351310805367,1.1679632262691912,0.00020598898680219968,3.621780659659539,0.187059572329123,0.18705957233316878,0.0015669665709815502,0.0027072587377021907,4.771067399997264,1.0,0.8225119356025781,0.8163826374496497,0.6669267781850529,340.1355251697312,4437.902522317081,,,,,
48,4769.4447319013525,0.6724056028709459,417.2752640644832,5420.936504724076,688.6791131499784,0.6983563895395533,0.731671353714549,1.167437392898476,0.0005513936831784763,3.7047119197788114,0.187059572329123,0.18705957233151144,0.0014397207743563796,0.002337804503373094,4.8012600999791175,1.0,0.8225119356025781,0.8163826374496497,0.6724056028709459,343.213885124755,4425.558441173726,,,,,
49,4765.24219358763,0.8522603506255929,420.95195977223193,5411.86414229876,684.4482940747755,0.8755190884943884,0.8755190884943884,1.1663294880163053,0.0006616153872103861,2.4062236338169134,0.187059572329123,0.18705957233107073,0.001321065197395465,0.002252459977872783,4.830630999989808,1.0,0.8225119356025781,0.8163826374496497,0.8522603506255929,346.2380112279571,4418.151922009048,,,,,
50,4524.256079897195,0.731109088691719,424.5819600982545,5400.452945524771,648.4374171553701,0.8063990934199038,0.8063990934199038,1.1686704843267006,0.0,3.6334837924682297,0.187059572329123,0.18705957233342901,0.0012100506433411363,0.0022067193337365213,4.875616499921307,1.0,0.7827685095295788,0.7760785298948627,0.731109088691719,332.3493880792578,4191.175582729245,0.01707707580331531,0.6177629042211279,1.6578902409624532,0.027643414142592446,0.010300486353910603
51,4515.062629453318,0.573795671034479,428.1610080202165,5385.199717175274,649.6515078816026,0.6414766705091712,0.6848271893079793,1.1695354799484075,0.0005217527195326283,3.439724897741958,0.187059572329123,0.18705957233102913,0.0011114865762545279,0.001795866085179145,4.91206629993394,1.0,0.7827685095295788,0.7760785298948627,0.573795671034479,335.1509540866669,4179.337879695617,,,,,
52,4509.640530381989,0.8729758114071327,431.68220524376574,5374.276129951069,647.4954331179197,0.8851559985080439,0.9081773213200915,1.1677749341195658,0.00024202681550286598,3.0603828270315026,0.187059572329123,0.1870595723316365,0.0010289017093545291,0.0017974752095428978,4.941968499915674,1.0,0.7827685095295788,0.7760785298948627,0.8729758114071327,337.90723638910424,4170.860318181478,,,,,
53,4501.859547856135,0.7280077371435224,435.154497014341,5360.934677112658,647.2910461209544,0.8230099067183142,0.8230099067183142,1.164329005749477,0.0008353117601282017,3.549150987363604,0.187059572329123,0.18705957233024417,0.0009560823661396292,0.0014666962371659468,4.97430339991115,1.0,0.7827685095295788,0.7760785298948627,0.7280077371435224,340.62523704300924,4160.506303075982,,,,,
54,4494.981529601538,0.9775401611972457,438.576417561516,5348.299200228095,646.6355401990673,0.9414174769684029,0.9613471771360222,1.171021091135279,0.00011915993851126933,3.243470418825501,0.187059572329123,0.18705957233161014,0.0008741333972276294,0.0014837797898683742,5.010283200070262,1.0,0.7827685095295788,0.7760785298948627,0.9775401611972457,343.3038086894501,4150.7001807508905,,,,,
55,4488.0661527753855,0.734044111780928,441.94821953582317,5336.301418014155,645.5065765769682,0.7635609648258064,0.7989519021446406,1.1707084745202345,7.536775127387624e-05,3.5626045257068846,0.187059572329123,0.18705957233152282,0.000803898642571959,0.0012685569920040355,5.041445899987593,1.0,0.7827685095295788,0.7760785298948627,0.734044111780928,345.9431490953074,4141.388959568297,,,,,
56,4481.308080360446,0.7286308497450523,445.272171608388,5324.247812867058,644.5138061733345,0.7350177439323086,0.780892543407741,1.169119801291182,0.0005901641433423629,3.7338213479753986,0.187059572329123,0.18705957233027315,0.0007462297242624349,0.0011032251267563806,5.073625900084153,1.0,0.7827685095295788,0.7760785298948627,0.7286308497450523,348.54503410489673,4132.034415405805,,,,,
57,4476.26707920936,0.7314171106754802,448.5492702658948,5314.443396495992,641.9023276678068,0.7813930769907615,0.8050436707231492,1.171955107534494,0.0005377659342601024,3.474251466909959,0.187059572329123,0.1870595723302754,0.0006870276636109885,0.0011395280654713082,5.106626099906862,1.0,0.7827685095295788,0.7760785298948627,0.7314171106754802,351.1102437366147,4124.425418362071,,,,,
58,4469.359396707625,0.4745744526943743,451.78857900870855,5302.606361497075,640.8686296646783,0.5872621433296046,0.6078159496154073,1.1592561494263316,0.0006647599144897834,3.053408851506026,0.187059572329123,0.1870595723300234,0.0006414287041441652,0.0009352663370810478,5.140346999978647,1.0,0.7827685095295788,0.7760785298948627,0.4745744526943743,353.6458726131331,4115.238949641797,,,,,
59,4463.460999096548,0.577532435191596,454.98986395574025,5291.644557617134,639.2921442215702,0.6362631835546679,0.6714533033221489,1.169598162556252,0.0,3.46766492650057,0.187059572329123,0.18705957233111417,0.0005896318903790408,0.0009582209865298275,5.174006999935955,1.0,0.7827685095295788,0.7760785298948627,0.577532435191596,356.1517376597006,4106.731729001656,,,,,
60,4237.560413066688,0.696333542305652,458.15552912693346,5281.233851216034,605.6663255718739,0.7623894351053245,0.7871735713400754,1.1707873665141957,1.808091686386626e-05,3.1787036149437355,0.187059572329123,0.1870595723309171,0.0005470493694450109,0.0010113256702237814,5.217456100042909,1.0,0.7445513106728819,0.7376578825275611,0.696333542305652,341.12029970348607,3895.7437798208966,0.011428047619356308,0.6202625593938478,1.4908257195791699,0.01842453239564287,0.007665582548832211
61,4230.868758731445,0.6855074646177208,461.27848223509454,5269.0249027309355,605.1623588060294,0.7572424268403525,0.7807370191699312,1.1688773731400222,8.288646546895928e-05,3.37232637022347,0.187059572329123,0.1870595723306418,0.0005081011525033621,0.0009224544448844055,5.250375600066036,1.0,0.7445513106728819,0.7376578825275611,0.6855074646177208,343.44549853333734,3886.7377527334907,,,,,
62,4225.626755196581,0.700498235270271,464.3555246724515,5258.792503045346,603.4223860420557,0.7770859479140776,0.7791364946755366,1.1706143207104542,0.00016947138998261307,3.649464110881,0.187059572329123,0.18705957233037035,0.00047036198995219425,0.0008183561899412247,5.286483000032604,1.0,0.7445513106728819,0.7376578825275611,0.700498235270271,345.73651451306756,3879.189742448243,,,,,
63,4218.820875844271,0.5768306001323568,467.3909642536598,5246.670010426967,603.0117630754404,0.6778618137526303,0.7132903762756597,1.130627778799421,0.0,3.4708327286467604,0.187059572329123,0.18705957233059256,0.00043857388017102037,0.0006900068522419146,5.319610300008208,1.0,0.7445513106728819,0.7376578825275611,0.5768306001323568,347.9965550317245,3870.2474902124136,,,,,
64,4214.164974209314,0.7342522494241956,470.3800274997174,5237.12787116633,601.0000079116361,0.7981234530513367,0.810871339342283,1.1687436667329796,0.00020812876922676748,3.313844473381688,0.187059572329123,0.18705957233013634,0.00040635145731018673,0.0006653792626695341,5.35005100001581,1.0,0.7445513106728819,0.7376578825275611,0.7342522494241956,350.22206598926084,3863.208655970629,,,,,
65,4208.175011455861,0.6635714834360342,473.3283970845703,5226.127521792429,600.0130666493881,0.6885860917565174,0.7356563406470303,1.1502670649988969,4.171199171766268e-05,3.0467677710776395,0.187059572329123,0.18705957233029982,0.0003772972859970402,0.0006275737007543402,5.38046559994109,1.0,0.7445513106728819,0.7376578825275611,0.6635714834360342,352.4172784280112,3855.094161544414,,,,,
66,4204.302370674475,0.6711476201567697,476.23422291238364,5217.9343559767485,597.3145193245375,0.7299852130048786,0.7376724625581437,1.1637970337875791,8.800576502207558e-05,3.5390973702411657,0.187059572329123,0.18705957233017226,0.00035171318856853034,0.0006880835563534634,5.412557699950412,1.0,0.7445513106728819,0.7376578825275611,0.6711476201567697,354.5808148566967,3849.050408197622,,,,,
67,4198.573981604265,0.5943703551492547,479.1079302658847,5207.372231492908,596.1908465559495,0.7010502493680353,0.7078885478704992,1.1675260720285854,0.0007652933134935855,2.6548791399183833,0.187059572329123,0.18705957232954357,0.0003278589564526687,0.0005675493562827213,5.442706800065935,1.0,0.7445513106728819,0.7376578825275611,0.5943703551492547,356.72043743323616,3841.2591738158794,,,,,
68,4191.906030722218,0.6953188056512237,481.94773292455807,5195.329686656705,596.084890857818,0.7689805132439592,0.7689805132439592,1.170328477115919,0.0,1.815795944566956,0.187059572329123,0.18705957233013315,0.0003050240823845142,0.0005080156469666555,5.471352499909699,1.0,0.7445513106728819,0.7376578825275611,0.6953188056512237,358.8348162248038,3832.375895691763,,,,,
69,4186.387384610281,0.9313298752014365,484.7434581596372,5184.7065803968,595.1603564283533,0.9126409616234729,0.9284626867474592,1.1697441478593489,0.0,3.389161581364948,0.187059572329123,0.18705957233006396,0.00028572244237608533,0.0004897770841840828,5.4986357998568565,1.0,0.7445513106728819,0.7376578825275611,0.9313298752014365,360.9163771128632,3824.539677622216,,,,,
70,3978.061924697824,0.6364951426107709,487.4912890585692,5178.182653321635,562.4089140682514,0.7125386190489769,0.7125386190489769,1.1638581470310494,7.125626482506336e-05,3.610318407506051,0.187059572329123,0.18705957232993664,0.0002664887172478324,0.000572765054290056,5.535932699916884,1.0,0.7086792367574458,0.7013948170734197,0.6364951426107709,345.4749546559302,3631.950474899283,0.018173253543151417,0.6703565444092013,1.46599006767254,0.02710983236416058,0.012396573444732778
71,3973.1060050127817,0.6021252649662107,490.1983248660036,5168.4306994850995,561.1667723457614,0.6339905538235249,0.6765577046916161,1.169275299396115,2.3557820337260366e-05,3.733865425521284,0.187059572329123,0.1870595723299321,0.00024806319781566627,0.0005380563840669247,5.563702499959618,1.0,0.7086792367574458,0.7013948170734197,0.6021252649662107,347.3933747258179,3625.1105050219976,,,,,
72,3967.849484047366,0.6470738338068618,492.8645281612483,5158.178339080477,560.2903034980937,0.7267911318175018,0.7340815587763246,1.1648142559674652,0.000182626949427854,2.919524483151789,0.187059572329123,0.18705957232973408,0.0002316539663398848,0.0005079907609475611,5.591736400034279,1.0,0.7086792367574458,0.7013948170734197,0.6470738338068618,349.2828576421321,3617.9195525714267,,,,,
73,3960.297296205682,0.8017085145732789,495.48608919353495,5144.541699400371,561.4623598099995,0.8391670816082172,0.8454629471584683,1.1689039506811882,0.00018663288662883193,3.5912335758744938,0.187059572329123,0.18705957232966477,0.00021649890536161944,0.00031422581881393165,5.622721299994737,1.0,0.7086792367574458,0.7013948170734197,0.8017085145732789,351.14070351360607,3608.3548841775028,,,,,
