step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8850.380359506506,0.761575485675155,9.317575733747729,8840.301208287083,0.8726829239048711,0.8056003365158986,1.1861102012216562,1.1901813432525816,0.002836155064192548,0.0075879371029317026,0.1872957458908958,0.7124256853969304,13.907625939018992,14.129660793880195,1096491.3291084608,1369095.408400003,0.0,3.729367361722935,0.187059572329123,0.19117526468065268,-0.5187189075943965,1.0100309392419646,8850.380359506506,,,,,,,,1e-30,0.0,0.0,64851154858.73868,71457254977.57634,1.0,0.0,94.06553417238953,94.0699180652132,0.0,68201928158.87386,68230524103.06146,68201928158.87386,71144756500.55173,1.0,94.02287598391725,0.17389983505595505,2.7875307840030894,426.32968982093644,0.03089077438526964,0.001144157695230058,0.5491583071710271,0.018820208586546403,170.66742761771593,2.724307421030395,2451.581910263216
2,8836.395057238593,0.7521319125700423,9.158603299318626,8826.484322026705,0.8672553906261075,0.8006230992914285,1.179648990407882,1.1834962738490316,0.002783641485984943,0.013164348521789269,0.18727718936909832,0.7124256853969304,13.824035760427762,14.127746384728825,1008561.6454897869,1366476.9068624426,0.0,3.729367361722895,0.187059572329123,0.19086495197450415,-0.5187189075943979,1.0100309392419646,8836.395057238593,,,,,,,,1e-30,0.0,0.0,60206197685.57578,66579721796.950325,1.0,0.0,93.99438072718007,93.99921868042816,0.0,63370594498.337074,63399238003.05626,63370594498.337074,66258476806.46013,1.0,93.94937105711088,0.17674175941608755,2.8118817385302206,431.72197995515387,0.03416954197443603,0.0011564369127042074,0.5913578201354481,0.018714452813865894,171.76408611875848,2.768185895837437,2442.6710551114797
3,8823.19708292853,0.7425973690905386,9.001078858248952,8813.45340670119,0.8617408944053535,0.7955630991848084,1.172631454257126,1.1770442721329863,0.002736810074207882,0.018844821674023154,0.18726111470141316,0.7124256853969305,13.7454157116567,14.132230530747929,932305.3899886165,1372618.147664348,0.0,3.729367361722898,0.187059572329123,0.19059557546996955,-0.5187189075943963,1.0100309392419646,8823.19708292853,,,,,,,,1e-30,0.0,0.0,56125107854.1506,62287520343.659424,1.0,0.0,93.92729857107697,93.93257971698426,0.0,59125148705.50859,59153853630.2794,59125148705.50859,61959534102.55779,1.0,93.87999470974202,0.1822853287731818,2.892808933827492,439.71948510255675,0.03744484932340519,0.0011785213893721615,0.63392334579557,0.01880644694037012,172.7173618809287,2.8167983612507226,2412.259330259656
4,8810.69940397072,0.7329222332445862,8.843153167893947,8801.123328569582,0.8561087741896973,0.7903924400982888,1.1656587370494143,1.1704420274384393,0.0026945260971522,0.02465700228954623,0.18724706461111482,0.7124256853969306,13.671184305515531,14.142898868589675,865605.296138885,1387340.091497277,0.0,3.7293673617229315,0.187059572329123,0.19035965270727145,-0.5187189075943915,1.0100309392419646,8810.69940397072,,,,,,,,1e-30,0.0,0.0,52514701270.05584,58483236945.1855,1.0,0.0,93.86384332418164,93.86955879199733,0.0,55367748619.058205,55396513457.923935,55367748619.058205,58150036596.65567,1.0,93.8143023668011,0.1902545187526622,3.01875912132882,450.0205672820187,0.04072820611476419,0.0012110171721005571,0.6776009998069469,0.019116639698992518,173.55178095453732,2.8765953121814634,2365.3607295764778
5,8798.675623899147,0.7230409366424614,8.683085094171929,8789.269497868334,0.8503181384884492,0.7850737722822877,1.1581765327428357,1.1636442113672962,0.0026564371228045064,0.030642173329963288,0.1872345325664678,0.7124256853969311,13.599953560665305,14.158925350139532,806092.3238635401,1409753.3953448166,0.0,3.729367361723008,0.187059572329123,0.19014877217295892,-0.5187189075943839,1.0100309392419646,8798.675623899147,,,,,,,,1e-30,0.0,0.0,49259697450.59978,55046329638.22084,1.0,0.0,93.80284864437648,93.80899381447522,0.0,51978641799.41414,52007457338.422,51978641799.41414,54709211975.60135,1.0,93.75110398213097,0.20033923424254135,3.1800813431904205,462.3533319596035,0.044012383854766475,0.0012563500873510882,0.7224157360656993,0.019632451565136672,174.29592976694363,2.9545545979167342,2307.852147422376
6,8786.854544059588,0.7128594297763844,8.519064477757247,8777.622620152055,0.8443100317871299,0.7795528646481854,1.1504527866607877,1.1565848646783314,0.0026195831543941363,0.03685838873435342,0.18722307799676008,0.7124256853969314,13.530148263126543,14.1794250819527,751741.8527849572,1438951.2130907574,0.0,3.729367361723101,0.187059572329123,0.1899554176568486,-0.5187189075943727,1.0100309392419646,8786.854544059588,,,,,,,,1e-30,0.0,0.0,46257403867.86463,51864054940.742195,1.0,0.0,93.74287326233663,93.74944459396319,0.0,48848843634.33135,48877645480.00107,48848843634.33135,51524478988.58209,1.0,93.68896744095355,0.21226728932883973,3.3697167342657544,476.5550158905451,0.04729023681243125,0.0013139365820928944,0.7682552202402615,0.02038503593052231,174.97506350830656,3.048463398524612,2245.0704364169683
7,8775.156666404866,0.702301166915557,8.34939123135785,8766.104974006592,0.8380341084440162,0.7737827233598963,1.1425357481746925,1.14920930718903,0.002584503953301624,0.04335891616148912,0.18721252332605895,0.712425685396932,13.461228551767638,14.204626534078987,701677.0621718917,1475675.6845416497,0.0,3.7293673617232237,0.187059572329123,0.1897767651870619,-0.518718907594359,1.0100309392419646,8775.156666404866,,,,,,,,1e-30,0.0,0.0,43466236500.99026,48896987615.01918,1.0,0.0,93.68353745829012,93.69053441838622,0.0,45937348318.531845,45966103981.69217,45937348318.531845,48556182141.09815,1.0,93.62747980164046,0.22578334763967484,3.582505071972022,492.44252050711384,0.050552710559784476,0.0013806749716492462,0.8153134079815298,0.02129890718268904,175.59897010244697,3.1697003914896227,2181.040035304098
8,8763.42974856943,0.6912662892468929,8.172235911506506,8754.566246368677,0.8314242534632321,0.7677016472521313,1.134269898010821,1.1416400707152423,0.0025499024933089737,0.05021169848594678,0.187202662700115,0.7124256853969325,13.392297816676411,14.234523929669638,654939.28566275,1520460.6858065743,0.0,3.7293673617233867,0.187059572329123,0.1896093366781391,-0.518718907594342,1.0100309392419646,8763.42974856943,,,,,,,,1e-30,0.0,0.0,40837356018.58554,46092523044.18513,1.0,0.0,93.62404557033776,93.63146937368526,0.0,43192820325.0421,43221479429.62715,43192820325.0421,45751746485.54507,1.0,93.56583909936722,0.2406857796284749,3.8145865970379886,509.9143356995526,0.053801403554158314,0.001455012983104177,0.8636044966619519,0.022308093504083238,176.17928113123912,3.302998005409223,2118.589376101329
9,8751.555962893011,0.6796611326081996,7.985908731666394,8742.890393028736,0.8244156309824551,0.7612485659166898,1.1256734737775331,1.1336788197166099,0.002513979734767222,0.05748301384944883,0.18719335816462612,0.7124256853969333,13.322683456832198,14.26927278020216,610896.8833148727,1574223.6375959404,0.0,3.729367361723579,0.187059572329123,0.18945076636297956,-0.5187189075943207,1.0100309392419646,8751.555962893011,,,,,,,,1e-30,0.0,0.0,38338730552.829315,43414778031.292984,1.0,0.0,93.56376674049436,93.57161851754805,0.0,40580877720.74156,40609361172.060135,40580877720.74156,43075374952.46584,1.0,93.50342449893873,0.2568052911526199,4.063007662542004,528.8697093503139,0.05703594762569418,0.0015358038733858975,0.913038070906723,0.02342892335506669,176.72361595191248,3.444255950465193,2059.4190523746083
10,8739.514296067751,0.6678611404740188,7.797689118898815,8731.048745808379,0.8172277164132521,0.7546270327762191,1.1170240213238254,1.125505996120502,0.0024695255090557205,0.06493462091448969,0.1871845662428506,0.7124256853969342,13.252593495753827,14.305145779058254,569545.2393939424,1631720.894018158,0.0,3.729367361723785,0.187059572329123,0.1892997699625193,-0.5187189075942972,1.0100309392419646,8739.514296067751,,,,,,,,1e-30,0.0,0.0,35969512375.01015,40844118716.71507,1.0,0.0,93.50232514420668,93.5105814650457,0.0,38091301681.64173,38119314894.764626,38091301681.64173,40508435641.25813,1.0,93.44008104560044,0.27318083264788284,4.311393621838536,548.4562234099349,0.06009639570967769,0.0016188162100188499,0.9596705804137773,0.024600158519106033,177.23432044046527,3.587352628566829,2007.6672952998463
