step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc,loss_weighted,loss_unweighted,boundary_loss_form,bc_eps,frac_flux_left_clamped,frac_recruitment_flux_clamped,flux_left_min,recruitment_flux_min,boundary_residual_abs_p95,boundary_residual_abs_max,weight_update_hard_set,causal_fraction,t_max_current
11,142.01374693141088,0.6890867748858198,8.234172332592978,8731.702206717371,12.509400514686643,0.7813815624245257,0.7813815624245257,1.1330858400005315,0.0006625486795601293,3.6791374838121387,0.187059572329123,0.18789982120484056,627525.970186673,1252444.3400646988,11.621301399998629,1.0,1.8916379873116158,0.014401382914935241,0.6890867748858198,15.576073178403174,125.74858697812189,,,,,,142.01374693141088,8740.62546582485,log,1e-30,1.0,0.0,0.0,38179882090.16451,93.44435902524215,93.44457379220133,0.0,0.05633333333333333,2.2533333333333334
12,141.30458214847883,0.5127981952845527,8.07828430450972,8715.176537686337,13.028886499703203,0.5960258676048491,0.6209465901408691,1.1258961610996878,0.00040470225997366743,3.7308065332298113,0.187059572329123,0.18810108303482578,559504.3362903668,1276952.370829469,11.672324199998911,1.0,1.8916379873116158,0.014401382914935241,0.5127981952845527,15.281189462713783,125.51059449048049,,,,,,141.30458214847883,8723.76762018613,log,1e-30,1.0,0.0,0.0,34930407136.66514,93.35591248134754,93.35591811849376,0.0,0.056966666666666665,2.2786666666666666
13,140.86700592712643,0.6490892694932401,7.918527880236934,8696.312656606704,13.675496695136983,0.7295938348435521,0.7510516882646129,1.1158288197520305,0.00010373182774711664,3.7302706069334466,0.187059572329123,0.18844434745485308,525197.9095855812,1314155.4864235537,11.725181399999201,1.0,1.8916379873116158,0.014401382914935241,0.6490892694932401,14.97898814184231,125.23892851579089,,,,,,140.86700592712643,8704.880273756435,log,1e-30,1.0,0.0,0.0,31564580623.757397,93.25466178132368,93.25467169087587,0.0,0.057600000000000005,2.3040000000000003
14,140.1557487019048,0.5489494659387857,7.755727356809622,8675.262055495094,14.28786287481573,0.6653936490802135,0.679510381541654,1.1042527872920385,0.0001900855953601427,3.733181259873781,0.187059572329123,0.1881555035469887,448149.86239445367,1308030.6998901116,11.775212499998815,1.0,1.8916379873116158,0.014401382914935241,0.5489494659387857,14.671028487372991,124.93577074859303,,,,,,140.1557487019048,8683.566732317842,log,1e-30,1.0,0.0,0.0,28192437837.33605,93.14225609621225,93.14232457936217,0.0,0.05823333333333333,2.3293333333333335
15,139.48857322039717,0.5231655278338436,7.590362429312994,8652.446124086155,14.916972711615607,0.6203537886830756,0.6474688550601241,1.091862057403256,0.0004732304111037394,3.7218090767079675,0.187059572329123,0.18773229652524315,392627.3347296086,1275488.7389876281,11.830219999999827,1.0,1.8916379873116158,0.014401382914935241,0.5231655278338436,14.358217908751339,124.60718978381199,,,,,,139.48857322039717,8660.559652043301,log,1e-30,1.0,0.0,0.0,24931359560.117645,93.02005751837174,93.02009326312933,0.0,0.05886666666666667,2.3546666666666667
16,138.92735701887244,0.6271260629786838,7.421578536095722,8628.427686783532,15.56775135446723,0.6935673077089738,0.7402757906454556,1.0802797526638885,0.0,3.268625097296071,0.187059572329123,0.18815420422017176,342155.79940297425,1364530.0294514662,11.887335299999904,1.0,1.8916379873116158,0.014401382914935241,0.6271260629786838,14.0389398846952,124.26129107119857,,,,,,138.92735701887244,8636.476391382606,log,1e-30,1.0,0.0,0.0,21900922110.27509,92.89103029918373,92.89114571764794,0.0,0.059500000000000004,2.3800000000000003
17,138.15907383651816,0.548096095430444,7.246665290570201,8603.54252976751,16.21522882624355,0.6579572606342824,0.684770648799854,1.066738467636104,2.5706986754563815e-05,3.7313198656804687,0.187059572329123,0.18797855168017066,321583.6276242868,1384811.724181575,11.93792829999984,1.0,1.8916379873116158,0.014401382914935241,0.548096095430444,13.708067344975161,123.90291039611255,,,,,,138.15907383651816,8611.337291153512,log,1e-30,1.0,0.0,0.0,19130826210.61166,92.75705084395901,92.75709629272222,0.0,0.06013333333333334,2.4053333333333335
18,137.54766991485317,0.6557046953297412,7.061239489999548,8577.971788710744,17.08482191587807,0.7822905906042966,0.7822905906042966,1.0517102364397017,0.00037272015210103315,3.61738763046652,0.187059572329123,0.187562817003209,296552.99350543565,1342451.8209163072,12.007701799999268,1.0,1.8916379873116158,0.014401382914935241,0.6557046953297412,13.357308856788046,123.53465636273539,,,,,,137.54766991485317,8585.688732896073,log,1e-30,1.0,0.0,0.0,16674310247.10974,92.61977422224614,92.61979553013133,0.0,0.06076666666666667,2.4306666666666668
19,136.7860219488329,0.63883152943853,6.859924469355703,8552.69923941374,17.82528935697972,0.7748962810121962,0.7748962810121962,1.0379489161883175,0.0001236617516528829,2.1091285373972455,0.187059572329123,0.18766601320987655,289875.1770928601,1459749.5022107905,12.058573000000251,1.0,1.8916379873116158,0.014401382914935241,0.63883152943853,12.976493716321727,123.17069670307266,,,,,,136.7860219488329,8560.197995412535,log,1e-30,1.0,0.0,0.0,14530445944.832722,92.48410154027441,92.48433755100666,0.0,0.0614,2.456
20,136.46642432120242,0.5859192222741706,6.636873038350741,8527.657122309241,18.58199749643343,0.6903028405758486,0.7046633574367581,1.0227700695521476,0.0,3.718477521740815,0.187059572329123,0.1876920718509504,204027.77338517155,1597059.8283128147,12.12807470000007,1.0,1.8919752243158887,0.014461616358942346,0.5859192222741706,12.556799355489717,123.32370574343854,0.08728268375590464,0.0453331362682338,4.2733830619635516,1.9253616877389106,0.020424727315645708,136.46642432120242,8534.879914569867,log,1e-30,1.0,0.0,0.0,12686624429.005129,92.34894270406227,92.34953745583229,0.0,0.062033333333333336,2.4813333333333336
21,135.56473202115816,0.5103023129720999,6.386479662632817,8503.29350217122,19.427005567635046,0.6356674160989831,0.636454827369084,1.0048113089936002,0.00025293285274258226,3.729130605913843,0.187059572329123,0.18744770497824084,167393.36364437366,1615440.9545430343,12.183097499999349,1.0,1.8919752243158887,0.014461616358942346,0.5103023129720999,12.083061292298584,122.97136841588747,,,,,,135.56473202115816,8510.190284146825,log,1e-30,1.0,0.0,0.0,11108714137.056114,92.21672068673959,92.21715667556056,0.0,0.06266666666666668,2.506666666666667
22,134.62147229536617,0.4420719302238922,6.103668786823566,8479.785882800901,20.32416814077339,0.5539983552967686,0.5893340372832568,0.9947177720756317,0.0002471003786421594,3.6559780810036155,0.187059572329123,0.18740317046236035,146202.58720807088,1776451.5665323974,12.237603899999158,1.0,1.8919752243158887,0.014461616358942346,0.4420719302238922,11.547990122100405,122.63141024304188,,,,,,134.62147229536617,8486.331623517948,log,1e-30,1.0,0.0,0.0,9772629864.572336,92.0903504113381,92.09057987099989,0.0,0.0633,2.532
23,133.7193932925769,0.4651025244038796,5.78495397998783,8457.512502646252,21.328696968355025,0.6140670983889437,0.6140670983889437,0.9749697172058942,0.00013091800363362882,2.81196111268487,0.187059572329123,0.18741371301034793,130377.31230727634,2051759.9696172196,12.293799600000057,1.0,1.8919752243158887,0.014461616358942346,0.4651025244038796,10.944989603944569,122.30930116422846,,,,,,133.7193932925769,8463.762559150644,log,1e-30,1.0,0.0,0.0,8638754264.984455,91.96808196254173,91.9681446685642,0.0,0.06393333333333334,2.5573333333333337
24,132.70856652052186,0.4404499914389472,5.429081027682455,8435.877892616596,22.297297507866706,0.6112323206069018,0.6112323206069018,0.9726480577432537,0.0,2.941186454665909,0.187059572329123,0.1874607559688412,113791.35451094208,2515255.74126687,12.344829499999832,1.0,1.8919752243158887,0.014461616358942346,0.4404499914389472,10.271686795178647,121.99642973390425,,,,,,132.70856652052186,8441.747423635717,log,1e-30,1.0,0.0,0.0,7680156207.122799,91.85238914558653,91.85366476923204,0.0,0.06456666666666666,2.5826666666666664
25,131.64161873774944,0.4121643534857875,5.037175405294309,8415.32787873056,23.186965038868074,0.5856752177252612,0.5946158185175744,0.9668160586237569,0.00011005694868196358,3.2972296368537815,0.187059572329123,0.1873489668284514,113886.62448807577,2787642.544587207,12.396361999999499,1.0,1.8919752243158887,0.014461616358942346,0.4121643534857875,9.530211067350178,121.69924331691347,,,,,,131.64161873774944,8420.77721848934,log,1e-30,1.0,0.0,0.0,6886534159.978242,91.74165477415983,91.74237771989272,0.0,0.06520000000000001,2.6080000000000005
26,130.6130092105599,0.4669349555146505,4.613176632093365,8395.88434294571,24.196203369041264,0.5792026616535249,0.6393492268135114,0.9583354724310049,0.00040678218163760216,3.662755491333711,0.187059572329123,0.18723537227741824,102330.26257592667,3030981.37674017,12.445494199999303,1.0,1.8919752243158887,0.014461616358942346,0.4669349555146505,8.72801589331366,121.4180583617316,,,,,,130.6130092105599,8400.964454533318,log,1e-30,1.0,0.0,0.0,6169922440.830294,91.63568233077993,91.63577426192052,0.0,0.06583333333333333,2.633333333333333
27,129.44796249181823,0.42923079015852605,4.164130713499694,8376.677720813572,24.992856537873177,0.578169690906953,0.6066239240766691,0.9592856578999103,0.00013899355561398236,3.664545132760181,0.187059572329123,0.18728399677282315,83820.75837766523,4002109.406783507,12.492402099998799,1.0,1.8919752243158887,0.014461616358942346,0.42923079015852605,7.878432140754265,121.14029956090543,,,,,,129.44796249181823,8381.27108231723,log,1e-30,1.0,0.0,0.0,5576921861.992254,91.53148910191001,91.53213287944054,0.0,0.06646666666666667,2.658666666666667
28,128.29472998468623,0.42265436593413647,3.699193060046824,8358.214669720523,25.734388858210863,0.5923163371934792,0.6022493743657945,0.9562189079119433,0.00013440148763165655,2.7000202326416938,0.187059572329123,0.1872643415074902,78393.574034541,5008177.120678157,12.540206899999248,1.0,1.8919752243158887,0.014461616358942346,0.42265436593413647,6.998781619569868,120.87329399918221,,,,,,128.29472998468623,8362.336517146503,log,1e-30,1.0,0.0,0.0,5018272504.64563,91.43583380743512,91.43641728262193,0.0,0.06709999999999999,2.6839999999999997
29,127.07572915708634,0.3462825504324074,3.2298315053903144,8340.608852146459,26.234178461239456,0.5459496908767136,0.5459496908767136,0.9475900428468478,0.0002458394421930646,2.2572252268708195,0.187059572329123,0.18721876371069499,69365.29566219675,6019113.587270808,12.619522400000278,1.0,1.8919752243158887,0.014461616358942346,0.3462825504324074,6.110761186913365,120.61868541974057,,,,,,127.07572915708634,8344.184966202281,log,1e-30,1.0,0.0,0.0,4537608319.057634,91.33645752235964,91.33695347669834,0.0,0.06773333333333334,2.7093333333333334
30,125.90871168670533,0.2589618220479361,2.7685819737998885,8320.919411833156,26.506278140868126,0.4164199331705088,0.45246603628373727,0.9371677264149021,0.0003480158495469607,3.720146067558585,0.187059572329123,0.18718467014178128,61411.45412975714,7287023.636367254,12.728689499999746,1.0,1.889036819567892,0.014471934003700216,0.2589618220479361,5.229953286499938,120.41979657815746,0.08659903995922622,0.05418757084497494,5.5894217590720885,1.5981347495162155,0.015493380834729262,125.90871168670533,8323.946955629004,log,1e-30,1.0,0.0,0.0,4083732322.93918,91.23132339282155,91.23146101707479,0.0,0.06836666666666667,2.734666666666667
31,124.78516421688145,0.23377384863752507,2.327819291617272,8302.556796234505,26.625591051124886,0.354259039193204,0.41761077865391466,0.941676681194739,0.00023194154022709856,3.4906631118921996,0.187059572329123,0.18719056208238574,52288.262825706275,9738579.388966992,12.803929499999867,1.0,1.889036819567892,0.014471934003700216,0.23377384863752507,4.397336351165475,120.15405401707845,,,,,,124.78516421688145,8305.11838937476,log,1e-30,1.0,0.0,0.0,3699237575.746814,91.12774714048142,91.12830387111518,0.0,0.069,2.7600000000000002
32,123.67438421285723,0.19731486751619923,1.9186864271101638,8281.726547998394,26.84311350578358,0.4087461786611481,0.4087461786611481,0.9404506341518788,0.0002191605857276291,2.184252493506603,0.187059572329123,0.18717851878872094,52180.157855915015,12565083.81320916,12.885733799999798,1.0,1.889036819567892,0.014471934003700216,0.19731486751619923,3.6244693060162656,119.85260003932477,,,,,,123.67438421285723,8283.84254929302,log,1e-30,1.0,0.0,0.0,3268530027.448066,91.0162960098326,91.01713880705985,0.0,0.06963333333333334,2.7853333333333334
33,122.5897202584968,0.17292325489645866,1.5490198048593096,8256.715483046675,26.543387364974276,0.3472170121331341,0.3481732646217091,0.9493281325821176,7.589619346642928e-05,3.2861380126804467,0.187059572329123,0.18718627282050546,40616.43453590072,16884267.093262028,12.952591899998879,1.0,1.889036819567892,0.014471934003700216,0.17292325489645866,2.9261554456191066,119.49064155798123,,,,,,122.5897202584968,8258.437426106431,log,1e-30,1.0,0.0,0.0,2850204870.984838,90.88481087297367,90.8853267490538,0.0,0.07026666666666667,2.810666666666667
34,121.590266862766,0.18792047129056483,1.2231909831401444,8229.148471552637,26.278165894971828,0.3447416618971878,0.36444820713942355,0.8930349088128597,0.0007076921419961052,3.7331338139032724,0.187059572329123,0.18710848121585322,36334.51979886821,16852309.755779393,13.03341249999903,1.0,1.889036819567892,0.014471934003700216,0.18792047129056483,2.3106528045151813,119.09169358696026,,,,,,121.590266862766,8230.559583007067,log,1e-30,1.0,0.0,0.0,2457662190.7428093,90.73275850674979,90.74072988932637,0.0,0.0709,2.8360000000000003
35,120.68791103895659,0.20283998612711926,0.94427181827987,8202.173032993976,25.533836902188014,0.359831192644719,0.37110912898628245,0.8902275394386212,0.0006777081061513715,2.6283201839740356,0.187059572329123,0.18710242639365937,30070.718969261594,20945004.335523188,13.10182579999855,1.0,1.889036819567892,0.014471934003700216,0.20283998612711926,1.783764232410996,118.70130682041847,,,,,,120.68791103895659,8203.320144798383,log,1e-30,1.0,0.0,0.0,2128309885.2889135,90.57498745374504,90.57554061878659,0.0,0.07153333333333334,2.8613333333333335
36,119.75546145940253,0.19051664532301604,0.714231990072726,8168.620327932204,24.45790233296639,0.3057359171178297,0.3358077238982174,0.9431658573788059,0.00010637555156684658,3.733747611064793,0.187059572329123,0.18713432574827554,28158.43935980181,32093832.207666524,13.16003339999952,1.0,1.889036819567892,0.014471934003700216,0.19051664532301604,1.3492105269606285,118.21573428711888,,,,,,119.75546145940253,8169.5250765676,log,1e-30,1.0,0.0,0.0,1747429588.96513,90.40225104366415,90.4044021638048,0.0,0.07216666666666667,2.8866666666666667
37,118.88985004819574,0.15424789599813796,0.5343215623957572,8134.79725772951,23.096229055115494,0.21083912339070296,0.28943569049358425,0.9514723096146915,4.756306654245257e-06,3.6310662777926095,0.187059572329123,0.18713131666404548,20486.109869588818,41250448.222236104,13.21288099999947,1.0,1.889036819567892,0.014471934003700216,0.15424789599813796,1.0093531048546283,117.72624904734298,,,,,,118.88985004819574,8135.485827187905,log,1e-30,1.0,0.0,0.0,1442718764.812006,90.2177857178922,90.2191630953937,0.0,0.0728,2.912
38,118.10115279473062,0.10659621024138646,0.40534776606566225,8100.426639569271,21.554327301243724,0.15959283641259792,0.2097920433940683,0.9410448057609095,0.00010352530897689977,3.566621526365892,0.187059572329123,0.1871108808636769,17076.952480417523,47183983.11423121,13.270394999999553,1.0,1.889036819567892,0.014471934003700216,0.10659621024138646,0.7657168548276285,117.22883972966162,,,,,,118.10115279473062,8100.938583545578,log,1e-30,1.0,0.0,0.0,1202387346.2065723,90.01938122435348,90.02487086631321,0.0,0.07343333333333334,2.9373333333333336
39,117.46561032469369,0.1566577801017306,0.32574060039124925,8063.443111818245,19.91984218358679,0.20796798373055375,0.2690720938873015,0.9232176472920555,0.00023138877878804698,3.685995704771728,0.187059572329123,0.18709449492111882,19033.997578830535,51783480.787857465,13.321391899999071,1.0,1.889036819567892,0.014471934003700216,0.1566577801017306,0.6153359877672211,116.69361655682474,,,,,,117.46561032469369,8063.925510198737,log,1e-30,1.0,0.0,0.0,977216199.9534986,89.81438228815094,89.81481930631442,0.0,0.07406666666666667,2.962666666666667
40,116.0656247851123,0.09875814767958885,0.289651902558991,8031.186196946456,18.00341997755161,0.15109846080696201,0.23812037886667942,0.9328601376060943,0.00015375366027578496,3.356506677334952,0.187059572329123,0.18709216787477873,12346.582521907672,65147749.923198014,13.393138499999623,1.0,1.8778993322751143,0.014371840808137411,0.09875814767958885,0.5439371144077456,115.42292952302498,0.024610291578333655,0.03174341497897138,5.5147698436200505,0.7752880902901245,0.004462614447419761,116.0656247851123,8031.5746069966945,log,1e-30,1.0,0.0,0.0,818896500.7626209,89.63530330984597,89.64041683612575,0.0,0.0747,2.988
41,115.64367071047235,0.13328638387918787,0.28811693206422356,7999.624492581102,16.079501177404005,0.09581359642229456,0.26833049284524907,0.9279441514955735,0.0001877163038071436,3.456660762509589,0.187059572329123,0.1870856520183266,10739.171502232144,75952665.33165121,13.44743550000021,1.0,1.8778993322751143,0.014371840808137411,0.13328638387918787,0.5410545943405599,114.9693297322526,,,,,,115.64367071047235,8000.045895897045,log,1e-30,1.0,0.0,0.0,681275650.0683826,89.4629121302116,89.46339751726282,0.0,0.07533333333333334,3.0133333333333336
42,115.2534761190505,0.08734528998563425,0.3106439412685517,7972.7276629938715,14.288073950574514,0.08529905888830978,0.21874714336127898,0.919642516739029,0.00025985695063057007,3.733813316297175,0.187059572329123,0.18707983534900485,8282.647811688696,87898736.11285512,13.501280999998926,1.0,1.8778993322751143,0.014371840808137411,0.08734528998563425,0.5833580498835231,114.58277277918134,,,,,,115.2534761190505,7973.125652225126,log,1e-30,1.0,0.0,0.0,585409202.3520864,89.3060686338721,89.30768083580914,0.0,0.07596666666666667,3.038666666666667
43,114.96994950443131,0.12460625414902973,0.3499691460825979,7945.268664532031,12.233401486592738,0.009479848955993624,0.2625186358853673,0.9398923965767255,0.0,3.7018971483395653,0.187059572329123,0.18708509517162142,7473.924500234313,119146233.72164331,13.554343199999494,1.0,1.8778993322751143,0.014371840808137411,0.12460625414902973,0.6572068257454025,114.18813642453688,,,,,,114.96994950443131,7945.743239932262,log,1e-30,1.0,0.0,0.0,502457258.2504522,89.16453006209412,89.16845146073142,0.0,0.0766,3.064
44,114.7974953699682,0.16322452378196228,0.40208217190685147,7923.772780697907,10.38752135425235,0.059805290118644466,0.3563813994856505,0.753145146214763,0.00162608125873058,2.6229026404558655,0.187059572329123,0.1870629994863355,6170.742483799249,81661625.92975129,13.604131599999164,1.0,1.8778993322751143,0.014371840808137411,0.16322452378196228,0.7550698421436041,113.87920100404264,,,,,,114.7974953699682,7924.338087393596,log,1e-30,1.0,0.0,0.0,444506513.0309517,89.03327663196079,89.03651118565944,0.0,0.07723333333333333,3.0893333333333333
45,114.69041674464361,0.20601838841775713,0.4698973515573093,7904.48349310803,8.423287935898154,0.06128866979399619,0.3850130755449256,0.9345398991156793,0.0001877627493825293,3.732150000659578,0.187059572329123,0.18707484100476518,7927.8717542638005,149775868.45717287,13.660444899998765,1.0,1.8778993322751143,0.014371840808137411,0.20601838841775713,0.8824199227273157,113.60197843349854,,,,,,114.69041674464361,7905.159408848005,log,1e-30,1.0,0.0,0.0,400228193.9475383,88.92692649048368,88.9278452549173,0.0,0.07786666666666667,3.1146666666666665
46,114.59256440723357,0.21225280261760376,0.5540747941943089,7886.242022274168,6.717685704917112,0.09142065000141007,0.3578303057443845,0.9291739505442279,0.0002535850723392116,3.5569221315774784,0.187059572329123,0.18707208979406392,6254.746826019343,167097108.88548008,13.713262499999473,1.0,1.8778993322751143,0.014371840808137411,0.21225280261760376,1.040496686047964,113.339814918568,,,,,,114.59256440723357,7887.00834987098,log,1e-30,1.0,0.0,0.0,364019758.62018186,88.8174831116711,88.81751736510466,0.0,0.0785,3.14
47,114.58780250689551,0.22852600227315883,0.6550153766633565,7871.588968763273,5.412604950245772,0.1243711289685326,0.3898900958516674,0.9390606084524181,0.00021470573646206748,3.3535448655529945,0.187059572329123,0.18707183067855412,4635.7011574235985,200136428.73548844,13.762840499999584,1.0,1.8778993322751143,0.014371840808137411,0.22852600227315883,1.2300529384660497,113.1292235661563,,,,,,114.58780250689551,7872.47251014221,log,1e-30,1.0,0.0,0.0,331121065.03214836,88.74310555168398,88.74558062409915,0.0,0.07913333333333333,3.1653333333333333
48,114.52474156942918,0.18047015542693925,0.7716479102620484,7855.305094574092,4.3638563412913856,0.014647597600446647,0.32914054849426566,0.861560854227055,0.0009797262372403456,3.6243024141595663,0.187059572329123,0.18706405446830704,6878.226555659472,179109507.22023627,13.812939100000222,1.0,1.8778993322751143,0.014371840808137411,0.18047015542693925,1.449077095432588,112.89519431856965,,,,,,114.52474156942918,7856.257212639782,log,1e-30,1.0,0.0,0.0,302534914.188927,88.65510553920726,88.65869523766608,0.0,0.07976666666666667,3.1906666666666665
49,114.54406657256314,0.1985332077785,0.8978616398043172,7838.901160603748,3.7561559918300023,-0.07722330611391823,0.3670133015384286,0.8230684321028802,0.001334482441737804,3.707138505039291,0.187059572329123,0.187062407582772,4014.757513169007,181206771.5847853,13.86364809999941,1.0,1.8778993322751143,0.014371840808137411,0.1985332077785,1.6860937738639665,112.65943959092067,,,,,,114.54406657256314,7839.997555451331,log,1e-30,1.0,0.0,0.0,275490713.8426283,88.56110957143386,88.56751952971135,0.0,0.0804,3.216
50,115.82236576272146,0.27401351799432094,1.0255241316861121,7824.03659912077,4.0089623342852745,-0.10906282120064195,0.45301894865013054,0.9496418614521471,0.00012185800583538325,1.9550381853075376,0.187059572329123,0.18707039277238394,4079.714263716117,281980120.4122143,13.931386700000076,1.0,1.8956689889301992,0.014519908810709877,0.27401351799432094,1.9440542938369325,113.60429795089021,0.14057394781476082,0.03846214508607257,4.817700300016052,3.654864997783592,0.029178641065383922,115.82236576272146,7825.33613677045,log,1e-30,1.0,0.0,0.0,254558769.71167332,88.48725195231899,88.49356017731685,0.0,0.08103333333333333,3.2413333333333334
