t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,33465470716.16075,-33465470716.16075
0.6666666666666666,0.0,33314505506.578224,-33314505506.578224
1.3333333333333333,0.0,33166477581.15736,-33166477581.15736
2.0,0.0,33021364649.939075,-33021364649.939075
2.6666666666666665,0.0,32879143679.90521,-32879143679.90521
3.333333333333333,0.0,32739790937.10597,-32739790937.10597
4.0,0.0,32603282028.00521,-32603282028.00521
4.666666666666666,0.0,32469591939.986206,-32469591939.986206
5.333333333333333,0.0,32338695080.96672,-32338695080.96672
6.0,0.0,32210565318.078213,-32210565318.078213
6.666666666666666,0.0,32085176015.368763,-32085176015.368763
7.333333333333333,0.0,31962500070.494865,-31962500070.494865
8.0,0.0,31842509950.37265,-31842509950.37265
8.666666666666666,0.0,31725177725.764095,-31725177725.764095
9.333333333333332,0.0,31610475104.77803,-31610475104.77803
10.0,0.0,31498373465.271217,-31498373465.271217
10.666666666666666,0.0,31388843886.138554,-31388843886.138554
11.333333333333332,0.0,31281857177.48608,-31281857177.48608
12.0,0.0,31177383909.684036,-31177383909.684036
12.666666666666666,0.0,31075394441.301445,-31075394441.301445
13.333333333333332,0.0,30975858945.926792,-30975858945.926792
14.0,0.0,30878747437.883095,-30878747437.883095
14.666666666666666,0.0,30784029796.848347,-30784029796.848347
15.333333333333332,0.0,30691675791.39535,-30691675791.39535
16.0,0.0,30601655101.467514,-30601655101.467514
16.666666666666664,0.0,30513937339.80966,-30513937339.80966
17.333333333333332,0.0,30428492072.3749,-30428492072.3749
18.0,0.0,30345288837.730816,-30345288837.730816
18.666666666666664,0.0,30264297165.489296,-30264297165.489296
19.333333333333332,0.0,30185486593.787167,-30185486593.787167
20.0,0.0,30108826685.844307,-30108826685.844307
20.666666666666668,0.0,30034287045.628876,-30034287045.628876
21.333333333333336,0.0,29961837332.658928,-29961837332.658928
22.0,0.0,29891447275.971012,-29891447275.971012
22.666666666666668,0.0,29823086687.28697,-29823086687.28697
23.333333333333336,0.0,29756725473.41032,-29756725473.41032
24.0,0.0,29692333647.88425,-29692333647.88425
24.666666666666668,0.0,29629881341.943108,-29629881341.943108
25.333333333333336,0.0,29569338814.789284,-29569338814.789284
26.0,0.0,29510676463.22765,-29510676463.22765
26.666666666666668,0.0,29453864830.688805,-29453864830.688805
27.333333333333336,0.0,29398874615.672817,-29398874615.672817
28.0,0.0,29345676679.644,-29345676679.644
28.666666666666668,0.0,29294242054.407257,-29294242054.407257
29.333333333333336,0.0,29244541948.99549,-29244541948.99549
30.0,0.0,29196547756.09699,-29196547756.09699
30.666666666666668,0.0,29150231058.05151,-29150231058.05151
31.333333333333336,0.0,29105563632.441635,-29105563632.441635
32.0,0.0,29062517457.30655,-29062517457.30655
32.666666666666664,0.0,29021064716.003242,-29021064716.003242
33.333333333333336,0.0,28981177801.740143,-28981177801.740143
34.0,0.0,28942829321.806362,-28942829321.806362
34.666666666666664,0.0,28905992101.51917,-28905992101.51917
35.333333333333336,0.0,28870639187.911106,-28870639187.911106
36.0,0.0,28836743853.17693,-28836743853.17693
36.666666666666664,0.0,28804279597.899754,-28804279597.899754
37.333333333333336,0.0,28773220154.07453,-28773220154.07453
38.0,0.0,28743539487.945522,-28743539487.945522
38.666666666666664,0.0,28715211802.673977,-28715211802.673977
39.333333333333336,0.0,28688211540.850803,-28688211540.850803
40.0,0.0,28662513386.8676,-28662513386.8676
