t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,8.184581596692505,0.13011454425635022,-0.056984036121549744,-0.0,0.18709858037789998,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,8.16773824130873,0.9204216278506315,-0.05788274627542771,-0.002461588153927047,0.18709560029441358,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,8.150629815029271,0.9077654112876823,-0.0587903373308584,-0.03321510081825828,0.18709265974453174,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,8.133253876305456,0.8942950214706696,-0.05970660950834975,-0.06367047289393193,0.18708978597472833,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,8.115608050887358,0.8800549569082987,-0.06063134756798211,-0.0938196394142911,0.18708700330938993,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,8.09769003654135,0.8650889201821264,-0.0615643204348564,-0.12365435945453186,0.18708433281994125,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,8.079497607870538,0.8494398340847487,-0.06250528083794887,-0.1531662243940518,0.18708179210769638,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,8.06102862123327,0.8331498566481714,-0.06345396496417542,-0.18234666682489892,0.1870793951997125,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,8.04228101975435,0.8162603950564569,-0.0644100921295325,-0.21118697011764934,0.18707715255244672,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,8.023252838423016,0.7988121184342681,-0.06537336446924345,-0.2396782786542539,0.18707507115411617,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,8.003942209271148,0.7808449695009995,-0.06634346664889244,-0.26781160873582543,0.1870731547134976,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,7.984347366624567,0.7623981750800725,-0.06732006559857952,-0.29557786017086096,0.1870714039205789,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,7.964466652419633,0.7435102554527753,-0.06830281027217533,-0.32296782854776646,0.1870698167630366,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,7.94429852157678,0.7242190325481572,-0.06929133143378965,-0.34997221819270374,0.18706838888195265,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,7.92384154742193,0.7045616369624926,-0.07028524147360006,-0.3765816558117244,0.18706711395043596,0.9643614202973811,0.001298399118204674
0.0,-5.9262210487511355,0.0026685472687309874,7.903094427146106,0.6845745138054347,-0.07128413425520652,-0.4027867048130959,0.1870659840597869,0.9715793688139502,0.001462029488155367
