t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,35153698562.94177,-35153698562.94177
0.6666666666666666,0.0,35016020069.378,-35016020069.378
1.3333333333333333,0.0,34880558527.46235,-34880558527.46235
2.0,0.0,34747307314.92068,-34747307314.92068
2.6666666666666665,0.0,34616259219.373184,-34616259219.373184
3.333333333333333,0.0,34487406449.166405,-34487406449.166405
4.0,0.0,34360740644.37985,-34360740644.37985
4.666666666666666,0.0,34236252887.987133,-34236252887.987133
5.333333333333333,0.0,34113933717.15291,-34113933717.15291
6.0,0.0,33993773134.64737,-33993773134.64737
6.666666666666666,0.0,33875760620.360207,-33875760620.360207
7.333333333333333,0.0,33759885142.896812,-33759885142.896812
8.0,0.0,33646135171.240482,-33646135171.240482
8.666666666666666,0.0,33534498686.46434,-33534498686.46434
9.333333333333332,0.0,33424963193.478504,-33424963193.478504
10.0,0.0,33317515732.79722,-33317515732.79722
10.666666666666666,0.0,33212142892.313545,-33212142892.313545
11.333333333333332,0.0,33108830819.067963,-33108830819.067963
12.0,0.0,33007565230.99943,-33007565230.99943
12.666666666666666,0.0,32908331428.667812,-32908331428.667812
13.333333333333332,0.0,32811114306.93736,-32811114306.93736
14.0,0.0,32715898366.611813,-32715898366.611813
14.666666666666666,0.0,32622667726.012882,-32622667726.012882
15.333333333333332,0.0,32531406132.494038,-32531406132.494038
16.0,0.0,32442096973.883175,-32442096973.883175
16.666666666666664,0.0,32354723289.847645,-32354723289.847645
17.333333333333332,0.0,32269267783.17696,-32269267783.17696
18.0,0.0,32185712830.978268,-32185712830.978268
18.666666666666664,0.0,32104040495.781082,-32104040495.781082
19.333333333333332,0.0,32024232536.548473,-32024232536.548473
20.0,0.0,31946270419.59223,-31946270419.59223
20.666666666666668,0.0,31870135329.39054,-31870135329.39054
21.333333333333336,0.0,31795808179.307243,-31795808179.307243
22.0,0.0,31723269622.212494,-31723269622.212494
22.666666666666668,0.0,31652500061.004776,-31652500061.004776
23.333333333333336,0.0,31583479659.035454,-31583479659.035454
24.0,0.0,31516188350.436844,-31516188350.436844
24.666666666666668,0.0,31450605850.355656,-31450605850.355656
25.333333333333336,0.0,31386711665.094063,-31386711665.094063
26.0,0.0,31324485102.160675,-31324485102.160675
26.666666666666668,0.0,31263905280.23457,-31263905280.23457
27.333333333333336,0.0,31204951139.04516,-31204951139.04516
28.0,0.0,31147601449.17158,-31147601449.17158
28.666666666666668,0.0,31091834821.764782,-31091834821.764782
29.333333333333336,0.0,31037629718.19632,-31037629718.19632
30.0,0.0,30984964459.637516,-30984964459.637516
30.666666666666668,0.0,30933817236.572605,-30933817236.572605
31.333333333333336,0.0,30884166118.250004,-30884166118.250004
32.0,0.0,30835989062.0755,-30835989062.0755
32.666666666666664,0.0,30789263922.950623,-30789263922.950623
33.333333333333336,0.0,30743968462.560486,-30743968462.560486
34.0,0.0,30700080358.61417,-30700080358.61417
34.666666666666664,0.0,30657577214.040657,-30657577214.040657
35.333333333333336,0.0,30616436566.144085,-30616436566.144085
36.0,0.0,30576635895.720505,-30576635895.720505
36.666666666666664,0.0,30538152636.138447,-30538152636.138447
37.333333333333336,0.0,30500964182.386528,-30500964182.386528
38.0,0.0,30465047900.088425,-30465047900.088425
38.666666666666664,0.0,30430381134.4878,-30430381134.4878
39.333333333333336,0.0,30396941219.403828,-30396941219.403828
40.0,0.0,30364705486.157696,-30364705486.157696
