step,fixed_loss,fixed_loss_pde,fixed_loss_ic,fixed_loss_bc,fixed_residual_log_rms,fixed_residual_log_abs_mean,fixed_residual_log_abs_p95,fixed_residual_log_abs_max,rms_dlogN_dt,rms_advective,rms_mu,rms_dg_dw,log_N_eval_min,log_N_eval_max,N_eval_min,N_eval_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,dg_dw_min,dg_dw_max,fixed_loss_unweighted,fixed_w_pde,fixed_w_ic,fixed_w_bc,fixed_weighted_loss_pde,fixed_weighted_loss_ic,fixed_weighted_loss_bc,fixed_loss_weighted,bc_eps,flux_left_min,flux_left_max,recruitment_flux_min,recruitment_flux_max,frac_flux_left_clamped,frac_recruitment_flux_clamped,boundary_residual_abs_p95,boundary_residual_abs_max,flux_left_mean,recruitment_flux_mean,flux_mismatch_rms,flux_mismatch_abs_mean,flux_mismatch_abs_p95,flux_mismatch_rel_abs_mean,boundary_residual_rms,grad_norm_pde,grad_norm_ic,grad_norm_bc,grad_abs_max_pde,grad_abs_mean_pde,grad_abs_max_ic,grad_abs_mean_ic,grad_abs_max_bc,grad_abs_mean_bc,grad_norm_max_min_ratio
1,8876.470042292305,0.7707800024480451,9.544479861182365,8866.154782428675,0.8779407738840047,0.8101327107050663,1.193634102817638,1.1985922201534431,0.000150177552257499,0.0007160917133911729,0.18733500423791455,0.712425685396931,14.103739006863627,14.122441026620896,1334062.034317829,1359246.4545542256,0.0,3.729367361722872,0.187059572329123,0.19163532237399122,-0.5187189075943361,1.0100309392419646,8876.470042292305,,,,,,,,1e-30,0.0,0.0,78034457326.71718,78548183755.8766,1.0,0.0,94.16398246629367,94.16453086906175,0.0,78213690721.25768,78213862276.0535,78213690721.25768,78505120825.26033,1.0,94.1602611637663,0.17341132179667063,2.8561891264923656,346.92487864998236,0.03237631313506818,0.001191981674701983,0.44260342497265154,0.019995863460054115,168.3621973899428,1.9481633822984212,2000.5895523751383
50,8813.378474525338,0.7180916814302697,8.63354988167318,8804.026832962234,0.847402903836345,0.7819311368195553,1.1563201261789267,1.162667080707161,0.0006244289171023275,0.03157575535388104,0.18724988519810493,0.7124256853969329,13.730920994794506,14.229519701945069,918889.3530481325,1512870.9604841552,0.0,3.7293673617234395,0.187059572329123,0.19029252051414236,-0.5187189075942931,1.0100309392419646,8813.378474525338,,,,,,,,1e-30,0.0,0.0,55732441771.98081,57421569705.782196,1.0,0.0,93.84775377875492,93.8512386383525,0.0,56204615619.493935,56206996850.357956,56204615619.493935,57221848822.018555,1.0,93.82977583348601,0.21600465093320498,3.5135860123624156,398.32950709283915,0.037545231139736665,0.001439041746379469,0.6529344885332612,0.023611252108565163,173.3677589023988,2.361489173312257,1844.0783815160278
100,8719.460941165069,0.6274272343916639,7.136783923820669,8711.696730006857,0.7921030453114443,0.730686845922997,1.0914891749608633,1.1012809437256421,0.0016562264080159242,0.09055802117778236,0.18717116093534603,0.7124256853969403,13.166696605903494,14.571252649545244,522665.3154073636,2129190.991937038,0.0,3.729367361725675,0.187059572329123,0.18903643313319796,-0.5187189075940998,1.0100309392419646,8719.460941165069,,,,,,,,1e-30,0.0,0.0,33516295216.567295,36353809501.181656,1.0,0.0,93.38503384801989,93.39411762583882,0.0,34328258940.56941,34339417916.751503,34328258940.56941,36025233024.04396,1.0,93.33647052469286,0.3509325828908878,5.5778094077324045,551.8370859909495,0.06724139921459243,0.002213019680866589,1.08860265783206,0.03459597524934346,177.98973508141233,3.5230295977576613,1572.4874602553707
150,8581.855760411056,0.48020331672098127,4.770784525664316,8576.60477256867,0.6929670386973549,0.6371231342858129,1.0056863416440245,1.0153420314632382,0.003083405347404297,0.1982873185167416,0.18711156634214046,0.7124256853969709,12.357234781390629,15.370994644914258,232637.0473665921,4737379.27365334,0.0,3.72936736173507,0.187059572329123,0.18803276108506012,-0.5187189075933316,1.0100309392419646,8581.855760411056,,,,,,,,1e-30,0.0,0.0,15882258141.29809,18476237318.325745,1.0,0.0,92.70026838963165,92.71730406393462,0.0,16613975373.54871,16632985125.232439,16613975373.54871,18164427653.24125,1.0,92.60996043929977,0.5134794304713276,7.779345993336005,773.9719032596919,0.09352157421085193,0.003009736793012982,1.4215045148836436,0.043840254967945,181.05009585577957,4.968893257543281,1507.3084866306247
200,8404.58621283401,0.31692644983282436,2.2725044623370145,8401.99678192184,0.5629622099509206,0.5074776888098785,0.9554880948366477,0.9813578830624272,0.004522290822607579,0.3486260909321257,0.1870792118012454,0.7124256853970801,11.342498630701293,16.47581350459353,84330.47883828208,14300620.767369976,0.0,3.7293673617682925,0.187059572329123,0.18744390400075606,-0.5187189075909115,1.0100309392419646,8404.58621283401,,,,,,,,1e-30,0.0,0.0,6072441218.385419,7459334212.657681,1.0,0.0,91.78592257795515,91.81028478936763,0.0,6446906912.273822,6460528998.978446,6446906912.273822,7280031908.160288,1.0,91.66240659028018,0.5857562360226554,7.965694803282257,993.0750839879308,0.0986695447922382,0.0032180482913981763,1.3367006080916441,0.040342496208787514,181.7232375804188,6.073107501109144,1695.3726190454447
250,8236.719000814775,0.2053507251253453,0.7333784284110502,8235.780271661239,0.4531564024984589,0.38018325705863654,0.9221718491518412,0.978058119222845,0.0056487541671689555,0.49837761582748985,0.18706736954303144,0.7124256853973525,10.405999794506265,17.481494772481202,33057.3692933922,39094594.7019078,0.0,3.7293673618528564,0.187059572329123,0.18721318852787083,-0.5187189075855589,1.0100309392419646,8236.719000814775,,,,,,,,1e-30,0.0,0.0,2447699476.488443,3010813454.57006,1.0,0.0,90.87617669225695,90.90302891970515,0.0,2591727116.8968616,2597040587.3960285,2591727116.8968616,2931152697.7151537,1.0,90.75119983593186,0.5164826997145398,5.60828591545949,1135.153994866153,0.07956763354592307,0.00274297540729652,0.878006332022679,0.025593264973549412,180.86492489535138,6.440907336196582,2197.8548274580216
300,8122.852406321011,0.1576326967309231,0.2003292412302166,8122.494444383049,0.3970298436275579,0.29142000923910816,0.9057140960054416,0.9758489085906776,0.007168094506218745,0.6039736735090261,0.18706372252149256,0.7124256853977203,9.781915220537105,18.12602723164634,17710.53998188551,74478960.3195798,0.0,3.7293673619735217,0.187059572329123,0.18713952764405792,-0.5187189075791958,1.0100309392419646,8122.852406321011,,,,,,,,1e-30,0.0,0.0,1321631245.5016377,1571283814.92225,1.0,0.0,90.22760043278697,90.25271162849099,0.0,1384436664.0721028,1386224814.0653348,1384436664.0721028,1532368307.1111789,1.0,90.12488249303324,0.39835112847118437,2.8216830573478577,1202.0236923323646,0.055376226116388635,0.0020836462706283654,0.420518157614807,0.01180767966193882,179.9115926493233,6.388241072522484,3017.4978967564684
350,8065.18389415989,0.14232283186824102,0.09175258447739275,8064.949818743544,0.37725698385615214,0.26022564342509097,0.8951249305038893,0.9741738787332378,0.009332376890949137,0.6581077618781053,0.18706258297073508,0.7124256853979859,9.468390227668198,18.444480993235267,12944.033503903675,102408573.55985157,0.0,3.729367362069002,0.187059572329123,0.18711593348906616,-0.5187189075754088,1.0100309392419646,8065.18389415989,,,,,,,,1e-30,0.0,0.0,966699023.0378383,1107969801.938315,1.0,0.0,89.88112055917318,89.90334796015316,0.0,1004964927.9658353,1005700671.2559062,1004964927.9658353,1083641639.3927393,1.0,89.80506566304344,0.3207459011632932,1.129696839478945,1228.8391658613943,0.0401202440505569,0.0017099456696219764,0.15970168351375263,0.0042585740401760806,179.36552939105314,6.3000770925099605,3831.192110030384
400,8038.060535692302,0.13557359602315663,0.07760198750480939,8037.847360108774,0.3682031993657261,0.25406472394745505,0.8847792530526966,0.9722238132132361,0.012102246202445358,0.6801113769339381,0.18706216127743536,0.7124256853980767,9.322414707042416,18.56436308701532,11185.960084629849,115451730.98375148,0.0,3.729367362112975,0.187059572329123,0.18710648186263049,-0.5187189075752346,1.0100309392419646,8038.060535692302,,,,,,,,1e-30,0.0,0.0,833303480.4801521,921757010.5362775,1.0,0.0,89.7119549190408,89.71934499055178,0.0,863920589.6384768,864364454.6927075,863920589.6384768,914983911.1772914,1.0,89.65404263115397,0.2833834244821365,0.49976380662184156,1238.128041944186,0.03340400092554911,0.0015366192295301218,0.06161895298702943,0.0021186670260230347,179.09816943117502,6.2370130164933695,4369.091255802201
450,8026.453899561407,0.13151457284392087,0.07464196204549955,8026.247743026517,0.36264938004072317,0.25078096876824996,0.8760989807250226,0.9702592414324898,0.015115111133033904,0.6865932207630165,0.18706200014280644,0.712425685398081,9.257156461725279,18.60799481542743,10479.292664222061,120600599.76580171,0.0,3.7293673621300822,0.187059572329123,0.18710491997958678,-0.5187189075765352,1.0100309392419646,8026.453899561407,,,,,,,,1e-30,0.0,0.0,778852876.5963371,892597985.5637021,1.0,0.0,89.66454778120386,89.68719964315964,0.0,809945275.4960488,810534580.886088,809945275.4960488,872629137.1589625,1.0,89.58932828761759,0.26744961911774395,0.2960131742709018,1241.4584380533693,0.031132110758067825,0.0014566563431381056,0.034953241774989645,0.001290001260118545,178.98199174613202,6.225228848353164,4641.8403666031045
