t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,7.889623004895587,-0.24912401504259987,-0.43618372739837385,-0.0,0.18705971235577398,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,7.886751612989667,0.5361846919457189,-0.44411053726652466,-0.00043482613895689317,0.18705969336562772,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,7.88361582380734,0.5423698989215842,-0.4510526905312052,-0.006315276812070718,0.18705967657259281,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,7.880183953319916,0.5477706323891144,-0.456812316462955,-0.013059030824437969,0.18705966177828434,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,7.876420277249857,0.552508219235164,-0.4611683761533163,-0.020801993987448458,0.18705964879474676,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,7.872284610033454,0.5567089961096875,-0.46387568635684095,-0.02969822222990624,0.18705963744486132,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,7.867731885491498,0.5605038352731531,-0.4646644967031331,-0.039920842795369026,0.18705962756260225,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,7.862711759247911,0.5640274479946898,-0.4632408715914865,-0.05166239264451219,0.18705961899315532,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,7.857168260252488,0.5674174331576701,-0.45928818995733317,-0.06513429322909982,0.1870596115929112,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,7.8510395273061935,0.5708130352721648,-0.4524701407886159,-0.08056511957221502,0.18705960522934634,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,7.844257675966101,0.5743535703767607,-0.44243565297134213,-0.09819726660492122,0.1870595997808043,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,7.8367488510208965,0.5781764692125024,-0.4288262438793917,-0.11828157897322972,0.1870595951361897,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,7.828433528861256,0.5824148736305261,-0.4112862862939933,-0.14106950877974836,0.1870595911945874,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,7.819227141003016,0.5871947042701211,-0.38947665671290477,-0.16680242017449068,0.18705958786481858,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,7.809041092692194,0.592631096544296,-0.3630921144390928,-0.19569779437893836,0.18705958506494605,0.9643614202973811,0.001298399118204674
0.0,-5.9262210487511355,0.0026685472687309874,7.7977842463805604,0.5988240820210295,-0.33188254282376095,-0.22793232669089947,0.18705958272173967,0.9715793688139502,0.001462029488155367
0.0,-5.860785433402402,0.002849005099896798,7.785364926087856,0.6058533812856183,-0.29567783799239705,-0.2636222640665978,0.18705958077011323,0.9780939025744999,0.0016379631891431101
0.0,-5.795349818053668,0.003041666210806105,7.771693472595612,0.613772184591725,-0.2544157444136443,-0.3028018076230718,0.187059579152543,0.9839301574758981,0.0018269828781420777
0.0,-5.729914202704935,0.003247355836005595,7.756685339203924,0.6225998441474396,-0.20817132162335353,-0.3454009719117584,0.1870595778184778,0.9891125598640738,0.0020299168996904815
0.0,-5.664478587356202,0.0034669550157000483,7.740264663277106,0.6323135040940621,-0.1571860276821023,-0.3912248893375303,0.1870595767237493,0.9936648443899454,0.0022476418128697245
0.0,-5.599042972007468,0.003701404369553982,7.722368182498583,0.6428388646032054,-0.10189371154725993,-0.4399370711258464,0.18705957582999097,0.9976100714463207,0.0024810850528170503
0.0,-5.5336073566587345,0.003951708125692806,7.702949292542887,0.6540405171041819,-0.04294025218953838,-0.4910494500055656,0.18705957510407253,1.0009706441952133,0.0027312277337273594
0.0,-5.468171741310002,0.00421893842216117,7.6819819742703315,0.6657125806217091,0.0188066674408841,-0.5439219865315184,0.1870595745175558,1.0037683251947875,0.002999107600649864
0.0,-5.402736125961268,0.0045042398992631155,7.65946426600451,0.6775706705262874,0.08226094165241218,-0.5977740978071258,0.18705957404617765,1.0060242526348233,0.0032858221377550095
0.0,-5.337300510612534,0.0048088346024545885,7.635420933490343,0.6892464705956955,0.1461370535527062,-0.6517091128159305,0.18705957366936302,1.0077589561895568,0.0035925318411317853
0.0,-5.271864895263801,0.005134027216789178,7.609905008434342,0.70028627139227,0.2089857612072108,-0.7047514356811971,0.1870595733697718,1.0089923724964844,0.0039204636645832625
0.0,-5.206429279915067,0.0054812106553379725,7.582997932481804,0.7101547027236863,0.26924557475430616,-0.7558943054329498,0.1870595731328811,1.0097438602694488,0.004270914647311871
0.0,-5.140993664566334,0.005851872025520702,7.554808155156029,0.7182444801910556,0.32530698615315534,-0.804154293963089,0.18705957294660355,1.0100322150543857,0.004645255732834419
0.0,-5.075558049217601,0.006247598998904062,7.525468180011752,0.7238923215497508,0.375584417272252,-0.8486273521590195,0.1870595728009426,1.0098756836355758,0.00504493578893353
0.0,-5.010122433868867,0.006670086611751204,7.495130212734542,0.7264003572578719,0.4185894304936518,-0.8885406240239201,0.1870595726876833,1.0092919781004568,0.005471485838945453
0.0,-4.944686818520134,0.0071211445254516096,7.4639607129404455,0.7250615127382785,0.45299823365180253,-0.9232945830842283,0.18705957260011816,1.008298289570586,0.005926523515199289
0.0,-4.879251203171401,0.0076027047779302515,7.432134263458744,0.7191866556612916,0.4777070602573696,-0.9524912787352153,0.18705957253280578,1.0069113016063316,0.006411757745963295
0.0,-4.813815587822667,0.00811683005923796,7.399827228846887,0.7081309349102958,0.491870533444618,-0.9759463743082203,0.18705957248136051,1.0051472032925375,0.006928993687822627
0.0,-4.748379972473933,0.00866572254677036,7.367211671377018,0.69131677441624,0.49492032717817624,-0.9936848272168792,0.1870595724422706,1.0030217020126724,0.007480137916007906
0.0,-4.6829443571252,0.009251733337959566,7.334449932259744,0.668251415955183,0.4865638862107322,-1.0059220785863572,0.18705957241274254,1.0005500359180655,0.008067203885817664
0.0,-4.617508741776467,0.009877372520842219,7.301690182963867,0.6385376323323747,0.4667652069706566,-1.0130341331284147,0.18705957239056883,0.997746986099564,0.008692317678935468
0.0,-4.552073126427733,0.010545319925639585,7.269063126462881,0.6018771010379858,0.43571136100474767,-1.015520720808803,0.18705957237401646,0.9946268884680247,0.009357724049125965
0.0,-4.4866375110789996,0.011258436603402418,7.236679902118096,0.5580667716276451,0.39376937250017086,-1.0139658185847213,0.187059572361734,0.9912036453504616,0.01006579278251915
