t_eval,flux_left,recruitment_flux,flux_mismatch
0.0,0.0,393407.8911217507,-393407.8911217507
0.6666666666666666,0.0,1.431526146893807e-25,-1.431526146893807e-25
1.3333333333333333,0.0,5.911504452912951e-30,-5.911504452912951e-30
2.0,0.0,1.289803386212022e-30,-1.289803386212022e-30
2.6666666666666665,0.0,1.026027198381331e-30,-1.026027198381331e-30
3.333333333333333,0.0,1.0010784711966208e-30,-1.0010784711966208e-30
4.0,0.0,1.015364224453476e-30,-1.015364224453476e-30
4.666666666666666,0.0,1.0366118025974406e-30,-1.0366118025974406e-30
5.333333333333333,0.0,1.0560718622966285e-30,-1.0560718622966285e-30
6.0,0.0,1.0708359355187414e-30,-1.0708359355187414e-30
6.666666666666666,0.0,1.0803728042149676e-30,-1.0803728042149676e-30
7.333333333333333,0.0,1.0852996419968751e-30,-1.0852996419968751e-30
8.0,0.0,1.0866793374931481e-30,-1.0866793374931481e-30
8.666666666666666,0.0,1.085607003013911e-30,-1.085607003013911e-30
9.333333333333332,0.0,1.0830116817853985e-30,-1.0830116817853985e-30
10.0,0.0,1.0795973434558904e-30,-1.0795973434558904e-30
10.666666666666666,0.0,1.0758563246077895e-30,-1.0758563246077895e-30
11.333333333333332,0.0,1.0721104623686824e-30,-1.0721104623686824e-30
12.0,0.0,1.0685559546560217e-30,-1.0685559546560217e-30
12.666666666666666,0.0,1.0653018483319465e-30,-1.0653018483319465e-30
13.333333333333332,0.0,1.062399515906544e-30,-1.062399515906544e-30
14.0,0.0,1.0598637687387405e-30,-1.0598637687387405e-30
14.666666666666666,0.0,1.0576873159940965e-30,-1.0576873159940965e-30
15.333333333333332,0.0,1.0558503377918006e-30,-1.0558503377918006e-30
16.0,0.0,1.054326641883558e-30,-1.054326641883558e-30
16.666666666666664,0.0,1.053087508499255e-30,-1.053087508499255e-30
17.333333333333332,0.0,1.0521040085224557e-30,-1.0521040085224557e-30
18.0,0.0,1.0513483338848153e-30,-1.0513483338848153e-30
18.666666666666664,0.0,1.0507945013921548e-30,-1.0507945013921548e-30
19.333333333333332,0.0,1.050418667920138e-30,-1.050418667920138e-30
20.0,0.0,1.0501992114797676e-30,-1.0501992114797676e-30
20.666666666666668,0.0,1.0501166771117495e-30,-1.0501166771117495e-30
21.333333333333336,0.0,1.0501536500407591e-30,-1.0501536500407591e-30
22.0,0.0,1.0502945947269475e-30,-1.0502945947269475e-30
22.666666666666668,0.0,1.0505256830930594e-30,-1.0505256830930594e-30
23.333333333333336,0.0,1.0508346253894267e-30,-1.0508346253894267e-30
24.0,0.0,1.051210510963211e-30,-1.051210510963211e-30
24.666666666666668,0.0,1.051643662356497e-30,-1.051643662356497e-30
25.333333333333336,0.0,1.0521255038366694e-30,-1.0521255038366694e-30
26.0,0.0,1.052648444117809e-30,-1.052648444117809e-30
26.666666666666668,0.0,1.0532057723066181e-30,-1.0532057723066181e-30
27.333333333333336,0.0,1.0537915657692762e-30,-1.0537915657692762e-30
28.0,0.0,1.0544006085141017e-30,-1.0544006085141017e-30
28.666666666666668,0.0,1.0550283187220648e-30,-1.0550283187220648e-30
29.333333333333336,0.0,1.0556706841689327e-30,-1.0556706841689327e-30
30.0,0.0,1.056324204429974e-30,-1.056324204429974e-30
30.666666666666668,0.0,1.056985838914811e-30,-1.056985838914811e-30
31.333333333333336,0.0,1.0576529599318365e-30,-1.0576529599318365e-30
32.0,0.0,1.058323310120328e-30,-1.058323310120328e-30
32.666666666666664,0.0,1.058994963709176e-30,-1.058994963709176e-30
33.333333333333336,0.0,1.0596662911638342e-30,-1.0596662911638342e-30
34.0,0.0,1.0603359268669766e-30,-1.0603359268669766e-30
34.666666666666664,0.0,1.0610027395457408e-30,-1.0610027395457408e-30
35.333333333333336,0.0,1.0616658052112035e-30,-1.0616658052112035e-30
36.0,0.0,1.062324382415208e-30,-1.062324382415208e-30
36.666666666666664,0.0,1.0629778896599416e-30,-1.0629778896599416e-30
37.333333333333336,0.0,1.0636258848165777e-30,-1.0636258848165777e-30
38.0,0.0,1.0642680464248507e-30,-1.0642680464248507e-30
38.666666666666664,0.0,1.0649041567553308e-30,-1.0649041567553308e-30
39.333333333333336,0.0,1.065534086523713e-30,-1.065534086523713e-30
40.0,0.0,1.0661577811507826e-30,-1.0661577811507826e-30
