t_eval,x_eval,w_eval,log10_N,residual_log,dlogN_dt,advective,mu,dg_dw,g_eval
0.0,-6.907755278982137,0.0010000000000000002,7.978609077255263,-21.7793698217052,-21.96642941754117,-0.0,0.1870595958359729,0.0,0.0
0.0,-6.842319663633403,0.001067623996501897,7.955562656238103,-21.090788822682935,-22.068180298030548,-0.0033384792722939076,0.18705959263433253,0.7936703619855727,4.39956963897703e-06
0.0,-6.7768840482846695,0.0011398209979066826,7.93256327673479,-21.215516881352254,-22.170992273992134,-0.04426238685198744,0.18705958979960002,0.8126781896922672,6.240057695692386e-05
0.0,-6.711448432935937,0.0012169002490819115,7.909609382368578,-21.340632460322897,-22.274891664987308,-0.08338270053409169,0.18705958730028066,0.830582317898223,0.0001257457176160881
0.0,-6.646012817587203,0.001299191907268984,7.8866993020585845,-21.466193926927154,-22.37990592314066,-0.12076652947379625,0.18705958510612414,0.8474189405811821,0.00019480322307869474
0.0,-6.580577202238469,0.0013870484562614346,7.863831247258775,-21.592260258351782,-22.486063678940358,-0.15647942985126484,0.18705958318826507,0.8632232672515734,0.00026996378490699163
0.0,-6.515141586889737,0.0014808462162156177,7.841003309197406,-21.71889108521632,-22.593394789129,-0.1905854248157136,0.18705958151933913,0.8780295472090529,0.0003516418330425583
0.0,-6.449705971541003,0.0015809869555608298,7.818213456116484,-21.84614673755925,-22.701930386822823,-0.2231470240475303,0.18705958007357437,0.8918710932375333,0.0004402768835645443
0.0,-6.384270356192269,0.00168789961191322,7.795459530510401,-21.97408829341957,-22.81170293400641,-0.25422524299121246,0.1870595788268565,0.904780304751192,0.0005363349595775974
0.0,-6.318834740843536,0.0018020421293647925,7.772739246362978,-22.102777630209594,-22.922746276560467,-0.28387962180954596,0.1870595777567691,0.9167886904036493,0.0006403100890667451
0.0,-6.253399125494802,0.001923903420017228,7.750050186381581,-22.232277479083315,-23.03509570199066,-0.3121682441074842,0.18705957684260915,0.9279268901722197,0.0007527258837532608
0.0,-6.187963510146069,0.0020540054581624587,7.727389799227082,-22.362651482513307,-23.14878800003648,-0.339147755471143,0.18705957606538007,0.9382246969289341,0.0008741372031902603
0.0,-6.122527894797336,0.0021929055160801137,7.704755396737916,-22.493964255299684,-23.263861526351636,-0.3648733818654923,0.18705957540776377,0.9477110775096804,0.0010051319085543492
0.0,-6.057092279448602,0.0023411985510285054,7.682144151146475,-22.626281449243884,-23.38035626945959,-0.3893989479310683,0.18705957485407435,0.956414193292698,0.001146332710815226
0.0,-5.991656664099869,0.0024995197536535007,7.659553092285734,-22.759669821731777,-23.49831392120149,-0.41277689521786304,0.18705957439019594,0.9643614202973811,0.001298399118204674
0.0,-5.9262210487511355,0.0026685472687309874,7.636979104783766,-22.894197308482262,-23.617777950908344,-0.4350583003913746,0.1870595740035075,0.9715793688139502,0.001462029488155367
0.0,-5.860785433402402,0.002849005099896798,7.61441892524362,-23.029933100729316,-23.738793683543445,-0.4562928934431681,0.18705957368279733,0.9780939025744999,0.0016379631891431101
0.0,-5.795349818053668,0.003041666210806105,7.591869139405812,-23.166947727120125,-23.86140838207863,-0.47652907593556715,0.18705957341816984,0.9839301574758981,0.0018269828781420777
0.0,-5.729914202704935,0.003247355836005595,7.569326179290348,-23.305313140625195,-23.985671334383476,-0.4958139393067397,0.1870595732009474,0.9891125598640738,0.0020299168996904815
0.0,-5.664478587356202,0.0034669550157000483,7.5467863203151,-23.44510281077246,-24.111633944925938,-0.5141932832600433,0.18705957302356968,0.9936648443899454,0.0022476418128697245
0.0,-5.599042972007468,0.003701404369553982,7.52424567838706,-23.586391821533674,-24.239349831601416,-0.5317116342580694,0.18705957287949207,0.9976100714463207,0.0024810850528170503
0.0,-5.5336073566587345,0.003951708125692806,7.501700206962841,-23.729256975208948,-24.36887492802816,-0.548412264139088,0.18705957276308605,1.0009706441952133,0.0027312277337273594
0.0,-5.468171741310002,0.00421893842216117,7.479145694074472,-23.873776902674543,-24.500267591668578,-0.5643372088702936,0.18705957266954218,1.0037683251947875,0.002999107600649864
0.0,-5.402736125961268,0.0045042398992631155,7.456577759316543,-24.020032180378937,-24.63358871815904,-0.579527287449496,0.18705957259477757,1.0060242526348233,0.0032858221377550095
0.0,-5.337300510612534,0.0048088346024545885,7.433991850790396,-24.168105454493976,-24.76890186225554,-0.5940221209633438,0.1870595725353486,1.0077589561895568,0.0035925318411317853
0.0,-5.271864895263801,0.005134027216789178,7.411383242000994,-24.318081572650954,-24.906273365828444,-0.607860151807364,0.18705957248836974,1.0089923724964844,0.0039204636645832625
0.0,-5.206429279915067,0.0054812106553379725,7.388747028702022,-24.470047723715904,-25.045772493367288,-0.6210786630695053,0.1870595724514387,1.0097438602694488,0.004270914647311871
0.0,-5.140993664566334,0.005851872025520702,7.3660781256844725,-24.62409358608479,-25.187471575485986,-0.6337137980757598,0.18705957242256865,1.0100322150543857,0.004645255732834419
0.0,-5.075558049217601,0.006247598998904062,7.343371263504191,-24.7803114850066,-25.331446160949653,-0.6458005800926502,0.18705957240012713,1.0098756836355758,0.00504493578893353
0.0,-5.010122433868867,0.006670086611751204,7.320620985143615,-24.938796559471946,-25.477775177777225,-0.6573729321779601,0.18705957238278145,1.0092919781004568,0.005471485838945453
0.0,-4.944686818520134,0.0071211445254516096,7.297821642603039,-25.099646939235814,-25.626541104008773,-0.6684636971670767,0.18705957236945095,1.008298289570586,0.005926523515199289
0.0,-4.879251203171401,0.0076027047779302515,7.274967393416835,-25.26296393257551,-25.77783014876299,-0.6791046577781167,0.18705957235926496,1.0069113016063316,0.006411757745963295
0.0,-4.813815587822667,0.00811683005923796,7.252052197090269,-25.428852225419373,-25.931732444248716,-0.6893265568147182,0.1870595723515266,1.0051472032925375,0.006928993687822627
0.0,-4.748379972473933,0.00866572254677036,7.229069811452807,-25.59742009251704,-26.08834224943498,-0.699159117440416,0.18705957234568185,1.0030217020126724,0.007480137916007906
0.0,-4.6829443571252,0.009251733337959566,7.206013788924018,-25.768779621360665,-26.247758166126903,-0.7086310634931172,0.18705957234129308,1.0005500359180655,0.008067203885817664
